Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/montreal/waterproofing,2,https://homestars.com/on/montreal/waterproofing,Waterproofing,2829387,NA,/companies/2829387-systemes-sous-sol-quebec?searched_category_id=448&service_area=1919638,"Systèmes Sous-sol Québec est une entreprise qui se spécialise en réparation d'infiltration d'eau au sous-sol, réparation de vides sanitaires, contrôle de l'humidité et réparation de fissures de fondation, desservant le Québec.
Nous sommes le seul détaillant Basement Systems  et Foundation Supportworks au grand Montréal et les régions environnantes.

Basement Systems Quebec is a basement drainage contractor specializing in solving basement water infiltration problem, repairing crawl spaces, fixing humidity problems as well as foundation cracks in Quebec.
We are the exclusive dealer for Basement Systems Inc. and Foundation Supportworks Inc. in the greater Montreal and the neighboring areas.",systemes-sous-sol-quebec,2013-10-24T08:24:48.000-04:00,NA,NA,8 a.m. - 5 p.m.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1892045,Systèmes Sous Sol Québec,9,7,0,7.85714,"Waterproofing, Basement Waterproofing, Foundation Waterproofing, Waterproofing Contractor, Water, Waterproof, Wet Basement, Leaky Basement, Flood, Flooded Basement, Flooding ,Waterproofing, Basement leaks, underpinning, caulking,,",0,FALSE,0,0,0,0,FALSE,bd20d71c446241b74ad87edfd77ef287d377d3a3,TRUE,2016-05-03T14:39:58.000-04:00,TRUE,FALSE,1919638,63.5550878137,448,NA,NA
https://homestars.com/on/montreal/waterproofing,2,https://homestars.com/on/montreal/waterproofing,Waterproofing,2887008,NA,/companies/2887008-le-groupe-city-wide?searched_category_id=448&service_area=2093770,NA,le-groupe-city-wide,2016-05-06T12:49:29.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1949432,Le Groupe City Wide,0,0,0,NA,"Waterproofing, Basement Waterproofing, Foundation Waterproofing, Waterproofing Contractor, Water, Waterproof, Wet Basement, Leaky Basement, Flood, Flooded Basement, Flooding ,Waterproofing, Basement leaks, underpinning, caulking,,",0,FALSE,0,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,2093770,-1.0,448,NA,NA
