Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at
https://homestars.com/on/arkell/concrete-contractors,26,"c(""https://homestars.com/on/arkell/concrete-contractors?&page=2&"", ""https://homestars.com/on/arkell/concrete-contractors?&page=3&"")",Concrete Contractors,2879877,https://tornado-plumbing.com/,/companies/2879877-tornado-plumbing?searched_category_id=337&service_area=2105703,"At Tornado Plumbing we work hard to fulfill all your plumbing needs, and offer some of the best service in the GTA. Our products are high quality, and all of our work is under warranty. By using the most recent technology we can offer you the best service to ensure your plumbing work is done efficiently and with quality. We provide free estimates, competitive rates, and city rebates are available.
Our services include waterproofing, pipe burst, plumbing repairs, backwater valve, concrete work, water service and repairs, drain camera inspections, drain snaking, and underpinning (basement lowering).
With appointments booked at your convenience, and 24 hour emergency service, you’re sure to get the job done with Tornado Plumbing.

Check us out here:
https://www.facebook.com/TornadoPlumbingCom
https://twitter.com/TornadoPlumbing
https://www.instagram.com/tornado_plumbing/

YouTube videos on various plumbing and drain services may be found in our photo gallery.

",tornado-plumbing,2015-11-24T22:06:11.000-05:00,NA,NA,NA,,"Waterproofing
Our skilled crews take all the necessary steps to clean and prepare your foundation wall prior to waterproofing.
We only use materials of the highest industry standard to seal your home from leaks.
With a 25 year warranty, you are guaranteed a dry basement and piece of mind.

Drains
When you need to replace your damaged sewer lines, we meet all city standards for drain work and backwater valves.
Using the minimally invasive pipe burst method, we can have your drains running again quickly.

Water Service
Using trench-less technology we can quickly replace your lead waterline or
upgrade your current water service, causing minimal damage to your property

Plumbing
We can take care of all your plumbing needs no matter the size.
Fixing small leaks to full plumbing line replacement, and everything in between.

Concrete work
From walkways to patio slabs we’ve got all your concrete needs covered.

Underpinning & Walkouts
If you’re looking for more living space, we can lower your basement to your desired height or add a second entrance.
Using approved engineer drawings, and following building codes, we will create the basement you want.

24/7 EMERGENCY SERVICE",,Ask about the City Rebates for Sump Pumps and Back Water Valves,2014,NA,ALL Major Payment types Accepted. ,Ontario College of Trades and Apprenticeships   (Plumbing)  ,"Drain Layer, Drain Contractor, Building Renovator.  See photo gallery. ",,TRUE,FALSE,,,TRUE,FALSE,25 years Labour and Warranty. Kindly ask for more details. ,1942301,Tornado Plumbing & Drains,406,366,2596,9.89891,"Drain Services, blocked drain, clogged drain, overflowing drain, roots in drain, sewage back up into house, drain repair, drain, plumber, plumbers, drains, sewer, drainage, clogged, septic tank, drain and sewer, sewer drain, sewer and drain, plumbing supplies, plummer, rooter rooter, plumbing and heating, heating and plumbing, plumbing heating, drain pipe, cleaning drain, cleaning the drain, drain cleaning, plumber heating, septic systems, cleaning drains, drain cleaner, water drainage, drain pipes, clean drain, drain clean, drainage pipe, plumbing service, service plumbing, drain cleaners, plumbing company, plumbing services, services plumbing, french drain, drainage systems, drainage pipes, septic plumbing, shower drains, drain systems, sewer line, french drains, caulking,,Foundations, foundation repair, foundation pouring, foundation, the foundation, foundations, foundation for home, home foundation, foundation of home, foundation home, the home foundation, foundation house, house foundation, foundation of a house, foundation for a house, building foundation, homes foundation, foundation for homes, foundation homes, foundations home, foundations house, house foundations, foundations for homes, home foundation repair, building home foundation, manufactured homes foundation, types of home foundations, home foundations types, home foundation problems, mobile home foundations, home building foundations, home foundation cracks, cracks in home foundation, new home foundations, home foundation design, foundation design, foundation cracks, underpinning, ,Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,Waterproofing, Basement Waterproofing, Foundation Waterproofing, Waterproofing Contractor, Water, Waterproof, Wet Basement, Leaky Basement, Flood, Flooded Basement, Flooding ,Waterproofing, Basement leaks, underpinning, caulking,,Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,tornado,FALSE,0,0,1831,0,FALSE,71bf627bba9507016c570b3181652d89ec789754,TRUE,2022-07-01T12:41:08.000-04:00,TRUE,TRUE,2105703,96.5789227799,337,NA,NA,NA
https://homestars.com/on/arkell/concrete-contractors,26,"c(""https://homestars.com/on/arkell/concrete-contractors?&page=2&"", ""https://homestars.com/on/arkell/concrete-contractors?&page=3&"")",Concrete Contractors,215692,http://www.masterconcrete.ca,/companies/215692-master-concrete-interlocking?searched_category_id=337&service_area=1890399,Owned and operated since 1996. Specializing in All Concrete & Interlocking. ,master-concrete-interlocking,2008-01-23T10:31:41.000-05:00,NA,Oakville and all Halton area,Monday-Friday 8am-5pm,,,,,1996,NA,"Cash, Check,visa,mastercard",,,,TRUE,FALSE,,,TRUE,FALSE,1 year ,68774,Master Concrete & Interlocking,129,113,110,9.04204,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,masterconcrete,FALSE,0,0,116,NA,FALSE,0498e078132a8b8f1fb346c278000a52a8ca6fd8,TRUE,2021-07-07T06:37:36.000-04:00,TRUE,TRUE,1890399,91.5272669055,337,NA,NA,2013-06-07T12:32:19.000-04:00
https://homestars.com/on/arkell/concrete-contractors,26,"c(""https://homestars.com/on/arkell/concrete-contractors?&page=2&"", ""https://homestars.com/on/arkell/concrete-contractors?&page=3&"")",Concrete Contractors,2885950,,/companies/2885950-jjr-construction-inc?searched_category_id=337&service_area=2090474,"Welcome to JJR Construction. We specialize in Bricklaying, Stone masonry, Masonry,  Block, Flagstone, Concrete, Tuckpoint, Chimneys, repairs, fireplaces, open doors/windows, demolition and waterproofing.

Proudly serving the GTA.",jjr-construction-inc,2016-04-03T03:32:14.000-04:00,NA,NA,NA,,"Bricklaying, Stone mason, Masonry,  Block, Flagstone, Concrete, Tuckpoint, Chimneys, repairs, fireplaces, open doors/windows, demolition.",,,2015,NA,Cash or cheque,,,,FALSE,FALSE,,,TRUE,FALSE,2 year warranty on workmanship ,1948374,Jjr Construction Inc ,44,36,123,9.69444,"Masonry & Bricklaying, Masonry Supply, Masonry Contractor, Stone Masonry, Brick Laying, Technique, Brick Laying Pattern, stone wall, brick wall, masonry repair, brick repairs, masonry, brick masonry, masonry bricklaying, masonry work, mason contractors, york masonry, masonry companies, brick masonry construction, brick contractors, masonry brick laying, masonry workers, bricklaying firms, parging, ,Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,Interlocking Stone, Interlocking Tile, Stone, tiles for, landscaping, paving, pavers, paver, stone step, wall stone, stone wall, landscape design, patios, interlock, retaining wall, stepping stones, interlocking, landscaping ideas, retaining walls, paving stones, paver stones, pavers stones, pavers and stones, stones pavers, stones and pavers, flagstone, concrete design, landscapers, natural stone, paving stone, stone paving, stone paving stone, walls stone, patio designs, stone and tiles, tiles and stone, stone flagstones, slate tiles, slate tile, stone veneer, pavers stone, stone and pavers, stone pavers, paver stone, stone paver, concrete driveway, stone brick, stone and brick, brick and stone, stone flooring, stone patio, stone for patio,,Snow Removal, Removal Service Snow, Equipment Removal Snow, snow removal service, snow equipment, snow shovelling service, landscaping, lawn mowing, snow blower, slow blowers, snow blowers snow blowers, plowing, snow thrower snow blower, snow blower thrower, snow thrower blower, snow blower or snow thrower, snowplow, the snow plow, snow plowed, snow plows, plowing snow, plowing the snow, snow plowing, removal snow, ice melt, snow throwers, snow throwers blowers, snow blowers throwers, snow plow removal, snowplows, snow parts, snow equipment, snow blade, snow shovel, snow clearing, clearing snow, shovels for snow, shovels snow, snow shoveling, ,Waterproofing, Basement Waterproofing, Foundation Waterproofing, Waterproofing Contractor, Water, Waterproof, Wet Basement, Leaky Basement, Flood, Flooded Basement, Flooding ,Waterproofing, Basement leaks, underpinning, caulking,,",0,jjrconstruction,FALSE,0,0,72,0,FALSE,e4bc244c023a3d9f9860f60d9cd98c5a825aa179,TRUE,2022-03-16T22:09:27.000-04:00,TRUE,TRUE,2090474,94.4749375478,337,NA,NA,NA
https://homestars.com/on/arkell/concrete-contractors,26,"c(""https://homestars.com/on/arkell/concrete-contractors?&page=2&"", ""https://homestars.com/on/arkell/concrete-contractors?&page=3&"")",Concrete Contractors,2933448,https://willfix.ca,/companies/2933448-willfix-inc?searched_category_id=337&service_area=2298278,"Willfix is a full-service family owned construction company serving the Greater Toronto Area. Our team of highly skilled  workers have 10+ years of experience. We prioritize customer satisfaction. Our services range from waterproofing, underpinning, foundation, concrete work, landscaping, and more. Remember, there’s no fix, Willfix can’t fix. ",willfix-inc,2019-07-24T20:35:07.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1995622,Willfix Inc,45,41,55,9.65854,"Waterproofing, Basement Waterproofing, Foundation Waterproofing, Waterproofing Contractor, Water, Waterproof, Wet Basement, Leaky Basement, Flood, Flooded Basement, Flooding ,Waterproofing, Basement leaks, underpinning, caulking,,Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,Foundations, foundation repair, foundation pouring, foundation, the foundation, foundations, foundation for home, home foundation, foundation of home, foundation home, the home foundation, foundation house, house foundation, foundation of a house, foundation for a house, building foundation, homes foundation, foundation for homes, foundation homes, foundations home, foundations house, house foundations, foundations for homes, home foundation repair, building home foundation, manufactured homes foundation, types of home foundations, home foundations types, home foundation problems, mobile home foundations, home building foundations, home foundation cracks, cracks in home foundation, new home foundations, home foundation design, foundation design, foundation cracks, underpinning, ,Interlocking Stone, Interlocking Tile, Stone, tiles for, landscaping, paving, pavers, paver, stone step, wall stone, stone wall, landscape design, patios, interlock, retaining wall, stepping stones, interlocking, landscaping ideas, retaining walls, paving stones, paver stones, pavers stones, pavers and stones, stones pavers, stones and pavers, flagstone, concrete design, landscapers, natural stone, paving stone, stone paving, stone paving stone, walls stone, patio designs, stone and tiles, tiles and stone, stone flagstones, slate tiles, slate tile, stone veneer, pavers stone, stone and pavers, stone pavers, paver stone, stone paver, concrete driveway, stone brick, stone and brick, brick and stone, stone flooring, stone patio, stone for patio,,Landscape Contractors & Designers, Landscape Contractor Designer, Landscape Design, Landscape Contractor, Landscapers, Landscaping, Landscape, Backyard, patio, Fountain, Ponds and Waterfalls, garden, gardens, landscape, how to landscape, landscaping and, landscape garden, garden landscape, gardening, landscape gardens, pavers, garden design, design a garden, design for garden, design garden, how to design garden, lawn maintenance, how to design landscape, design landscape, landscape and design, design and landscape, how to design a landscape, landscape design, design a landscape, patios, architects landscape, landscape architects, garden designs, lawn service, garden landscaping, landscaping garden, landscape lighting, garden designer, designer garden,,landscapemakeover of backyard and improve front yard
build fence, landscape, Landscaping, retaining wall, grading,",0,NA,FALSE,0,0,59,0,FALSE,7aac03af368987a58d5ad98ca3d7460361b2d7e3,TRUE,2022-03-06T15:50:01.000-05:00,TRUE,TRUE,2298278,94.2091368333,337,NA,NA,2019-07-24T20:35:42.000-04:00
https://homestars.com/on/arkell/concrete-contractors,26,"c(""https://homestars.com/on/arkell/concrete-contractors?&page=2&"", ""https://homestars.com/on/arkell/concrete-contractors?&page=3&"")",Concrete Contractors,2639678,https://stone-ridgepaving.com/,/companies/2639678-stone-ridge-paving-concrete-ltd?searched_category_id=337&service_area=2276842,"Stone-Ridge Paving Ltd. is a family run business which is 2 generations committed to its clients.  We are Owner Operated, Licensed and Insured and a Accredited Business with the  BBB. 
Stone-Ridge Paving Ltd. is very dedicated to our clients and their needs.  Our clients include thousands of residential homeowners.  In addition, Corporations, Non-for-Profit Organizations, Churches and other associate businesses.",stone-ridge-paving-concrete-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,,,"Driveways, Concrete, ENVIRONMENTAL WASTE DISPOSAL, Parking Lots, Walkways, Patios and Garage floors",,,1996,8,"Cheque, E- Transfer",,,,TRUE,FALSE,,,TRUE,FALSE,"Yes, Subject to terms & conditions",1702730,Stone-Ridge Paving & Concrete Ltd,89,70,8,6.84286,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,,FALSE,0,0,6,NA,FALSE,6aee9d7af70c82055436dc2605e943eb52588518,TRUE,2020-07-14T16:26:33.000-04:00,TRUE,TRUE,2276842,72.0825989316,337,NA,NA,2010-02-24T10:52:54.000-05:00
https://homestars.com/on/arkell/concrete-contractors,26,"c(""https://homestars.com/on/arkell/concrete-contractors?&page=2&"", ""https://homestars.com/on/arkell/concrete-contractors?&page=3&"")",Concrete Contractors,2965032,https://www.sabbadinconstruction.com/,/companies/2965032-sabbadin-construction?searched_category_id=337&service_area=2273089,"Sabbadin Construction INC. 
- Branded company in the concrete finishing industry 
- WE OFFER FINANCING! https://www.financeit.ca/s/yV67jQ
Sabbadin construction is a general construction company, known for its decorative concrete work in early years. Sabbadin construction has moved into a full scale building company offering you project planning and coordination from the first step to the last.

We here at Sabbadin Construction strive for a test of time building customers branded images built by the best. Future out look into the development stages of custom building homes true one stop shop for all your contracting needs.
",sabbadin-construction,2022-02-22T09:42:55.000-05:00,NA,NA,NA,concrete sealers ,"Driveways , Patios , Pool decks , walkways , steps  , finished floors , foundations , engineered slabs and much more ",Sabbadin Construction will be offering a custom stamp design that will only be available by us ,Decorative concrete work with many styles colours and finishes. Also power finished floors major areas ,2017,20,"Cheque , credit card , e-transfer and we offer financing ",,,,TRUE,FALSE,,"$10,000",TRUE,FALSE,,2026962,Sabbadin Construction ,3,3,2,10,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,sabbadinconstruction,FALSE,0,0,3,0,FALSE,a6a119eb8765583df40655860f4efef5280a0723,TRUE,NA,TRUE,TRUE,2273089,89.7053202332,337,NA,NA,2022-02-22T09:44:13.000-05:00
https://homestars.com/on/arkell/concrete-contractors,26,"c(""https://homestars.com/on/arkell/concrete-contractors?&page=2&"", ""https://homestars.com/on/arkell/concrete-contractors?&page=3&"")",Concrete Contractors,2973560,NA,/companies/2973560-lasting-impressions-concrete-and-concrete-restorations?searched_category_id=337&service_area=2292893,NA,lasting-impressions-concrete-and-concrete-restorations,2022-09-27T17:06:05.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2035471,Lasting Impressions Concrete and Concrete Restorations,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,0,FALSE,71d9e852925c568c4f505a85a8b4254b80c8b69b,FALSE,NA,FALSE,TRUE,2292893,-1.0,337,NA,NA,2022-09-27T17:07:47.000-04:00
https://homestars.com/on/arkell/concrete-contractors,26,"c(""https://homestars.com/on/arkell/concrete-contractors?&page=2&"", ""https://homestars.com/on/arkell/concrete-contractors?&page=3&"")",Concrete Contractors,2969428,https://thompsonconcrete.ca/,/companies/2969428-thompson-concrete-construction-inc?searched_category_id=337&service_area=2283339,"ABOUT US
What We Do
Our commercial and residential projects include Driveways, Patios, Curbs, Sidewalks, and Stairs 
Working Together
We offer an end-to-end client experience that includes seamless communication, budgeting, staffing, on-site organization, and solid, quality handiwork every time. 
Why Choose Us?
We are a family-run business that's reliable, economical, and stand by our work! ",thompson-concrete-construction-inc,2022-06-15T17:17:22.000-04:00,NA,NA,NA,,"Residential
We do Custom Driveways, Patios , Stairs to suit any of your concrete needs! - 
Commercial
Specializing in Large pads, Curbs , and Sidewalks to suit any environment! - 
Post-Construction
The last step in any build. This phase includes site cleanup, systems training, final inspections, and move-in coordination. After completion, we have a final walkthrough to ensure your complete satisfaction. ",,,2018,10,,,,,TRUE,TRUE,,,TRUE,FALSE,,2031346,Thompson Concrete Construction Inc.,0,0,20,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,thompsonconcrete,FALSE,0,0,21,0,FALSE,0daa55356a70aa2c12c81b87ff817bf323318d55,FALSE,NA,TRUE,TRUE,2283339,-1.0,337,NA,NA,2022-06-15T17:18:25.000-04:00
https://homestars.com/on/arkell/concrete-contractors,26,"c(""https://homestars.com/on/arkell/concrete-contractors?&page=2&"", ""https://homestars.com/on/arkell/concrete-contractors?&page=3&"")",Concrete Contractors,2959124,https://amdlandscaped.ca/,/companies/2959124-amd-landscaped?searched_category_id=337&service_area=2259880,"Our landscape design team has years of experience in providing an efficient and affordable service. Our team has a solid foundation of trades giving us the confidence we need to help you build your yard the way it should look. 

We understand the needs of our clients. We do everything to ensure our customers are satisfied.  Trust our crew to leave your property with an exceptional look that you love.",amd-landscaped,2021-08-25T12:49:29.000-04:00,NA,NA,NA,"Concrete patios, Walkways, Driveways
Landscaping, Paver Projects, Outdoor Living spaces","Landscape Design, Property Maintenance, Concrete","LYSCONCRETE, AMDLANDSCAPED","Retaining Walls, Concrete, Landscape Design",2021,4,"Etransfer, Cheque, Cash, Credit",BArch 3 Year,,,TRUE,FALSE,,2000,FALSE,FALSE,1 Year,2021101,AMD Landscaped,6,4,1,9.5,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,,FALSE,0,0,2,0,FALSE,e64a6cb48b69c08d37181e6d1c00ce239eedfb25,TRUE,NA,TRUE,FALSE,2259880,86.4303445424,337,NA,NA,2021-08-25T12:50:50.000-04:00
https://homestars.com/on/arkell/concrete-contractors,26,"c(""https://homestars.com/on/arkell/concrete-contractors?&page=2&"", ""https://homestars.com/on/arkell/concrete-contractors?&page=3&"")",Concrete Contractors,2934790,NA,/companies/2934790-14dconstruction?searched_category_id=337&service_area=2205576,NA,14dconstruction,2019-09-10T14:25:43.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1996964,14DConstruction,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,0,FALSE,5ebca6f65606da34abc79c53ed64f8d057af912a,FALSE,NA,FALSE,FALSE,2205576,0,337,NA,NA,2019-09-10T14:40:55.000-04:00
