Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache
https://homestars.com/on/claresholm/builders,4,https://homestars.com/on/claresholm/builders,Builders,2778166,,/companies/2778166-complete-carpentery?searched_category_id=321&service_area=1830631,NA,complete-carpentery,2010-02-27T13:19:07.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1841218,Complete Carpentery,1,1,0,2,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,2013-07-29T17:42:06.000-04:00,FALSE,0,0,0,FALSE,8509b024713b9f0c6eb66fc4275912c571c28bc4,FALSE,2010-02-27T13:29:11.000-05:00,FALSE,FALSE,1830631,0.0,321,NA,NA,NA
https://homestars.com/on/claresholm/builders,4,https://homestars.com/on/claresholm/builders,Builders,2847841,NA,/companies/2847841-amron-homes?searched_category_id=321&service_area=1956216,NA,amron-homes,2014-01-23T14:21:59.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1910275,Amron Homes,1,1,0,10,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,2014-01-23T14:25:32.000-05:00,FALSE,FALSE,1956216,63.6889118462,321,NA,NA,0
https://homestars.com/on/claresholm/builders,4,https://homestars.com/on/claresholm/builders,Builders,2794847,NA,/companies/2794847-k-tech-construction-corp?searched_category_id=321&service_area=1856609,NA,k-tech-construction-corp,2012-02-06T12:55:37.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1857899,K-Tech Construction Corp,1,1,0,10,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,2012-02-06T12:59:04.000-05:00,FALSE,FALSE,1856609,64.2233772268,321,NA,NA,NA
https://homestars.com/on/claresholm/builders,4,https://homestars.com/on/claresholm/builders,Builders,2792319,NA,/companies/2792319-saddle-ranch-developments?searched_category_id=321&service_area=1852464,NA,saddle-ranch-developments,2011-11-03T11:54:48.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1855371,Saddle Ranch Developments,3,1,0,0,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,2011-11-04T18:06:01.000-04:00,FALSE,FALSE,1852464,0.0,321,NA,NA,NA
