Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,lead_purchase_eligible
https://homestars.com/on/lethbridge/drywall-contractors,11,https://homestars.com/on/lethbridge/drywall-contractors?&page=2&,Drywall Contractors,2972511,NA,/companies/2972511-sapanjus-drywall-inc?searched_category_id=474&service_area=2290439,NA,sapanjus-drywall-inc,2022-09-01T17:25:30.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2034422,Sapanjus Drywall Inc,0,0,0,NA,"Drywall Contractors, Dry Wall Repair, Dry Wall Installation, dry wall contracting, gypsum repair, gypsum installation, gypsum contractors, gyprock installers, gyprock intallation, dry wall installers, sheetrock, wall board, drywall, drywaller, waller, wall repair, drywall, plaster, how to drywall, drywall, what is drywall, sheetrock, dry wall, plastering, wall repair, drywall repair, how to repair drywall, repair drywall,  ,",0,2022-09-01T17:27:24.000-04:00,FALSE,0,0,0,0,FALSE,a5537c1086cb66c9c6d263781b7947fee0b8f04b,FALSE,FALSE,2290439,0,474,NA,NA,NA
https://homestars.com/on/lethbridge/drywall-contractors,11,https://homestars.com/on/lethbridge/drywall-contractors?&page=2&,Drywall Contractors,2578829,NA,/companies/2578829-bridge-city-interiors-ltd?searched_category_id=474&service_area=1592033,NA,bridge-city-interiors-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1641881,Bridge City Interiors Ltd,0,0,0,NA,"Drywall Contractors, Dry Wall Repair, Dry Wall Installation, dry wall contracting, gypsum repair, gypsum installation, gypsum contractors, gyprock installers, gyprock intallation, dry wall installers, sheetrock, wall board, drywall, drywaller, waller, wall repair, drywall, plaster, how to drywall, drywall, what is drywall, sheetrock, dry wall, plastering, wall repair, drywall repair, how to repair drywall, repair drywall,  ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1592033,0,474,NA,NA,FALSE
https://homestars.com/on/lethbridge/drywall-contractors,11,https://homestars.com/on/lethbridge/drywall-contractors?&page=2&,Drywall Contractors,2604818,NA,/companies/2604818-action-drywall-ltd?searched_category_id=474&service_area=1618022,NA,action-drywall-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1667870,Action Drywall Ltd,0,0,0,NA,"Drywall Contractors, Dry Wall Repair, Dry Wall Installation, dry wall contracting, gypsum repair, gypsum installation, gypsum contractors, gyprock installers, gyprock intallation, dry wall installers, sheetrock, wall board, drywall, drywaller, waller, wall repair, drywall, plaster, how to drywall, drywall, what is drywall, sheetrock, dry wall, plastering, wall repair, drywall repair, how to repair drywall, repair drywall,  ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1618022,0,474,NA,NA,FALSE
https://homestars.com/on/lethbridge/drywall-contractors,11,https://homestars.com/on/lethbridge/drywall-contractors?&page=2&,Drywall Contractors,2606191,NA,/companies/2606191-alpine-drywall-lethbridge-ltd?searched_category_id=474&service_area=1619395,NA,alpine-drywall-lethbridge-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1669243,Alpine Drywall (Lethbridge) Ltd,0,0,0,NA,"Drywall Contractors, Dry Wall Repair, Dry Wall Installation, dry wall contracting, gypsum repair, gypsum installation, gypsum contractors, gyprock installers, gyprock intallation, dry wall installers, sheetrock, wall board, drywall, drywaller, waller, wall repair, drywall, plaster, how to drywall, drywall, what is drywall, sheetrock, dry wall, plastering, wall repair, drywall repair, how to repair drywall, repair drywall,  ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1619395,0,474,NA,NA,FALSE
https://homestars.com/on/lethbridge/drywall-contractors,11,https://homestars.com/on/lethbridge/drywall-contractors?&page=2&,Drywall Contractors,2613886,NA,/companies/2613886-b-r-drywall?searched_category_id=474&service_area=1627090,NA,b-r-drywall,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1676938,B & R Drywall,0,0,0,NA,"Drywall Contractors, Dry Wall Repair, Dry Wall Installation, dry wall contracting, gypsum repair, gypsum installation, gypsum contractors, gyprock installers, gyprock intallation, dry wall installers, sheetrock, wall board, drywall, drywaller, waller, wall repair, drywall, plaster, how to drywall, drywall, what is drywall, sheetrock, dry wall, plastering, wall repair, drywall repair, how to repair drywall, repair drywall,  ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1627090,0,474,NA,NA,FALSE
https://homestars.com/on/lethbridge/drywall-contractors,11,https://homestars.com/on/lethbridge/drywall-contractors?&page=2&,Drywall Contractors,2627106,NA,/companies/2627106-g-b-drywall-ltd?searched_category_id=474&service_area=1640310,NA,g-b-drywall-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1690158,G & B Drywall Ltd,0,0,0,NA,"Drywall Contractors, Dry Wall Repair, Dry Wall Installation, dry wall contracting, gypsum repair, gypsum installation, gypsum contractors, gyprock installers, gyprock intallation, dry wall installers, sheetrock, wall board, drywall, drywaller, waller, wall repair, drywall, plaster, how to drywall, drywall, what is drywall, sheetrock, dry wall, plastering, wall repair, drywall repair, how to repair drywall, repair drywall,  ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1640310,0,474,NA,NA,FALSE
https://homestars.com/on/lethbridge/drywall-contractors,11,https://homestars.com/on/lethbridge/drywall-contractors?&page=2&,Drywall Contractors,2571666,NA,/companies/2571666-x-l-contractors-ltd?searched_category_id=474&service_area=1584870,NA,x-l-contractors-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1634718,X-L Contractors Ltd,0,0,0,NA,"Drywall Contractors, Dry Wall Repair, Dry Wall Installation, dry wall contracting, gypsum repair, gypsum installation, gypsum contractors, gyprock installers, gyprock intallation, dry wall installers, sheetrock, wall board, drywall, drywaller, waller, wall repair, drywall, plaster, how to drywall, drywall, what is drywall, sheetrock, dry wall, plastering, wall repair, drywall repair, how to repair drywall, repair drywall,  ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1584870,0,474,NA,NA,FALSE
https://homestars.com/on/lethbridge/drywall-contractors,11,https://homestars.com/on/lethbridge/drywall-contractors?&page=2&,Drywall Contractors,2641108,NA,/companies/2641108-precision-drywall?searched_category_id=474&service_area=1654312,NA,precision-drywall,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1704160,Precision Drywall,0,0,0,NA,"Drywall Contractors, Dry Wall Repair, Dry Wall Installation, dry wall contracting, gypsum repair, gypsum installation, gypsum contractors, gyprock installers, gyprock intallation, dry wall installers, sheetrock, wall board, drywall, drywaller, waller, wall repair, drywall, plaster, how to drywall, drywall, what is drywall, sheetrock, dry wall, plastering, wall repair, drywall repair, how to repair drywall, repair drywall,  ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1654312,-1.0,474,NA,NA,FALSE
https://homestars.com/on/lethbridge/drywall-contractors,11,https://homestars.com/on/lethbridge/drywall-contractors?&page=2&,Drywall Contractors,2574004,NA,/companies/2574004-drywall-connection-the-ltd?searched_category_id=474&service_area=1587208,NA,drywall-connection-the-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1637056,Drywall Connection The Ltd,0,0,0,NA,"Drywall Contractors, Dry Wall Repair, Dry Wall Installation, dry wall contracting, gypsum repair, gypsum installation, gypsum contractors, gyprock installers, gyprock intallation, dry wall installers, sheetrock, wall board, drywall, drywaller, waller, wall repair, drywall, plaster, how to drywall, drywall, what is drywall, sheetrock, dry wall, plastering, wall repair, drywall repair, how to repair drywall, repair drywall,  ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1587208,0,474,NA,NA,FALSE
https://homestars.com/on/lethbridge/drywall-contractors,11,https://homestars.com/on/lethbridge/drywall-contractors?&page=2&,Drywall Contractors,2610132,NA,/companies/2610132-bates-drywall-ltdshop?searched_category_id=474&service_area=1623336,NA,bates-drywall-ltdshop,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1673184,Bates Drywall LtdShop,0,0,0,NA,"Drywall Contractors, Dry Wall Repair, Dry Wall Installation, dry wall contracting, gypsum repair, gypsum installation, gypsum contractors, gyprock installers, gyprock intallation, dry wall installers, sheetrock, wall board, drywall, drywaller, waller, wall repair, drywall, plaster, how to drywall, drywall, what is drywall, sheetrock, dry wall, plastering, wall repair, drywall repair, how to repair drywall, repair drywall,  ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1623336,0,474,NA,NA,FALSE
