Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at
https://homestars.com/on/moose%20jaw/general-contractors,40,"c(""https://homestars.com/on/moose%20jaw/general-contractors?&page=2&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=3&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=4&"")",General Contractors,2886528,NA,/companies/2886528-fisherboys-construction?searched_category_id=372&service_area=2092312,"Southern Saskatchewan construction company.

Owned and operated by Brian and Randy Fisher.

Contact us today and let us help make your new project a success!

Specializing in new builds, renovations, steel, cement, siding and roofing. Go to the services page to get a detailed list of services that we offer!

Serving the following locations and surrounding areas:

Moose Jaw
Regina
Assiniboia
Swift Current
Maple Creek
Shaunavon
",fisherboys-construction,2016-04-20T18:58:00.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1948952,Fisherboys Construction,0,0,0,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,FALSE,0,0,0,0,FALSE,a55ec1673e302241f52a396374888f802cae04bd,FALSE,FALSE,FALSE,2092312,0,372,NA,NA,NA
https://homestars.com/on/moose%20jaw/general-contractors,40,"c(""https://homestars.com/on/moose%20jaw/general-contractors?&page=2&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=3&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=4&"")",General Contractors,2933489,https://www.alairhomes.ca/moose-jaw,/companies/2933489-alair-homes-moose-jaw?searched_category_id=372&service_area=2202621,"Alair Homes is committed to quality throughout every stage of the building process and in every detail of your new custom home or home renovation. We guarantee superior work because we perform quality assurance checks at every stage of the building process. Before anything is covered up – even before city building inspectors come to your home – we critically examine our work to ensure that it lives up to our extraordinarily high standards. 

We are proud of our extraordinary high building standards as well as our renowned customer service. Every Alair Homes custom home comes with a two-year national home warranty as well as an Alair Homes guarantee and includes complimentary 3, 6 and 12 month inspections after completion. 

During our proprietary construction process every detail is accessible to Alair Homes clients online 24 hours a day to view project details, schedules, sub trade quotes, pricing in order to give Alair Homes clients 100% control over every single item regardless how small.

",alair-homes-moose-jaw,2019-07-25T16:54:51.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1995663,Alair Homes Moose Jaw,0,0,1,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,FALSE,0,0,2,0,FALSE,62d67aa26931f3fb1f60e53ac69cb29bb2ff01af,FALSE,TRUE,FALSE,2202621,0,372,NA,NA,2019-07-25T16:55:16.000-04:00
https://homestars.com/on/moose%20jaw/general-contractors,40,"c(""https://homestars.com/on/moose%20jaw/general-contractors?&page=2&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=3&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=4&"")",General Contractors,2944288,NA,/companies/2944288-rob-s-renos?searched_category_id=372&service_area=2226893,"ROB'S RENOS™ || NEST PRO ™ is a Certified Nest Pro ™ and General Contractor. Offering Quality service for a Reasonable, competitive, affordable Price. All our work is guaranteed And So is your Satisfaction. Give us a call or email For your next RENOVATION PROJECT OR Google Nest Purchase or Installation. If you have any questions or would like more information please Contact us. ",rob-s-renos,2020-06-06T06:14:23.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2006441,ROB'S RENOS ™ ,0,0,1,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,FALSE,0,0,6,0,FALSE,3aee354d4221bdd43ae449a8336b0e50a93f2767,FALSE,FALSE,FALSE,2226893,0,372,NA,NA,2020-06-06T06:16:18.000-04:00
https://homestars.com/on/moose%20jaw/general-contractors,40,"c(""https://homestars.com/on/moose%20jaw/general-contractors?&page=2&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=3&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=4&"")",General Contractors,2947163,NA,/companies/2947163-rob-s-renos?searched_category_id=372&service_area=2233349,NA,rob-s-renos,2020-08-28T01:14:28.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2009300,Rob's Renos',0,0,0,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,FALSE,0,0,1,0,FALSE,e138e27405385f0b1a126e2eb1529559fd16285c,FALSE,FALSE,FALSE,2233349,0,372,NA,NA,2020-08-28T01:15:51.000-04:00
https://homestars.com/on/moose%20jaw/general-contractors,40,"c(""https://homestars.com/on/moose%20jaw/general-contractors?&page=2&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=3&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=4&"")",General Contractors,2734736,NA,/companies/2734736-power-house-renovations?searched_category_id=372&service_area=1747940,NA,power-house-renovations,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1797788,Power House Renovations,0,0,0,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1747940,0,372,NA,NA,NA
https://homestars.com/on/moose%20jaw/general-contractors,40,"c(""https://homestars.com/on/moose%20jaw/general-contractors?&page=2&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=3&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=4&"")",General Contractors,2750115,NA,/companies/2750115-trophy-world-challenger-graphix?searched_category_id=372&service_area=1763319,NA,trophy-world-challenger-graphix,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1813167,Trophy World Challenger Graphix,0,0,0,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1763319,0,372,NA,NA,NA
https://homestars.com/on/moose%20jaw/general-contractors,40,"c(""https://homestars.com/on/moose%20jaw/general-contractors?&page=2&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=3&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=4&"")",General Contractors,2687766,NA,/companies/2687766-alamo-services-inc?searched_category_id=372&service_area=1700970,NA,alamo-services-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1750818,Alamo Services Inc,0,0,0,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1700970,0,372,NA,NA,NA
https://homestars.com/on/moose%20jaw/general-contractors,40,"c(""https://homestars.com/on/moose%20jaw/general-contractors?&page=2&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=3&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=4&"")",General Contractors,2733188,NA,/companies/2733188-on-line-hydrovac-services-inc?searched_category_id=372&service_area=1746392,NA,on-line-hydrovac-services-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1796240,On Line Hydrovac Services Inc,0,0,0,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1746392,0,372,NA,NA,NA
https://homestars.com/on/moose%20jaw/general-contractors,40,"c(""https://homestars.com/on/moose%20jaw/general-contractors?&page=2&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=3&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=4&"")",General Contractors,2733420,NA,/companies/2733420-paice-construction?searched_category_id=372&service_area=1746624,NA,paice-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1796472,Paice Construction,0,0,0,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1746624,-1.0,372,NA,NA,NA
https://homestars.com/on/moose%20jaw/general-contractors,40,"c(""https://homestars.com/on/moose%20jaw/general-contractors?&page=2&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=3&"", ""https://homestars.com/on/moose%20jaw/general-contractors?&page=4&"")",General Contractors,2737178,NA,/companies/2737178-sun-wood-builders?searched_category_id=372&service_area=1750382,NA,sun-wood-builders,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1800230,Sun Wood Builders,0,0,0,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1750382,-1.0,372,NA,NA,NA
