Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/greenbank/carpet-rug-cleaning-repairing,7,https://homestars.com/on/greenbank/carpet-rug-cleaning-repairing,Carpet & Rug Cleaning & Repairing,2806692,,/companies/2806692-rainbow-international-restoration-north-toronto?searched_category_id=324&service_area=1874916,"Head Office Waco Texas
",rainbow-international-restoration-north-toronto,2013-03-03T08:55:32.000-05:00,NA,NA,24 Hour Emergency Service,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,1869692,Rainbow International Restoration (Uxbridge And Surrounding Area),0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,2013-08-20T06:50:52.000-04:00,,FALSE,0,0,0,FALSE,28f03262937e9fe7669e65452fd64d3c71665f6b,FALSE,TRUE,FALSE,1874916,-1.0,324,NA,NA
https://homestars.com/on/greenbank/carpet-rug-cleaning-repairing,7,https://homestars.com/on/greenbank/carpet-rug-cleaning-repairing,Carpet & Rug Cleaning & Repairing,2628128,NA,/companies/2628128-carpet-care?searched_category_id=324&service_area=1641332,NA,carpet-care,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1691180,Carpet Care,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1641332,0,324,NA,NA
https://homestars.com/on/greenbank/carpet-rug-cleaning-repairing,7,https://homestars.com/on/greenbank/carpet-rug-cleaning-repairing,Carpet & Rug Cleaning & Repairing,199903,NA,/companies/199903-carpet-care?searched_category_id=324&service_area=1813677,NA,carpet-care,2008-01-23T10:24:23.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,56147,Carpet Care,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1813677,-1.0,324,NA,NA
https://homestars.com/on/greenbank/carpet-rug-cleaning-repairing,7,https://homestars.com/on/greenbank/carpet-rug-cleaning-repairing,Carpet & Rug Cleaning & Repairing,204613,NA,/companies/204613-durham-steam-cleaning?searched_category_id=324&service_area=1813669,NA,durham-steam-cleaning,2008-01-23T10:26:31.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,59920,Durham Steam Cleaning,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1813669,-1.0,324,NA,NA
https://homestars.com/on/greenbank/carpet-rug-cleaning-repairing,7,https://homestars.com/on/greenbank/carpet-rug-cleaning-repairing,Carpet & Rug Cleaning & Repairing,2657588,NA,/companies/2657588-durham-steam-cleaning?searched_category_id=324&service_area=1670792,NA,durham-steam-cleaning,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1720640,Durham Steam Cleaning,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1670792,-1.0,324,NA,NA
https://homestars.com/on/greenbank/carpet-rug-cleaning-repairing,7,https://homestars.com/on/greenbank/carpet-rug-cleaning-repairing,Carpet & Rug Cleaning & Repairing,220074,NA,/companies/220074-peter-tolliday-carpet-service?searched_category_id=324&service_area=1822693,NA,peter-tolliday-carpet-service,2006-09-21T20:00:00.000-04:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,72234,Peter Tolliday Carpet Service,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1822693,-1.0,324,NA,NA
https://homestars.com/on/greenbank/carpet-rug-cleaning-repairing,7,https://homestars.com/on/greenbank/carpet-rug-cleaning-repairing,Carpet & Rug Cleaning & Repairing,227401,NA,/companies/227401-tolliday-carpet-service?searched_category_id=324&service_area=1823918,NA,tolliday-carpet-service,2006-09-21T20:00:00.000-04:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,78119,Tolliday Carpet Service,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1823918,-1.0,324,NA,NA
