Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache
https://homestars.com/on/fergusons%20cove/interior-decorators,61,"c(""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=2&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=3&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=4&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=5&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=6&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=7&"")",Interior Decorators,2640173,http://www.fredsalon.ca,/companies/2640173-fred-salon-cafe-gallery?searched_category_id=389&service_area=1653377,FRED beauty food & art is a unique lifestyle experience offering all of our clients an opportunity to indulge themselves in affordable luxury. The gallery maintains a focus on local artists offering the cities best environment to show and experience creative works.,fred-salon-cafe-gallery,2008-03-04T16:55:15.000-05:00,NA,NA,"Tu-F9-6, M & Sa 9-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1703225,Fred Salon Caf,2,1,0,10,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,2008-07-25T14:34:21.000-04:00,FALSE,0,0,0,FALSE,4eab571afe1ade7727b8c57b16d9bb8f219d7934,FALSE,2009-03-08T17:52:12.000-04:00,FALSE,FALSE,1653377,38.9766970566,389,NA,NA,NA
https://homestars.com/on/fergusons%20cove/interior-decorators,61,"c(""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=2&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=3&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=4&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=5&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=6&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=7&"")",Interior Decorators,2661527,NA,/companies/2661527-maritime-laminating-drymounting-limited?searched_category_id=389&service_area=1674731,,maritime-laminating-drymounting-limited,2008-03-04T16:55:15.000-05:00,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1724579,Maritime Laminating & Drymounting Limited,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,2012-03-16T15:22:37.000-04:00,FALSE,0,0,0,FALSE,f4aeb57b5d9c949575b0f60793fa313b1abc5d98,FALSE,NA,FALSE,FALSE,1674731,0,389,NA,NA,NA
https://homestars.com/on/fergusons%20cove/interior-decorators,61,"c(""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=2&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=3&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=4&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=5&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=6&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=7&"")",Interior Decorators,2659697,NA,/companies/2659697-mireauart?searched_category_id=389&service_area=1672901,NA,mireauart,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1722749,Mireau Art,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,2014-03-19T10:23:00.000-04:00,FALSE,0,0,0,FALSE,4dcee5e70957c03a9afb5acda366e6b2c2b14d54,FALSE,NA,FALSE,FALSE,1672901,0,389,NA,NA,NA
https://homestars.com/on/fergusons%20cove/interior-decorators,61,"c(""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=2&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=3&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=4&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=5&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=6&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=7&"")",Interior Decorators,2871780,NA,/companies/2871780-fingersatworkaccessories?searched_category_id=389&service_area=2037117,"Fingersatwork accessories is a branch of fingersatwork hair services. We bring our clients the best in custom made jewlery and Ankara fabric accessories. We are able to create specific and unique beaded jewelries and fabric accessories to your desire
",fingersatworkaccessories,2015-06-08T08:25:42.000-04:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1934204,Fingersatworkaccessories,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,NA,FALSE,0,0,0,FALSE,d5ac832911289275970f6c8ab0cb26de980c7ee6,FALSE,NA,FALSE,FALSE,2037117,-1.0,389,NA,NA,0
https://homestars.com/on/fergusons%20cove/interior-decorators,61,"c(""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=2&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=3&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=4&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=5&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=6&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=7&"")",Interior Decorators,2798538,NA,/companies/2798538-made-in-the-shade-blinds-and-more?searched_category_id=389&service_area=1862234,NA,made-in-the-shade-blinds-and-more,2012-06-07T13:09:32.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1861590,Made In The Shade Blinds and More,1,1,0,10,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,NA,FALSE,0,0,0,FALSE,e34ad1ab4f36064ac8312c8b7e68eb9699deb85b,FALSE,2014-10-03T13:34:13.000-04:00,FALSE,FALSE,1862234,43.9465921827,389,NA,NA,NA
https://homestars.com/on/fergusons%20cove/interior-decorators,61,"c(""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=2&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=3&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=4&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=5&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=6&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=7&"")",Interior Decorators,2851164,NA,/companies/2851164-koolts?searched_category_id=389&service_area=1963107,NA,koolts,2014-03-29T11:20:51.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1913596,koolts,2,1,0,10,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,2014-03-29T11:25:46.000-04:00,FALSE,FALSE,1963107,46.6071428571,389,NA,NA,0
https://homestars.com/on/fergusons%20cove/interior-decorators,61,"c(""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=2&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=3&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=4&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=5&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=6&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=7&"")",Interior Decorators,2672587,NA,/companies/2672587-veith-street-gallery-studio?searched_category_id=389&service_area=1685791,NA,veith-street-gallery-studio,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1735639,Veith Street Gallery & Studio,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1685791,0,389,NA,NA,NA
https://homestars.com/on/fergusons%20cove/interior-decorators,61,"c(""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=2&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=3&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=4&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=5&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=6&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=7&"")",Interior Decorators,2592246,NA,/companies/2592246-carrefour-atlantique-emporium?searched_category_id=389&service_area=1605450,NA,carrefour-atlantique-emporium,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1655298,Carrefour Atlantique Emporium,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1605450,0,389,NA,NA,NA
https://homestars.com/on/fergusons%20cove/interior-decorators,61,"c(""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=2&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=3&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=4&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=5&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=6&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=7&"")",Interior Decorators,2605264,NA,/companies/2605264-barkhouse-david-a?searched_category_id=389&service_area=1618468,NA,barkhouse-david-a,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1668316,Barkhouse David A,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1618468,0,389,NA,NA,NA
https://homestars.com/on/fergusons%20cove/interior-decorators,61,"c(""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=2&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=3&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=4&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=5&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=6&"", ""https://homestars.com/on/fergusons%20cove/interior-decorators?&page=7&"")",Interior Decorators,2620738,NA,/companies/2620738-calnen-of-nova-scotia?searched_category_id=389&service_area=1633942,NA,calnen-of-nova-scotia,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1683790,Calnen Of Nova Scotia,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1633942,0,389,NA,NA,NA
