Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache
https://homestars.com/on/halifax%20regional%20municipality/countertops,11,https://homestars.com/on/halifax%20regional%20municipality/countertops?&page=2&,Countertops,2595681,NA,/companies/2595681-nova-tile-marble?searched_category_id=338&service_area=1608885,NA,nova-tile-marble,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1658733,Nova Tile & Marble,2,2,0,10,"Countertops, Granite Counter Tops, Kitchen Counter Tops, Marble Counter Tops, Laminate Counter Top, Quartz Counter Top, Corian counter top, tile counter top, silestone counter tops, arborite counter tops, custom counter tops, kitchen, remodeling, kitchen cabinet, kitchen design, ,",0,FALSE,0,0,0,FALSE,FALSE,2016-10-05T15:58:43.000-04:00,FALSE,FALSE,1608885,71.8630406301,338,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/countertops,11,https://homestars.com/on/halifax%20regional%20municipality/countertops?&page=2&,Countertops,2860264,NA,/companies/2860264-counter-solutions?searched_category_id=338&service_area=1994683,NA,counter-solutions,2014-10-05T11:53:04.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1922694,counter solutions,1,1,0,10,"Countertops, Granite Counter Tops, Kitchen Counter Tops, Marble Counter Tops, Laminate Counter Top, Quartz Counter Top, Corian counter top, tile counter top, silestone counter tops, arborite counter tops, custom counter tops, kitchen, remodeling, kitchen cabinet, kitchen design, ,",0,FALSE,0,0,0,FALSE,FALSE,2014-10-05T11:55:52.000-04:00,FALSE,FALSE,1994683,60.689815315,338,NA,NA,0
https://homestars.com/on/halifax%20regional%20municipality/countertops,11,https://homestars.com/on/halifax%20regional%20municipality/countertops?&page=2&,Countertops,2610326,NA,/companies/2610326-bella-marble-granite-inc?searched_category_id=338&service_area=1623530,NA,bella-marble-granite-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1673378,Bella Marble & Granite Inc,1,1,0,10,"Countertops, Granite Counter Tops, Kitchen Counter Tops, Marble Counter Tops, Laminate Counter Top, Quartz Counter Top, Corian counter top, tile counter top, silestone counter tops, arborite counter tops, custom counter tops, kitchen, remodeling, kitchen cabinet, kitchen design, ,",0,FALSE,0,0,0,FALSE,FALSE,2014-03-30T10:05:01.000-04:00,FALSE,FALSE,1623530,58.8246217441,338,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/countertops,11,https://homestars.com/on/halifax%20regional%20municipality/countertops?&page=2&,Countertops,2584845,NA,/companies/2584845-maritime-marble-granite?searched_category_id=338&service_area=1598049,NA,maritime-marble-granite,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1647897,Maritime Marble & Granite,0,0,0,NA,"Countertops, Granite Counter Tops, Kitchen Counter Tops, Marble Counter Tops, Laminate Counter Top, Quartz Counter Top, Corian counter top, tile counter top, silestone counter tops, arborite counter tops, custom counter tops, kitchen, remodeling, kitchen cabinet, kitchen design, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1598049,-1.0,338,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/countertops,11,https://homestars.com/on/halifax%20regional%20municipality/countertops?&page=2&,Countertops,2623473,NA,/companies/2623473-maritime-countertop?searched_category_id=338&service_area=1636677,NA,maritime-countertop,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1686525,Maritime Countertop,0,0,0,NA,"Countertops, Granite Counter Tops, Kitchen Counter Tops, Marble Counter Tops, Laminate Counter Top, Quartz Counter Top, Corian counter top, tile counter top, silestone counter tops, arborite counter tops, custom counter tops, kitchen, remodeling, kitchen cabinet, kitchen design, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1636677,-1.0,338,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/countertops,11,https://homestars.com/on/halifax%20regional%20municipality/countertops?&page=2&,Countertops,2635700,NA,/companies/2635700-cooke-sales-the-store-equipment-store?searched_category_id=338&service_area=1648904,NA,cooke-sales-the-store-equipment-store,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1698752,Cooke Sales The Store Equipment Store,0,0,0,NA,"Countertops, Granite Counter Tops, Kitchen Counter Tops, Marble Counter Tops, Laminate Counter Top, Quartz Counter Top, Corian counter top, tile counter top, silestone counter tops, arborite counter tops, custom counter tops, kitchen, remodeling, kitchen cabinet, kitchen design, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1648904,-1.0,338,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/countertops,11,https://homestars.com/on/halifax%20regional%20municipality/countertops?&page=2&,Countertops,2610063,NA,/companies/2610063-cabinet-concepts?searched_category_id=338&service_area=1623267,NA,cabinet-concepts,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1673115,Cabinet Concepts,0,0,0,NA,"Countertops, Granite Counter Tops, Kitchen Counter Tops, Marble Counter Tops, Laminate Counter Top, Quartz Counter Top, Corian counter top, tile counter top, silestone counter tops, arborite counter tops, custom counter tops, kitchen, remodeling, kitchen cabinet, kitchen design, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1623267,-1.0,338,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/countertops,11,https://homestars.com/on/halifax%20regional%20municipality/countertops?&page=2&,Countertops,2585415,NA,/companies/2585415-celtic-marble-and-granite?searched_category_id=338&service_area=1598619,NA,celtic-marble-and-granite,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1648467,Celtic Marble and Granite,0,0,0,NA,"Countertops, Granite Counter Tops, Kitchen Counter Tops, Marble Counter Tops, Laminate Counter Top, Quartz Counter Top, Corian counter top, tile counter top, silestone counter tops, arborite counter tops, custom counter tops, kitchen, remodeling, kitchen cabinet, kitchen design, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1598619,-1.0,338,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/countertops,11,https://homestars.com/on/halifax%20regional%20municipality/countertops?&page=2&,Countertops,2618877,NA,/companies/2618877-granite-center-atlantic?searched_category_id=338&service_area=1632081,NA,granite-center-atlantic,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1681929,Granite Center Atlantic,0,0,0,NA,"Countertops, Granite Counter Tops, Kitchen Counter Tops, Marble Counter Tops, Laminate Counter Top, Quartz Counter Top, Corian counter top, tile counter top, silestone counter tops, arborite counter tops, custom counter tops, kitchen, remodeling, kitchen cabinet, kitchen design, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1632081,-1.0,338,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/countertops,11,https://homestars.com/on/halifax%20regional%20municipality/countertops?&page=2&,Countertops,2582785,NA,/companies/2582785-nova-countertop?searched_category_id=338&service_area=1595989,NA,nova-countertop,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1645837,Nova Countertop,0,0,0,NA,"Countertops, Granite Counter Tops, Kitchen Counter Tops, Marble Counter Tops, Laminate Counter Top, Quartz Counter Top, Corian counter top, tile counter top, silestone counter tops, arborite counter tops, custom counter tops, kitchen, remodeling, kitchen cabinet, kitchen design, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1595989,-1.0,338,NA,NA,NA
