Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at
https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories,52,"c(""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=2&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=3&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=4&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=5&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=6&"")",Bathroom & Kitchen - Fixtures & Accessories,2578434,NA,/companies/2578434-bain-magique?searched_category_id=315&service_area=1591638,NA,bain-magique,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1641486,Bain Magique,0,0,0,NA,"Bathroom & Kitchen - Fixtures & Accessories, bathroom fixtures, kitchen fixtures, kitchen accessories, bathroom accessories, sink, faucet, tub, bathtub, shower, taps, kitchen reno, grouting, cabinet refinishing, custom cabinets, appliances, new appliances, kitchen island, waterfall island,,",0,2017-02-28T15:07:22.000-05:00,FALSE,0,0,0,FALSE,e1a4bb808f60d68051f714804a7fc3e18d849978,FALSE,FALSE,FALSE,1591638,-1.0,315,NA,NA,NA
https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories,52,"c(""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=2&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=3&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=4&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=5&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=6&"")",Bathroom & Kitchen - Fixtures & Accessories,2621247,NA,/companies/2621247-vanico-maronyx-inc?searched_category_id=315&service_area=1634451,NA,vanico-maronyx-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1684299,Vanico Maronyx Inc,2,2,0,3,"Bathroom & Kitchen - Fixtures & Accessories, bathroom fixtures, kitchen fixtures, kitchen accessories, bathroom accessories, sink, faucet, tub, bathtub, shower, taps, kitchen reno, grouting, cabinet refinishing, custom cabinets, appliances, new appliances, kitchen island, waterfall island,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1634451,30.4754585978,315,NA,NA,2015-06-15T21:52:44.000-04:00
https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories,52,"c(""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=2&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=3&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=4&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=5&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=6&"")",Bathroom & Kitchen - Fixtures & Accessories,2617474,NA,/companies/2617474-creation-art-bois?searched_category_id=315&service_area=1630678,NA,creation-art-bois,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1680526,Cr,0,0,0,NA,"Bathroom & Kitchen - Fixtures & Accessories, bathroom fixtures, kitchen fixtures, kitchen accessories, bathroom accessories, sink, faucet, tub, bathtub, shower, taps, kitchen reno, grouting, cabinet refinishing, custom cabinets, appliances, new appliances, kitchen island, waterfall island,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1630678,-1.0,315,NA,NA,NA
https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories,52,"c(""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=2&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=3&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=4&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=5&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=6&"")",Bathroom & Kitchen - Fixtures & Accessories,2576053,NA,/companies/2576053-rene-carle-plomberie?searched_category_id=315&service_area=1589257,NA,rene-carle-plomberie,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1639105,Rene Carle Plomberie,0,0,0,NA,"Bathroom & Kitchen - Fixtures & Accessories, bathroom fixtures, kitchen fixtures, kitchen accessories, bathroom accessories, sink, faucet, tub, bathtub, shower, taps, kitchen reno, grouting, cabinet refinishing, custom cabinets, appliances, new appliances, kitchen island, waterfall island,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1589257,-1.0,315,NA,NA,NA
https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories,52,"c(""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=2&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=3&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=4&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=5&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=6&"")",Bathroom & Kitchen - Fixtures & Accessories,2756669,NA,/companies/2756669-m-baignoire-acrylique-inc?searched_category_id=315&service_area=1769873,NA,m-baignoire-acrylique-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1819721,M Baignoire Acrylique Inc,0,0,0,NA,"Bathroom & Kitchen - Fixtures & Accessories, bathroom fixtures, kitchen fixtures, kitchen accessories, bathroom accessories, sink, faucet, tub, bathtub, shower, taps, kitchen reno, grouting, cabinet refinishing, custom cabinets, appliances, new appliances, kitchen island, waterfall island,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1769873,-1.0,315,NA,NA,NA
https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories,52,"c(""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=2&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=3&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=4&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=5&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=6&"")",Bathroom & Kitchen - Fixtures & Accessories,2564724,NA,/companies/2564724-bain-magique?searched_category_id=315&service_area=1577928,NA,bain-magique,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1627776,Bain Magique,0,0,0,NA,"Bathroom & Kitchen - Fixtures & Accessories, bathroom fixtures, kitchen fixtures, kitchen accessories, bathroom accessories, sink, faucet, tub, bathtub, shower, taps, kitchen reno, grouting, cabinet refinishing, custom cabinets, appliances, new appliances, kitchen island, waterfall island,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1577928,-1.0,315,NA,NA,NA
https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories,52,"c(""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=2&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=3&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=4&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=5&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=6&"")",Bathroom & Kitchen - Fixtures & Accessories,2586604,NA,/companies/2586604-armoires-cuisi-versions?searched_category_id=315&service_area=1599808,NA,armoires-cuisi-versions,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1649656,Armoires Cuisi Versions,0,0,0,NA,"Bathroom & Kitchen - Fixtures & Accessories, bathroom fixtures, kitchen fixtures, kitchen accessories, bathroom accessories, sink, faucet, tub, bathtub, shower, taps, kitchen reno, grouting, cabinet refinishing, custom cabinets, appliances, new appliances, kitchen island, waterfall island,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1599808,-1.0,315,NA,NA,NA
https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories,52,"c(""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=2&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=3&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=4&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=5&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=6&"")",Bathroom & Kitchen - Fixtures & Accessories,2578437,NA,/companies/2578437-bain-miracle?searched_category_id=315&service_area=1591641,NA,bain-miracle,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1641489,Bain Miracle,0,0,0,NA,"Bathroom & Kitchen - Fixtures & Accessories, bathroom fixtures, kitchen fixtures, kitchen accessories, bathroom accessories, sink, faucet, tub, bathtub, shower, taps, kitchen reno, grouting, cabinet refinishing, custom cabinets, appliances, new appliances, kitchen island, waterfall island,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1591641,-1.0,315,NA,NA,NA
https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories,52,"c(""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=2&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=3&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=4&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=5&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=6&"")",Bathroom & Kitchen - Fixtures & Accessories,2600257,NA,/companies/2600257-h-d-omega-inc?searched_category_id=315&service_area=1613461,NA,h-d-omega-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1663309,H&d Omega Inc,0,0,0,NA,"Bathroom & Kitchen - Fixtures & Accessories, bathroom fixtures, kitchen fixtures, kitchen accessories, bathroom accessories, sink, faucet, tub, bathtub, shower, taps, kitchen reno, grouting, cabinet refinishing, custom cabinets, appliances, new appliances, kitchen island, waterfall island,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1613461,-1.0,315,NA,NA,NA
https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories,52,"c(""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=2&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=3&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=4&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=5&"", ""https://homestars.com/on/hawkesbury/bathroom-kitchen-fixtures-accessories?&page=6&"")",Bathroom & Kitchen - Fixtures & Accessories,2616486,NA,/companies/2616486-aquarius-bath-fashions-inc?searched_category_id=315&service_area=1629690,NA,aquarius-bath-fashions-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1679538,Aquarius Bath Fashions Inc,0,0,0,NA,"Bathroom & Kitchen - Fixtures & Accessories, bathroom fixtures, kitchen fixtures, kitchen accessories, bathroom accessories, sink, faucet, tub, bathtub, shower, taps, kitchen reno, grouting, cabinet refinishing, custom cabinets, appliances, new appliances, kitchen island, waterfall island,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1629690,-1.0,315,NA,NA,NA
