Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache
https://homestars.com/on/cumberland/staging,23,"c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&""); c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&"")",Home Staging,2782880,http://www.CapitalHomeStagingAndDesign.ca,/companies/2782880-capital-home-staging-design?searched_category_id=437&service_area=1836739,Capital Home Staging & Design is currently Ottawa's only award winning home staging company taking home the 2009 BBB Torch award for Marketplace ethics. We have a team of educated and dedicated professional stagers whom are ready to help home owners maximize the value of their home in the most cost effective way.,capital-home-staging-design,2010-12-10T11:16:05.000-05:00,NA,Ottawa and all surrounding areas (Rockland to Smith Falls and beyond) ,,,"Professional Home Staging Consultations, Colour Consultations, Interior Redesign.","we work with ICI, Benjamin Moore, and Sherwin Williams paint decks.","We specialize in home staging helping home owners address their home so it appeals to the most amount of buyers in the lease amount of time, from furniture placement to possible upgrades we can do it all.",2008,5,"We accept cash, cheque, and credit card processed through paypal. No account is needed.","All from Quality Course Design School.
-ISRP International Staging & Redesign Professional.
-IOP I",,"RESA -Real Estate Staging Association.
BBC -Business Breakfast Club 
",TRUE,FALSE,,,TRUE,FALSE,We have contracts for clients that require additional services over the initial consultation.,1845932,Capital Home Staging & Design,20,15,0,9.86667,"Home Staging, Home Staging, Real Estate Staging, House Staging, staging a house for sale, staging a home for sale, fluffing a house, fluffing a home, home fluffer, house fluffer, decorate, furniture rental,",1,2010-12-10T11:16:06.000-05:00,CapitalHomeStagingAndDesign,FALSE,0,0,1,FALSE,c4d5ea5e5dd4b3c8feddb958116e8d1fc7195443,FALSE,2018-07-25T08:58:10.000-04:00,TRUE,FALSE,1836739,71.3106662623,437,NA,NA,NA
https://homestars.com/on/cumberland/staging,23,"c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&""); c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&"")",Home Staging,2886893,NA,/companies/2886893-staged-ottawa?searched_category_id=437&service_area=2093424,Helping home owners and realtors prepare homes for sale by providing creative solutions designed to bring out the best features in any space & ensure the property appeals to a wide variety of potential buyers.,staged-ottawa,2016-05-03T10:14:48.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1949317,Staged Ottawa,2,2,0,10,"Home Staging, Home Staging, Real Estate Staging, House Staging, staging a house for sale, staging a home for sale, fluffing a house, fluffing a home, home fluffer, house fluffer, decorate, furniture rental,",0,2016-05-04T20:00:11.000-04:00,NA,FALSE,0,0,0,FALSE,c2ade77baa6ab5a50090ffabd31c0ce5a7720736,TRUE,2016-05-04T15:26:32.000-04:00,FALSE,FALSE,2093424,57.1565934066,437,NA,NA,0
https://homestars.com/on/cumberland/staging,23,"c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&""); c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&"")",Home Staging,2802789,NA,/companies/2802789-property-staged?searched_category_id=437&service_area=1868435,NA,property-staged,2012-11-08T13:23:18.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1865790,Property Staged,3,3,0,10,"Home Staging, Home Staging, Real Estate Staging, House Staging, staging a house for sale, staging a home for sale, fluffing a house, fluffing a home, home fluffer, house fluffer, decorate, furniture rental,",0,NA,NA,FALSE,0,0,0,FALSE,f3de1a150b09dad87470f58c4694b947d382d053,FALSE,2016-04-05T11:37:35.000-04:00,FALSE,FALSE,1868435,56.7445054945,437,NA,NA,NA
https://homestars.com/on/cumberland/staging,23,"c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&""); c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&"")",Home Staging,2787981,NA,/companies/2787981-help-downsizing?searched_category_id=437&service_area=1846047,NA,help-downsizing,2011-06-04T11:43:27.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1851033,Help Downsizing,12,12,0,9.83333,"Home Staging, Home Staging, Real Estate Staging, House Staging, staging a house for sale, staging a home for sale, fluffing a house, fluffing a home, home fluffer, house fluffer, decorate, furniture rental,",0,2012-02-01T17:15:00.000-05:00,NA,FALSE,0,0,0,FALSE,9f40fad0e397b39239eedaceff46dbf0170bf416,FALSE,2011-06-04T15:40:55.000-04:00,TRUE,FALSE,1846047,39.2810820928,437,NA,NA,NA
https://homestars.com/on/cumberland/staging,23,"c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&""); c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&"")",Home Staging,2749028,NA,/companies/2749028-room-remedy?searched_category_id=437&service_area=1877918,"Ottawa's Premier Home Staging Company. 

ROOM REMEDY Home Stagers stage each home with the demographic of the neighbourhood and the lifestyle of the potential buyers in mind. Above all, their goals are to have the client's home stand out from the competition and to captivate potential buyers",room-remedy,2008-03-04T16:55:15.000-05:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1812080,Room Remedy,1,1,0,10,"Home Staging, Home Staging, Real Estate Staging, House Staging, staging a house for sale, staging a home for sale, fluffing a house, fluffing a home, home fluffer, house fluffer, decorate, furniture rental,",0,2013-04-03T08:20:37.000-04:00,NA,FALSE,0,0,0,FALSE,f8aecd11e9ce51523d94c68f302775eec1a532c6,TRUE,NA,FALSE,FALSE,1877918,61.3873626374,437,NA,NA,NA
https://homestars.com/on/cumberland/staging,23,"c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&""); c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&"")",Home Staging,2905738,NA,/companies/2905738-simple-touch?searched_category_id=437&service_area=2141460,NA,simple-touch,2017-12-04T12:54:59.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1967923,Simple Touch ,0,0,1,NA,"Home Staging, Home Staging, Real Estate Staging, House Staging, staging a house for sale, staging a home for sale, fluffing a house, fluffing a home, home fluffer, house fluffer, decorate, furniture rental,",0,2017-12-04T12:55:57.000-05:00,NA,FALSE,0,0,2,FALSE,594c1e6f323429b6cdd1491a7d991a0fb5c3d0cd,FALSE,NA,FALSE,FALSE,2141460,0,437,NA,NA,0
https://homestars.com/on/cumberland/staging,23,"c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&""); c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&"")",Home Staging,2911088,NA,/companies/2911088-blue-pearl-staging?searched_category_id=437&service_area=2152705,NA,blue-pearl-staging,2018-03-01T11:24:54.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1973273,Blue Pearl Staging,0,0,1,NA,"Home Staging, Home Staging, Real Estate Staging, House Staging, staging a house for sale, staging a home for sale, fluffing a house, fluffing a home, home fluffer, house fluffer, decorate, furniture rental,",0,2018-03-01T11:25:37.000-05:00,NA,FALSE,0,0,2,FALSE,5010fe386b9da1091e81f9236f0a784eccb9fc9a,FALSE,NA,TRUE,FALSE,2152705,0,437,NA,NA,0
https://homestars.com/on/cumberland/staging,23,"c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&""); c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&"")",Home Staging,2770430,NA,/companies/2770430-image-home-staging?searched_category_id=437&service_area=1783634,"Welcome to Image Home Staging, a real estate staging company assisting homeowners, realtors and landlords in effectively preparing and merchandising their homes/properties for sale/rent.  We help homeowners realize a faster and more profitable sale in the most cost-effective manner and with as little stress as possible. Image Home Staging takes great pride in providing excellent personal customer service and serves Ottawa and its surrounding areas in both official languages.",image-home-staging,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1833482,Image Home Staging   No Longer In Business,0,0,0,NA,"Home Staging, Home Staging, Real Estate Staging, House Staging, staging a house for sale, staging a home for sale, fluffing a house, fluffing a home, home fluffer, house fluffer, decorate, furniture rental,",0,2013-01-19T18:32:59.000-05:00,NA,FALSE,0,0,0,FALSE,345542c3b00fbd4e7cbe06306f0908499191c54d,FALSE,NA,FALSE,FALSE,1783634,0,437,NA,NA,NA
https://homestars.com/on/cumberland/staging,23,"c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&""); c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&"")",Home Staging,2934431,NA,/companies/2934431-total-refresh-home-staging?searched_category_id=437&service_area=2204781,NA,total-refresh-home-staging,2019-08-29T08:32:49.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1996605,Total Refresh Home Staging,0,0,1,NA,"Home Staging, Home Staging, Real Estate Staging, House Staging, staging a house for sale, staging a home for sale, fluffing a house, fluffing a home, home fluffer, house fluffer, decorate, furniture rental,",0,2019-08-31T10:17:29.000-04:00,NA,FALSE,0,0,1,FALSE,dbd7393976899bec8ed8cfb62e0d86d412e408e0,FALSE,NA,FALSE,FALSE,2204781,0,437,NA,NA,0
https://homestars.com/on/cumberland/staging,23,"c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&""); c(""https://homestars.com/on/cumberland/staging?&page=2&"", ""https://homestars.com/on/cumberland/staging?&page=3&"")",Home Staging,2859870,NA,/companies/2859870-access-home-staging?searched_category_id=437&service_area=1993458,Access Home Staging is an award-winning home staging and re-design business serving the greater Ottawa area. We are committed to providing every client with custom solutions designed to meet their specific needs and goals.  ,access-home-staging,2014-09-28T16:04:16.000-04:00,NA,NA,Monday to Saturday; 10 -6 pm.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1922300,Access Home Staging,0,0,0,NA,"Home Staging, Home Staging, Real Estate Staging, House Staging, staging a house for sale, staging a home for sale, fluffing a house, fluffing a home, home fluffer, house fluffer, decorate, furniture rental,",1,NA,NA,FALSE,0,0,0,FALSE,040e7b52bed269f443ce4066df14f66a82131e84,FALSE,NA,TRUE,FALSE,1993458,0,437,NA,NA,0
