Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at
https://homestars.com/on/jarvis%20bay/building-supplies-and-hardware,6,https://homestars.com/on/jarvis%20bay/building-supplies-and-hardware,Building Supplies and Hardware,2790151,NA,/companies/2790151-alta-wide-builders-supplies-sylvan-lake-ltd?searched_category_id=466&service_area=1849270,NA,alta-wide-builders-supplies-sylvan-lake-ltd,2011-08-24T13:35:38.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1853203,Alta Wide Builders Supplies (Sylvan Lake) Ltd.,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,9b4a7c8fee87e8e06ad0106b5985a0d233d31460,FALSE,FALSE,FALSE,1849270,-1.0,466,NA,NA,NA
https://homestars.com/on/jarvis%20bay/building-supplies-and-hardware,6,https://homestars.com/on/jarvis%20bay/building-supplies-and-hardware,Building Supplies and Hardware,2790047,NA,/companies/2790047-alta-wide-builders-supplies-sylvan-lake-ltd?searched_category_id=466&service_area=1849128,NA,alta-wide-builders-supplies-sylvan-lake-ltd,2011-08-23T12:52:38.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1853099,Alta Wide Builders Supplies (Sylvan Lake) Ltd.,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,c0c5c1055db846481be9e5a3b00cc97d0198f00a,FALSE,FALSE,FALSE,1849128,-1.0,466,NA,NA,2011-08-23T12:52:40.000-04:00
https://homestars.com/on/jarvis%20bay/building-supplies-and-hardware,6,https://homestars.com/on/jarvis%20bay/building-supplies-and-hardware,Building Supplies and Hardware,2577012,NA,/companies/2577012-alta-wide-builders-supplies-sylvan-lake-ltd?searched_category_id=466&service_area=1590216,NA,alta-wide-builders-supplies-sylvan-lake-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1640064,Alta-Wide Builders Supplies (Sylvan Lake) Ltd,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1590216,-1.0,466,NA,NA,NA
https://homestars.com/on/jarvis%20bay/building-supplies-and-hardware,6,https://homestars.com/on/jarvis%20bay/building-supplies-and-hardware,Building Supplies and Hardware,2667958,NA,/companies/2667958-true-value-hardware?searched_category_id=466&service_area=1681162,NA,true-value-hardware,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1731010,True Value Hardware,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1681162,-1.0,466,NA,NA,NA
https://homestars.com/on/jarvis%20bay/building-supplies-and-hardware,6,https://homestars.com/on/jarvis%20bay/building-supplies-and-hardware,Building Supplies and Hardware,2667964,NA,/companies/2667964-true-value-hardware?searched_category_id=466&service_area=1681168,NA,true-value-hardware,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1731016,True Value Hardware,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1681168,-1.0,466,NA,NA,NA
https://homestars.com/on/jarvis%20bay/building-supplies-and-hardware,6,https://homestars.com/on/jarvis%20bay/building-supplies-and-hardware,Building Supplies and Hardware,2569703,NA,/companies/2569703-lakeside-rona-building-centre-ltd?searched_category_id=466&service_area=1582907,NA,lakeside-rona-building-centre-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1632755,Lakeside Rona Building Centre Ltd,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1582907,-1.0,466,NA,NA,NA
