Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,lead_purchase_eligible
https://homestars.com/on/pittsburgh/handyman-services,24,"c(""https://homestars.com/on/pittsburgh/handyman-services?&page=2&"", ""https://homestars.com/on/pittsburgh/handyman-services?&page=3&"")",Handyman Services,2969575,NA,/companies/2969575-goodman-works?searched_category_id=374&service_area=2283667,NA,goodman-works,2022-06-20T10:45:46.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2031493,GOODMAN Works',0,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,2022-06-20T11:09:23.000-04:00,FALSE,0,0,0,0,FALSE,e46095e9594760a69827c0dcb86452ed755db09c,FALSE,FALSE,2283667,0,374,NA,NA,NA
https://homestars.com/on/pittsburgh/handyman-services,24,"c(""https://homestars.com/on/pittsburgh/handyman-services?&page=2&"", ""https://homestars.com/on/pittsburgh/handyman-services?&page=3&"")",Handyman Services,2787970,NA,/companies/2787970-rebeka-s-flowers-house?searched_category_id=374&service_area=1846034,NA,rebeka-s-flowers-house,2011-06-03T13:44:04.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1851022,Rebeka's Flowers House,0,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,2011-06-03T13:44:05.000-04:00,FALSE,0,0,0,NA,FALSE,86c1799b5b0a0171d4a1bee2dff79554f562bc8d,FALSE,FALSE,1846034,0,374,NA,NA,FALSE
https://homestars.com/on/pittsburgh/handyman-services,24,"c(""https://homestars.com/on/pittsburgh/handyman-services?&page=2&"", ""https://homestars.com/on/pittsburgh/handyman-services?&page=3&"")",Handyman Services,2904619,NA,/companies/2904619-black-s-handyman-services?searched_category_id=374&service_area=2139084,NA,black-s-handyman-services,2017-11-09T20:28:13.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1966804,Black's Handyman Services,0,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,2017-11-09T23:22:16.000-05:00,FALSE,0,0,0,0,FALSE,96f9ed96eec423f00b66591b6b31a84c11ed7228,FALSE,FALSE,2139084,0,374,NA,NA,FALSE
https://homestars.com/on/pittsburgh/handyman-services,24,"c(""https://homestars.com/on/pittsburgh/handyman-services?&page=2&"", ""https://homestars.com/on/pittsburgh/handyman-services?&page=3&"")",Handyman Services,2966465,NA,/companies/2966465-the-handyman-can?searched_category_id=374&service_area=2276333,NA,the-handyman-can,2022-03-27T11:12:19.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2028383,The Handyman Can,0,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,2022-03-27T11:26:02.000-04:00,FALSE,0,0,2,0,FALSE,7dd939a5d9b10883f9ea3a8af999101ef881e611,FALSE,TRUE,2276333,0,374,NA,NA,FALSE
https://homestars.com/on/pittsburgh/handyman-services,24,"c(""https://homestars.com/on/pittsburgh/handyman-services?&page=2&"", ""https://homestars.com/on/pittsburgh/handyman-services?&page=3&"")",Handyman Services,2918889,NA,/companies/2918889-get-it-fixed?searched_category_id=374&service_area=2169410,NA,get-it-fixed,2018-07-04T11:11:47.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1981073,Get It Fixed,0,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,2018-07-04T11:17:10.000-04:00,FALSE,0,0,0,0,FALSE,e11f0528b84a8c1f28805b734ee106fa38f5be4f,FALSE,FALSE,2169410,0,374,NA,NA,FALSE
https://homestars.com/on/pittsburgh/handyman-services,24,"c(""https://homestars.com/on/pittsburgh/handyman-services?&page=2&"", ""https://homestars.com/on/pittsburgh/handyman-services?&page=3&"")",Handyman Services,2928183,NA,/companies/2928183-bodnick-and-son-contractor?searched_category_id=374&service_area=2190449,NA,bodnick-and-son-contractor,2019-03-05T09:24:52.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1990357,Bodnick and Son Contractor,0,0,1,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,2019-03-05T09:26:01.000-05:00,FALSE,0,0,1,0,FALSE,b92d85926fa572abb15d61289e536a9065e28b31,FALSE,FALSE,2190449,0,374,NA,NA,FALSE
https://homestars.com/on/pittsburgh/handyman-services,24,"c(""https://homestars.com/on/pittsburgh/handyman-services?&page=2&"", ""https://homestars.com/on/pittsburgh/handyman-services?&page=3&"")",Handyman Services,2717679,NA,/companies/2717679-reia-construction?searched_category_id=374&service_area=1730883,NA,reia-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1780731,Reia Construction,0,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1730883,0,374,NA,NA,FALSE
https://homestars.com/on/pittsburgh/handyman-services,24,"c(""https://homestars.com/on/pittsburgh/handyman-services?&page=2&"", ""https://homestars.com/on/pittsburgh/handyman-services?&page=3&"")",Handyman Services,2609434,NA,/companies/2609434-bob-little-construction?searched_category_id=374&service_area=1622638,NA,bob-little-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1672486,Bob Little Construction,0,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1622638,0,374,NA,NA,FALSE
https://homestars.com/on/pittsburgh/handyman-services,24,"c(""https://homestars.com/on/pittsburgh/handyman-services?&page=2&"", ""https://homestars.com/on/pittsburgh/handyman-services?&page=3&"")",Handyman Services,2723275,NA,/companies/2723275-wisdom-construction-and-home-services?searched_category_id=374&service_area=1736479,NA,wisdom-construction-and-home-services,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1786327,Wisdom Construction And Home Services,0,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1736479,0,374,NA,NA,FALSE
https://homestars.com/on/pittsburgh/handyman-services,24,"c(""https://homestars.com/on/pittsburgh/handyman-services?&page=2&"", ""https://homestars.com/on/pittsburgh/handyman-services?&page=3&"")",Handyman Services,2606555,NA,/companies/2606555-m-c-homes-renovations?searched_category_id=374&service_area=1619759,NA,m-c-homes-renovations,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1669607,M C Homes & Renovations,0,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1619759,0,374,NA,NA,FALSE
