Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at
https://homestars.com/on/canbridge/sprinkler-systems,4,https://homestars.com/on/canbridge/sprinkler-systems,Sprinkler Systems,2887084,NA,/companies/2887084-davies-irrigation?searched_category_id=436&service_area=2093974,NA,davies-irrigation,2016-05-09T12:51:08.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1949508,Davies Irrigation ,2,2,0,10,"Sprinkler Systems, Fire Sprinkler, Lawn Sprinkler, Garden Sprinkler, underground sprinklers, underground irrigation, irrigation systems, automatic sprinkler systems, what is irrigation, irrigation, sprinkler, sprinklers, irrigation sprinkler, sprinkler irrigation, the irrigation system, irrigation system, irrigation sprinklers, irrigation systems,  systems irrigation, how to sprinkler system, the sprinkler system, what is a sprinkler system, sprinkler system, bird rain, water irrigation, sprinkler systems how to, watering system, ,",0,FALSE,0,0,0,0,FALSE,67d30d916c01760a7205f80ac37dfe82d78f4abb,TRUE,2016-05-15T18:14:35.000-04:00,TRUE,FALSE,2093974,61.9421874538,436,NA,NA,NA
https://homestars.com/on/canbridge/sprinkler-systems,4,https://homestars.com/on/canbridge/sprinkler-systems,Sprinkler Systems,2957763,NA,/companies/2957763-xquisite-property-services?searched_category_id=436&service_area=2256838,NA,xquisite-property-services,2021-07-04T13:28:29.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2019740,Xquisite Property Services,0,0,11,NA,"Sprinkler Systems, Fire Sprinkler, Lawn Sprinkler, Garden Sprinkler, underground sprinklers, underground irrigation, irrigation systems, automatic sprinkler systems, what is irrigation, irrigation, sprinkler, sprinklers, irrigation sprinkler, sprinkler irrigation, the irrigation system, irrigation system, irrigation sprinklers, irrigation systems,  systems irrigation, how to sprinkler system, the sprinkler system, what is a sprinkler system, sprinkler system, bird rain, water irrigation, sprinkler systems how to, watering system, ,",0,FALSE,0,0,11,0,FALSE,844b204c113f3e6f90612d44c47d79103796aa3a,FALSE,NA,FALSE,FALSE,2256838,-1.0,436,NA,NA,2021-07-04T13:28:40.000-04:00
https://homestars.com/on/canbridge/sprinkler-systems,4,https://homestars.com/on/canbridge/sprinkler-systems,Sprinkler Systems,2813074,NA,/companies/2813074-bdc-irrigation-systems?searched_category_id=436&service_area=1887436,NA,bdc-irrigation-systems,2013-07-29T23:23:57.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1876018,BDC Irrigation Systems,3,3,0,7,"Sprinkler Systems, Fire Sprinkler, Lawn Sprinkler, Garden Sprinkler, underground sprinklers, underground irrigation, irrigation systems, automatic sprinkler systems, what is irrigation, irrigation, sprinkler, sprinklers, irrigation sprinkler, sprinkler irrigation, the irrigation system, irrigation system, irrigation sprinklers, irrigation systems,  systems irrigation, how to sprinkler system, the sprinkler system, what is a sprinkler system, sprinkler system, bird rain, water irrigation, sprinkler systems how to, watering system, ,",0,FALSE,0,0,0,0,FALSE,NA,FALSE,2014-09-08T18:47:20.000-04:00,FALSE,FALSE,1887436,47.3835752136,436,NA,NA,NA
https://homestars.com/on/canbridge/sprinkler-systems,4,https://homestars.com/on/canbridge/sprinkler-systems,Sprinkler Systems,1186481,NA,/companies/1186481-tejon-turf?searched_category_id=436&service_area=210904,NA,tejon-turf,2008-01-14T11:17:14.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,249101,Tejon Turf,0,0,0,NA,"Sprinkler Systems, Fire Sprinkler, Lawn Sprinkler, Garden Sprinkler, underground sprinklers, underground irrigation, irrigation systems, automatic sprinkler systems, what is irrigation, irrigation, sprinkler, sprinklers, irrigation sprinkler, sprinkler irrigation, the irrigation system, irrigation system, irrigation sprinklers, irrigation systems,  systems irrigation, how to sprinkler system, the sprinkler system, what is a sprinkler system, sprinkler system, bird rain, water irrigation, sprinkler systems how to, watering system, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,210904,-1.0,436,NA,NA,NA
