Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/dugald/house-apartment-cleaning,1,https://homestars.com/on/dugald/house-apartment-cleaning,House & Apartment Cleaning,2870348,https://signaturecleaning.ca/,/companies/2870348-signature-cleaning-services?searched_category_id=383&service_area=2032029,"Welcome to Signature Cleaning Services. We are a Top Rated Winnipeg Cleaning Company servicing all of Winnipeg, Headingley, East St. Paul, West St. Paul, St. Andrews and everything in between. 

We are not a franchise, we are a local home grown company founded on integrity, accountability and excellence. 
We hire only employees that we train to deliver our Signature Cleaning Method that is earning 5 Star Reviews from customers every single week. 
Our 100% Satisfaction Guarantee means you'll LOVE your clean or we'll come back and fix it. 
Our 99% Reliability Rate means we will clean your home on the day it's scheduled. 
Our Quality Assurance Program ensures we deliver Consistency and Excellence. 
All our people are Bonded  Insured and we maintain valid Background Checks for each employee. 

Service SO GREAT You'll See STARS! 
",signature-cleaning-services,2015-05-10T09:46:16.000-04:00,NA,NA,,"High Quality Color Coded Microfiber
Professional Vacuums","House Cleaning Services,
Move-in Move-outs,
Post Construction Cleaning,
Commercial Office Cleaning",,,1999,28,"Visa, Mastercard",2014 Top Choice Award 2108 Top Choice Nominee,,ARCSI - Gold BBB A+,TRUE,TRUE,,3 Labor Hours,FALSE,FALSE,Our 100% Satisfaction Guarantee means you'll LOVE your clean or we'll come back and fix it.,1932772,Signature Cleaning Services,27,22,8,9.27273,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,signatureclean,FALSE,0,0,8,0,FALSE,3a8585f4e4e4bcbc80af5e97d491fd186c64551d,TRUE,2017-01-05T11:51:53.000-05:00,TRUE,TRUE,2032029,79.7839708476,383,NA,NA
