Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/fort-erie/waterproofing,4,https://homestars.com/on/fort-erie/waterproofing,Waterproofing,2797948,https://waterwisewaterproofing.webs.com/,/companies/2797948-waterwise-waterproofing?searched_category_id=448&service_area=2278463,"We are a family owned and operated waterproofing business. We offer residential basement waterproofing, weeping tile installation, and basement foundation crack repair in the Golden Horseshoe area of Southern Ontario. We differentiate ourselves on three categories from our competitors:

Quality: We ensure the highest levels of work using approved methods and products, not cutting corners and paying attention to the small details.

Price: We keep our prices reasonable by eliminating inflated overhead costs. We are the owners and operators of the business, and there is only two of us. 

Speed: No one wants workers in and out or around their house for days. Most of our work is completed in 4 days or less days for larger projects (whole house excavation and waterproofing) and most often less extensive work only takes 1or 2 days. ",waterwise-waterproofing,2012-05-10T23:59:39.000-04:00,NA,NA,NA,,"Basement Waterproofing
Foundation Crack Repair
Weeping Tile Replacement
Epoxy Crack Injections",,,NA,NA,,,,,TRUE,FALSE,,,TRUE,FALSE,,1861000,Waterwise Waterproofing,10,9,6,10,"Waterproofing, Basement Waterproofing, Foundation Waterproofing, Waterproofing Contractor, Water, Waterproof, Wet Basement, Leaky Basement, Flood, Flooded Basement, Flooding ,Waterproofing, Basement leaks, underpinning, caulking,,",1,waterwisewaterproofing,FALSE,0,0,14,FALSE,64308cb66f9c7db78ae90270dda3ed870f043834,TRUE,2013-10-05T20:22:23.000-04:00,TRUE,TRUE,2278463,98.1784378659,448,NA,NA
https://homestars.com/on/fort-erie/waterproofing,4,https://homestars.com/on/fort-erie/waterproofing,Waterproofing,1796495,NA,/companies/1796495-karl-myles-home-improvements?searched_category_id=448&service_area=820918,NA,karl-myles-home-improvements,2008-01-11T02:49:47.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,859115,Karl Myles Home Improvements,0,0,0,NA,"Waterproofing, Basement Waterproofing, Foundation Waterproofing, Waterproofing Contractor, Water, Waterproof, Wet Basement, Leaky Basement, Flood, Flooded Basement, Flooding ,Waterproofing, Basement leaks, underpinning, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,820918,0,448,NA,NA
https://homestars.com/on/fort-erie/waterproofing,4,https://homestars.com/on/fort-erie/waterproofing,Waterproofing,1796496,NA,/companies/1796496-karl-myles-home-improvements?searched_category_id=448&service_area=820919,NA,karl-myles-home-improvements,2008-01-11T02:49:47.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,859116,Karl Myles Home Improvements,0,0,0,NA,"Waterproofing, Basement Waterproofing, Foundation Waterproofing, Waterproofing Contractor, Water, Waterproof, Wet Basement, Leaky Basement, Flood, Flooded Basement, Flooding ,Waterproofing, Basement leaks, underpinning, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,820919,0,448,NA,NA
https://homestars.com/on/fort-erie/waterproofing,4,https://homestars.com/on/fort-erie/waterproofing,Waterproofing,2584157,NA,/companies/2584157-steve-divincenzo-construction?searched_category_id=448&service_area=1597361,NA,steve-divincenzo-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1647209,Steve DiVincenzo Construction,0,0,0,NA,"Waterproofing, Basement Waterproofing, Foundation Waterproofing, Waterproofing Contractor, Water, Waterproof, Wet Basement, Leaky Basement, Flood, Flooded Basement, Flooding ,Waterproofing, Basement leaks, underpinning, caulking,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1597361,0,448,NA,NA
