Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/southwold/drapery-upholstery-cleaning,14,https://homestars.com/on/southwold/drapery-upholstery-cleaning?&page=2&,Drapery & Upholstery Cleaning,2631643,,/companies/2631643-scotty-s-shine-shop?searched_category_id=344&service_area=1644847,"Scotty's Shine Shop is a professional company that brings a talent and passion for ""Detailing"" to you. We have over 25 years experience in the auto detailing industry and we are committed to being London's leading auto detailing shop. ",scotty-s-shine-shop,2008-03-04T16:55:15.000-05:00,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1694695,Scotty's Shine Shop,0,0,0,NA,"Drapery & Upholstery Cleaning, soft furnishing cleaning, curtain cleaning, drape cleaning, drapes cleaning, blind cleaning, furniture cleaning, upholstery cleaning, sofa cleaning, chesterfield cleaning, armchair cleaning, ,",0,2008-10-25T07:00:12.000-04:00,FALSE,0,0,4,FALSE,e8939a83e86b2f302135eb4e2f09329d7ccab2b6,FALSE,TRUE,FALSE,1644847,-1.0,344,NA,NA
https://homestars.com/on/southwold/drapery-upholstery-cleaning,14,https://homestars.com/on/southwold/drapery-upholstery-cleaning?&page=2&,Drapery & Upholstery Cleaning,2582843,NA,/companies/2582843-happy-dry-cleaners?searched_category_id=344&service_area=1596047,NA,happy-dry-cleaners,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1645895,Happy Dry Cleaners,0,0,0,NA,"Drapery & Upholstery Cleaning, soft furnishing cleaning, curtain cleaning, drape cleaning, drapes cleaning, blind cleaning, furniture cleaning, upholstery cleaning, sofa cleaning, chesterfield cleaning, armchair cleaning, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1596047,-1.0,344,NA,NA
https://homestars.com/on/southwold/drapery-upholstery-cleaning,14,https://homestars.com/on/southwold/drapery-upholstery-cleaning?&page=2&,Drapery & Upholstery Cleaning,2569110,NA,/companies/2569110-adam-s-dry-cleaners?searched_category_id=344&service_area=1582314,NA,adam-s-dry-cleaners,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1632162,Adam's Dry Cleaners,1,0,0,NA,"Drapery & Upholstery Cleaning, soft furnishing cleaning, curtain cleaning, drape cleaning, drapes cleaning, blind cleaning, furniture cleaning, upholstery cleaning, sofa cleaning, chesterfield cleaning, armchair cleaning, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1582314,-1.0,344,NA,NA
https://homestars.com/on/southwold/drapery-upholstery-cleaning,14,https://homestars.com/on/southwold/drapery-upholstery-cleaning?&page=2&,Drapery & Upholstery Cleaning,2640308,NA,/companies/2640308-fine-details?searched_category_id=344&service_area=1653512,NA,fine-details,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1703360,Fine Details,0,0,0,NA,"Drapery & Upholstery Cleaning, soft furnishing cleaning, curtain cleaning, drape cleaning, drapes cleaning, blind cleaning, furniture cleaning, upholstery cleaning, sofa cleaning, chesterfield cleaning, armchair cleaning, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1653512,-1.0,344,NA,NA
https://homestars.com/on/southwold/drapery-upholstery-cleaning,14,https://homestars.com/on/southwold/drapery-upholstery-cleaning?&page=2&,Drapery & Upholstery Cleaning,2592452,NA,/companies/2592452-western-cleaners?searched_category_id=344&service_area=1605656,NA,western-cleaners,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1655504,Western Cleaners,0,0,0,NA,"Drapery & Upholstery Cleaning, soft furnishing cleaning, curtain cleaning, drape cleaning, drapes cleaning, blind cleaning, furniture cleaning, upholstery cleaning, sofa cleaning, chesterfield cleaning, armchair cleaning, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1605656,-1.0,344,NA,NA
https://homestars.com/on/southwold/drapery-upholstery-cleaning,14,https://homestars.com/on/southwold/drapery-upholstery-cleaning?&page=2&,Drapery & Upholstery Cleaning,2763480,NA,/companies/2763480-healthy-home-carpet-upholstery?searched_category_id=344&service_area=1776684,NA,healthy-home-carpet-upholstery,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1826532,Healthy Home Carpet & Upholstery,0,0,0,NA,"Drapery & Upholstery Cleaning, soft furnishing cleaning, curtain cleaning, drape cleaning, drapes cleaning, blind cleaning, furniture cleaning, upholstery cleaning, sofa cleaning, chesterfield cleaning, armchair cleaning, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1776684,-1.0,344,NA,NA
https://homestars.com/on/southwold/drapery-upholstery-cleaning,14,https://homestars.com/on/southwold/drapery-upholstery-cleaning?&page=2&,Drapery & Upholstery Cleaning,2569111,NA,/companies/2569111-aladdin-wet-cleaners-tailors-inc?searched_category_id=344&service_area=1582315,NA,aladdin-wet-cleaners-tailors-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1632163,Aladdin Wet Cleaners & Tailors Inc,0,0,0,NA,"Drapery & Upholstery Cleaning, soft furnishing cleaning, curtain cleaning, drape cleaning, drapes cleaning, blind cleaning, furniture cleaning, upholstery cleaning, sofa cleaning, chesterfield cleaning, armchair cleaning, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1582315,-1.0,344,NA,NA
https://homestars.com/on/southwold/drapery-upholstery-cleaning,14,https://homestars.com/on/southwold/drapery-upholstery-cleaning?&page=2&,Drapery & Upholstery Cleaning,2592456,NA,/companies/2592456-white-owl-cleaners?searched_category_id=344&service_area=1605660,NA,white-owl-cleaners,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1655508,White Owl Cleaners,0,0,0,NA,"Drapery & Upholstery Cleaning, soft furnishing cleaning, curtain cleaning, drape cleaning, drapes cleaning, blind cleaning, furniture cleaning, upholstery cleaning, sofa cleaning, chesterfield cleaning, armchair cleaning, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1605660,-1.0,344,NA,NA
https://homestars.com/on/southwold/drapery-upholstery-cleaning,14,https://homestars.com/on/southwold/drapery-upholstery-cleaning?&page=2&,Drapery & Upholstery Cleaning,2565649,NA,/companies/2565649-roto-static-carpet-upholstery-cleaning-london?searched_category_id=344&service_area=1578853,NA,roto-static-carpet-upholstery-cleaning-london,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1628701,Roto Static Carpet & Upholstery Cleaning-London,0,0,0,NA,"Drapery & Upholstery Cleaning, soft furnishing cleaning, curtain cleaning, drape cleaning, drapes cleaning, blind cleaning, furniture cleaning, upholstery cleaning, sofa cleaning, chesterfield cleaning, armchair cleaning, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1578853,-1.0,344,NA,NA
https://homestars.com/on/southwold/drapery-upholstery-cleaning,14,https://homestars.com/on/southwold/drapery-upholstery-cleaning?&page=2&,Drapery & Upholstery Cleaning,2649995,NA,/companies/2649995-ziebart-tidycar?searched_category_id=344&service_area=1663199,NA,ziebart-tidycar,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1713047,Ziebart Tidycar,0,0,0,NA,"Drapery & Upholstery Cleaning, soft furnishing cleaning, curtain cleaning, drape cleaning, drapes cleaning, blind cleaning, furniture cleaning, upholstery cleaning, sofa cleaning, chesterfield cleaning, armchair cleaning, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1663199,-1.0,344,NA,NA
https://homestars.com/on/southwold/drapery-upholstery-cleaning,14,https://homestars.com/on/southwold/drapery-upholstery-cleaning?&page=2&,Drapery & Upholstery Cleaning,2761967,NA,/companies/2761967-angel-cleaning-services?searched_category_id=344&service_area=1775171,NA,angel-cleaning-services,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1825019,Angel Cleaning Services,0,0,0,NA,"Drapery & Upholstery Cleaning, soft furnishing cleaning, curtain cleaning, drape cleaning, drapes cleaning, blind cleaning, furniture cleaning, upholstery cleaning, sofa cleaning, chesterfield cleaning, armchair cleaning, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1775171,-1.0,344,NA,NA
