Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/north-cobalt/masonry-bricklaying,3,https://homestars.com/on/north-cobalt/masonry-bricklaying,Masonry & Bricklaying,2864987,NA,/companies/2864987-lauzon-stoneworks-ltd?searched_category_id=401&service_area=2010484,NA,lauzon-stoneworks-ltd,2015-01-16T18:53:20.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1927413,Lauzon Stoneworks Ltd.,0,0,0,NA,"Masonry & Bricklaying, Masonry Supply, Masonry Contractor, Stone Masonry, Brick Laying, Technique, Brick Laying Pattern, stone wall, brick wall, masonry repair, brick repairs, masonry, brick masonry, masonry bricklaying, masonry work, mason contractors, york masonry, masonry companies, brick masonry construction, brick contractors, masonry brick laying, masonry workers, bricklaying firms, parging, ,",0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2010484,-1.0,401,NA,NA
https://homestars.com/on/north-cobalt/masonry-bricklaying,3,https://homestars.com/on/north-cobalt/masonry-bricklaying,Masonry & Bricklaying,2644487,NA,/companies/2644487-maconnerie-rolland-gignac-enr?searched_category_id=401&service_area=1657691,NA,maconnerie-rolland-gignac-enr,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1707539,Maconnerie Rolland Gignac Enr,0,0,0,NA,"Masonry & Bricklaying, Masonry Supply, Masonry Contractor, Stone Masonry, Brick Laying, Technique, Brick Laying Pattern, stone wall, brick wall, masonry repair, brick repairs, masonry, brick masonry, masonry bricklaying, masonry work, mason contractors, york masonry, masonry companies, brick masonry construction, brick contractors, masonry brick laying, masonry workers, bricklaying firms, parging, ,",0,FALSE,0,0,0,NA,FALSE,FALSE,FALSE,FALSE,1657691,-1.0,401,NA,NA
https://homestars.com/on/north-cobalt/masonry-bricklaying,3,https://homestars.com/on/north-cobalt/masonry-bricklaying,Masonry & Bricklaying,2603982,NA,/companies/2603982-maonnerie-g-r-inc?searched_category_id=401&service_area=1617186,NA,maonnerie-g-r-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1667034,Ma,0,0,0,NA,"Masonry & Bricklaying, Masonry Supply, Masonry Contractor, Stone Masonry, Brick Laying, Technique, Brick Laying Pattern, stone wall, brick wall, masonry repair, brick repairs, masonry, brick masonry, masonry bricklaying, masonry work, mason contractors, york masonry, masonry companies, brick masonry construction, brick contractors, masonry brick laying, masonry workers, bricklaying firms, parging, ,",0,FALSE,0,0,0,NA,FALSE,FALSE,FALSE,FALSE,1617186,-1.0,401,NA,NA
