Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors,11,https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2849922,http://bennyspainting.com/,/companies/2849922-benny-s-painting-ltd?searched_category_id=409&service_area=1960505,"Benny began working for his father as part of a family-owned business that was originally instituted in 1991. Benny has sustained his father’s legacy by incorporating Benny’s Painting Ltd. in 1999. Benny himself has been painting for nearly 25 years and is well-respected for his reliable service and quality workmanship throughout St. Albert and the greater Edmonton area.


Benny’s Painting does it all! Ranging from a residential minor drywall patch & paint touch-up to a major commercial painting project, our experienced crew of full-time employees can handle it! Throughout the entire project, from methodical preparation through to careful cleanup, you can expect the job will be done right.


We take care in our job. Our team is trained in safe practices and follow the safety guidelines set out for them. Nonetheless, Benny ensures his full-time employees are covered by the Workers Compensation Board. Benny’s Painting Ltd. also carries a comprehensive liability insurance policy for contingency. As our valued customer, you can relax and rest-assured that the job will get done with care.


",benny-s-painting-ltd,2014-03-11T14:47:23.000-04:00,NA,NA,NA,,Drywall repair | Mud | Tape | Wallpaper | Plaster | Stucco | Sanding | Texture | Popcorn Stipple | Splatter | California Knockdown | Restorations,,,1999,NA,"Cash, Cheque, Debit, Credit Card, E Transfer",,,,TRUE,FALSE,,,TRUE,FALSE,2 years on labour and workmanship,1912356,BENNY'S PAINTING LTD,34,28,32,9.82143,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,2020-03-25T12:54:17.000-04:00,FALSE,0,0,36,0,FALSE,a8dabbf03a366331bde64c235276f3307722b537,TRUE,2021-12-20T12:00:06.000-05:00,TRUE,TRUE,1960505,97.5882364207,409,NA,NA
https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors,11,https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2960459,NA,/companies/2960459-five-in-one-painting-ltd?searched_category_id=409&service_area=2262882,NA,five-in-one-painting-ltd,2021-10-10T19:12:20.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2022435,FIVE IN ONE PAINTING LTD ,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,2021-10-10T19:13:41.000-04:00,FALSE,0,0,0,0,FALSE,ad5b08838b27cf0ba66d3b835e8b354d8a3f757a,FALSE,NA,FALSE,TRUE,2262882,80.0,409,NA,NA
https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors,11,https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2955202,NA,/companies/2955202-best-touch-painting-services?searched_category_id=409&service_area=2251147,NA,best-touch-painting-services,2021-04-15T21:07:25.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2017180,Best Touch Painting Services,1,1,27,10,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,2021-04-15T21:09:04.000-04:00,FALSE,0,0,36,0,FALSE,b7205139f83da9b25d8a765284d21c691f603270,TRUE,NA,TRUE,FALSE,2251147,86.4189898926,409,NA,NA
https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors,11,https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2895018,NA,/companies/2895018-genesis-contracting-inc?searched_category_id=409&service_area=2117759,NA,genesis-contracting-inc,2017-03-14T00:45:02.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1957442,Genesis Contracting Inc,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,0,FALSE,45422c308ce288ff7a3a694b029188152418f0be,FALSE,NA,FALSE,FALSE,2117759,0,409,NA,NA
https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors,11,https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2913027,NA,/companies/2913027-dreamworks-painting?searched_category_id=409&service_area=2156771,NA,dreamworks-painting,2018-03-25T11:35:53.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1975211,Dream Works Painting,0,0,8,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,2018-03-25T11:37:33.000-04:00,FALSE,0,0,8,0,FALSE,56e58a904fced95d9c85ea0dd8908a4257a24f29,FALSE,NA,FALSE,FALSE,2156771,0,409,NA,NA
https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors,11,https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2913731,NA,/companies/2913731-the-best-paint-plus?searched_category_id=409&service_area=2158275,NA,the-best-paint-plus,2018-04-04T23:09:04.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1975915,The Best Paint Plus,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,2018-04-04T23:09:36.000-04:00,FALSE,0,0,0,0,FALSE,31006762dddb8438e3f1438398e587a27d7169ab,FALSE,NA,TRUE,FALSE,2158275,0,409,NA,NA
https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors,11,https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2916493,NA,/companies/2916493-wiles-painting?searched_category_id=409&service_area=2164134,NA,wiles-painting,2018-05-14T21:22:53.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1978677,Wiles Painting ,0,0,16,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,2018-05-14T21:28:00.000-04:00,FALSE,0,0,17,0,FALSE,95e73a4c008c9996b2272457d031f783eb22c84a,FALSE,NA,FALSE,FALSE,2164134,0,409,NA,NA
https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors,11,https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2969601,NA,/companies/2969601-details-painting?searched_category_id=409&service_area=2283724,NA,details-painting,2022-06-20T16:26:57.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2031519,Details Painting,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,2022-06-20T16:28:51.000-04:00,FALSE,0,0,0,0,FALSE,b743483cc358e67ad18cf26ed258c66255ad1352,FALSE,NA,FALSE,NA,2283724,0,409,NA,NA
https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors,11,https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2911448,http://C-US-1ST.com,/companies/2911448-c-us-1st?searched_category_id=409&service_area=2153451,"Experienced and Creative Pro Painters

As a premier painting contractor, we are committed to delivering customer service that is second to none. We offer a wide range of services to meet your residential and commercial painting needs. Big job or small, we have you covered.
We Care About the Details

Good housekeeping and safety program are followed by C-US-1ST pro painters painting on your property. We strive to provide honest, reliable, residential and commercial painting services that stand head and shoulders above the rest. We combine the industry's best paint with our passion and attention to the details to exceed your expectations.
Customer Satisfaction Guaranteed

C-US-1ST Professional Painters work around your busy schedule and our house painters consult with you on all aspects of color selection and coordination of the schedule to ensure the work is completed according to your preferences.

During the course of our work we often come across amazing trades people who directly contribute to our success and some benefit from our business development ",c-us-1st,2018-03-04T23:12:09.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1973633,C Us 1 St,1,0,14,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,2018-03-04T23:12:49.000-05:00,FALSE,0,0,15,0,FALSE,2ecd2fda095f2c055f2a05a4da605654ed97169e,FALSE,NA,TRUE,FALSE,2153451,-1.0,409,NA,NA
https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors,11,https://homestars.com/on/spruce%20grove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2925844,NA,/companies/2925844-ruby-s-painting-renovation?searched_category_id=409&service_area=2185046,NA,ruby-s-painting-renovation,2019-01-06T06:16:28.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1988018,Ruby's Painting & Renovation ,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,2185046,-1.0,409,NA,NA
