Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,subdomain,latest_approved_review_created_at
https://homestars.com/on/hull/concrete-contractors,51,"c(""https://homestars.com/on/hull/concrete-contractors?&page=2&"", ""https://homestars.com/on/hull/concrete-contractors?&page=3&"", ""https://homestars.com/on/hull/concrete-contractors?&page=4&"", ""https://homestars.com/on/hull/concrete-contractors?&page=5&"", ""https://homestars.com/on/hull/concrete-contractors?&page=6&"")",Concrete Contractors,2909918,NA,/companies/2909918-royal-restoration-concrete?searched_category_id=337&service_area=2150278,NA,royal-restoration-concrete,2018-02-15T22:10:59.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1972103,Royal Restoration Concrete,2,2,3,10,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,2019-07-24T10:21:11.000-04:00,FALSE,0,0,9,0,FALSE,98a744b6de6a63c8da2d9c35e1d2b13bfae76765,TRUE,TRUE,FALSE,2150278,88.4917545373,337,NA,NA,NA,NA
https://homestars.com/on/hull/concrete-contractors,51,"c(""https://homestars.com/on/hull/concrete-contractors?&page=2&"", ""https://homestars.com/on/hull/concrete-contractors?&page=3&"", ""https://homestars.com/on/hull/concrete-contractors?&page=4&"", ""https://homestars.com/on/hull/concrete-contractors?&page=5&"", ""https://homestars.com/on/hull/concrete-contractors?&page=6&"")",Concrete Contractors,2954997,https://www.facebook.com/Babylon-construction-concrete-105200394686935/,/companies/2954997-babylon-construction-concrete?searched_category_id=337&service_area=2250693,,babylon-construction-concrete,2021-04-09T10:26:53.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2016975,Babylon Construction Concrete Ltd.,2,1,54,10,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,2021-04-09T10:27:56.000-04:00,FALSE,0,0,55,0,FALSE,9cd6f5ca995193c662ead76248a6e6e04afb38e9,FALSE,TRUE,FALSE,2250693,87.0604395604,337,NA,NA,babylonconstruct,NA
https://homestars.com/on/hull/concrete-contractors,51,"c(""https://homestars.com/on/hull/concrete-contractors?&page=2&"", ""https://homestars.com/on/hull/concrete-contractors?&page=3&"", ""https://homestars.com/on/hull/concrete-contractors?&page=4&"", ""https://homestars.com/on/hull/concrete-contractors?&page=5&"", ""https://homestars.com/on/hull/concrete-contractors?&page=6&"")",Concrete Contractors,2603332,https://fiorinoconcrete.com/,/companies/2603332-fiorino-concrete-ltd?searched_category_id=337&service_area=1616536,"London's friendliest concrete driveway and patio installation experts. With our concrete services, we add beauty and durability to your property!",fiorino-concrete-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1666384,Fiorino Concrete Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,2019-08-06T11:57:22.000-04:00,FALSE,0,0,1,NA,FALSE,5c714f5bdcd8bb65e2bf1e2285e27f68ef99fd84,FALSE,TRUE,FALSE,1616536,-1.0,337,NA,NA,NA,NA
https://homestars.com/on/hull/concrete-contractors,51,"c(""https://homestars.com/on/hull/concrete-contractors?&page=2&"", ""https://homestars.com/on/hull/concrete-contractors?&page=3&"", ""https://homestars.com/on/hull/concrete-contractors?&page=4&"", ""https://homestars.com/on/hull/concrete-contractors?&page=5&"", ""https://homestars.com/on/hull/concrete-contractors?&page=6&"")",Concrete Contractors,2955711,NA,/companies/2955711-ontario-construction-engineering-services-pro-concrete?searched_category_id=337&service_area=2252253,NA,ontario-construction-engineering-services-pro-concrete,2021-04-29T12:06:40.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2017689,Ontario Construction & Engineering Services Pro Concrete,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,2021-04-29T12:08:24.000-04:00,FALSE,0,0,0,0,FALSE,a98bc8aa7e2ba136d50c5a175c34e53953dcba0e,FALSE,FALSE,FALSE,2252253,0,337,NA,NA,NA,NA
https://homestars.com/on/hull/concrete-contractors,51,"c(""https://homestars.com/on/hull/concrete-contractors?&page=2&"", ""https://homestars.com/on/hull/concrete-contractors?&page=3&"", ""https://homestars.com/on/hull/concrete-contractors?&page=4&"", ""https://homestars.com/on/hull/concrete-contractors?&page=5&"", ""https://homestars.com/on/hull/concrete-contractors?&page=6&"")",Concrete Contractors,2866565,NA,/companies/2866565-dican-concrete?searched_category_id=337&service_area=2016446,NA,dican-concrete,2015-02-22T09:02:49.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1928990,Di Can Concrete ,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",1,NA,FALSE,0,0,0,0,FALSE,7efb671b7080a66c207712be2daa43126ec6bdbb,FALSE,FALSE,FALSE,2016446,0,337,NA,NA,NA,NA
https://homestars.com/on/hull/concrete-contractors,51,"c(""https://homestars.com/on/hull/concrete-contractors?&page=2&"", ""https://homestars.com/on/hull/concrete-contractors?&page=3&"", ""https://homestars.com/on/hull/concrete-contractors?&page=4&"", ""https://homestars.com/on/hull/concrete-contractors?&page=5&"", ""https://homestars.com/on/hull/concrete-contractors?&page=6&"")",Concrete Contractors,2959161,NA,/companies/2959161-kings-knight-contracting?searched_category_id=337&service_area=2259960,NA,kings-knight-contracting,2021-08-26T12:04:36.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2021138,Kings Knight Contracting,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,2021-08-26T12:06:40.000-04:00,FALSE,0,0,0,0,FALSE,2d7da509d57adc637038a1e9690512317c331d5f,FALSE,FALSE,FALSE,2259960,0,337,NA,NA,NA,NA
https://homestars.com/on/hull/concrete-contractors,51,"c(""https://homestars.com/on/hull/concrete-contractors?&page=2&"", ""https://homestars.com/on/hull/concrete-contractors?&page=3&"", ""https://homestars.com/on/hull/concrete-contractors?&page=4&"", ""https://homestars.com/on/hull/concrete-contractors?&page=5&"", ""https://homestars.com/on/hull/concrete-contractors?&page=6&"")",Concrete Contractors,2975547,NA,/companies/2975547-infinite-j-b-concrete-ltd?searched_category_id=337&service_area=2297742,NA,infinite-j-b-concrete-ltd,2022-11-08T12:47:59.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2037445,Infinite J.B Concrete LTD,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,2022-11-08T12:49:02.000-05:00,FALSE,0,0,0,0,FALSE,a604f2538ddbf05aa7f758b6e2e73509cd518af6,FALSE,FALSE,NA,2297742,0,337,NA,NA,NA,NA
https://homestars.com/on/hull/concrete-contractors,51,"c(""https://homestars.com/on/hull/concrete-contractors?&page=2&"", ""https://homestars.com/on/hull/concrete-contractors?&page=3&"", ""https://homestars.com/on/hull/concrete-contractors?&page=4&"", ""https://homestars.com/on/hull/concrete-contractors?&page=5&"", ""https://homestars.com/on/hull/concrete-contractors?&page=6&"")",Concrete Contractors,2962917,NA,/companies/2962917-clarkey-s-all-seal?searched_category_id=337&service_area=2268425,NA,clarkey-s-all-seal,2021-12-23T07:22:27.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2024868,Clarkey’s All Seal,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,2021-12-23T07:27:03.000-05:00,FALSE,0,0,0,0,FALSE,aef9851933c0108f05ef1a60fc03c01bf3d85213,FALSE,TRUE,FALSE,2268425,-1.0,337,NA,NA,NA,NA
https://homestars.com/on/hull/concrete-contractors,51,"c(""https://homestars.com/on/hull/concrete-contractors?&page=2&"", ""https://homestars.com/on/hull/concrete-contractors?&page=3&"", ""https://homestars.com/on/hull/concrete-contractors?&page=4&"", ""https://homestars.com/on/hull/concrete-contractors?&page=5&"", ""https://homestars.com/on/hull/concrete-contractors?&page=6&"")",Concrete Contractors,2898399,https://www.machadogroupcontractors.com,/companies/2898399-machado-group?searched_category_id=337&service_area=2126068,"General Contractors Specializing In Home Renovations, Concrete Driveways, Patios, Sidwalks, Back Yard Escapes, Pool Installations, Drywall and Framing, and more...",machado-group,2017-06-20T10:47:15.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1960823,Machado Group,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,2017-06-20T10:47:49.000-04:00,FALSE,0,0,1,0,FALSE,3803d946ade644d2a429aec81dd675101310c9ef,FALSE,FALSE,FALSE,2126068,0,337,NA,NA,NA,NA
https://homestars.com/on/hull/concrete-contractors,51,"c(""https://homestars.com/on/hull/concrete-contractors?&page=2&"", ""https://homestars.com/on/hull/concrete-contractors?&page=3&"", ""https://homestars.com/on/hull/concrete-contractors?&page=4&"", ""https://homestars.com/on/hull/concrete-contractors?&page=5&"", ""https://homestars.com/on/hull/concrete-contractors?&page=6&"")",Concrete Contractors,2963517,NA,/companies/2963517-concrete-impressions-ltd?searched_category_id=337&service_area=2269781,NA,concrete-impressions-ltd,2022-01-14T10:48:14.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2025467,Concrete Impressions Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,2022-01-14T10:50:32.000-05:00,FALSE,0,0,0,0,FALSE,2b3b98c92ebf8ee1335786ce74a7e376d51cf455,FALSE,FALSE,FALSE,2269781,-1.0,337,NA,NA,NA,NA
