Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/aurora/satellite-sales-service,2,https://homestars.com/on/aurora/satellite-sales-service,Satellite Sales & Service,2851978,http://www.worldwideon.ca,/companies/2851978-worldwide-satellites?searched_category_id=429&service_area=1966051,"Worldwide Satellites specializes in professional certified installations of Satellite TV, Satellite Internet as well as Home Security and Smart Home wiring and installations. Whether we are in your home, or your customers home, know that the customer will enjoy an extraordinary customer experience!",worldwide-satellites,2014-04-14T13:54:09.000-04:00,NA,"Toronto, GTA, Greater Toronto Area, Mississauga, Brampton, Caledon, Orangeville, Mono, King City, Vaughan, Woodbridge, Markham, North York, Scarborough, Stouffville, Uxbridge, ...",7am-10pm,"Bell TV, Satellite TV, Satellite Internet, Fixed Wireless Internet, Home Security, Alarm Systems, CCTV Systems.","Satellite Installations, Home theatre installations, Flat Panel TV Installations, Smart Home wiring, Low voltage wire, Wire Fishing, Speaker installations","Bell TV
Xplornet",,1997,40,"Cash, Visa, MasterCard, Debit",,Professional Certified Installations ,,TRUE,TRUE,,,TRUE,FALSE,,1914409,Worldwide Satellites,0,0,1,NA,"Satellite Sales & Service, Satellite Dish Sales, Satellite TV, Satellite Radio, satellite service, satellite TV service, Satellite Radio Service, tv and the internet, tv & internet, direct tv in, direct tv, the direct tv, in direct tv, direct tv tv, direct tv direct, tv direct tv, direct tv i, dish network and, dish network in, the dish network, dish network dish network, in dish network, with dish network, dish network network, dish network dish, network dish, dish network, dish dish network, and phone service, phone and service, in phone service, ,",0,worldwidesat,FALSE,0,0,1,0,FALSE,38f70ed8165011011eaf60456d05437b7b477bfd,FALSE,FALSE,FALSE,1966051,0,429,NA,NA
https://homestars.com/on/aurora/satellite-sales-service,2,https://homestars.com/on/aurora/satellite-sales-service,Satellite Sales & Service,2880417,NA,/companies/2880417-klein-network-services?searched_category_id=429&service_area=2069993,NA,klein-network-services,2015-12-03T08:34:53.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1942841,Klein Network Services,0,0,0,NA,"Satellite Sales & Service, Satellite Dish Sales, Satellite TV, Satellite Radio, satellite service, satellite TV service, Satellite Radio Service, tv and the internet, tv & internet, direct tv in, direct tv, the direct tv, in direct tv, direct tv tv, direct tv direct, tv direct tv, direct tv i, dish network and, dish network in, the dish network, dish network dish network, in dish network, with dish network, dish network network, dish network dish, network dish, dish network, dish dish network, and phone service, phone and service, in phone service, ,",0,NA,FALSE,0,0,0,0,FALSE,80b0c68fc9ffd15e7c1505bae9fe57a23643a72f,FALSE,FALSE,FALSE,2069993,0,429,NA,NA
