Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at
https://homestars.com/on/halifax%20regional%20municipality/architects,35,"c(""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=3&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=4&"")",Architects,2788051,NA,/companies/2788051-omar-gandhi?searched_category_id=309&service_area=1846151,"OMAR GANDHI is a Halifax based intern architect / designer specializing in custom modern residential throughout Nova Scotia, the Maritime provinces and in Ontario. Projects include New Construction, Renovations, and Additions to existing dwellings. ",omar-gandhi,2011-06-07T16:09:31.000-04:00,NA,Nova Scotia (primarily) Ontario ,8am-6pm daily,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1851103,Omar Gandhi,0,0,0,NA,"Architects, Architectural Consultants, Residential Architects, Architect, structural, engineer, architects, landscape architects, architect design, design architect, architectural design, architect landscape, landscape architect, designer architect, architect designer, 3d architect, home architect, architect home, architecture firm, architect firm, construction architect, architect studio, ,",0,2011-06-07T16:09:33.000-04:00,FALSE,0,0,0,FALSE,40d0553b976524e03d322cc753807f98c3e0b7f6,FALSE,FALSE,FALSE,1846151,-1.0,309,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/architects,35,"c(""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=3&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=4&"")",Architects,2598701,NA,/companies/2598701-mackay-lyons-sweetapple-architects-ltd?searched_category_id=309&service_area=1611905,NA,mackay-lyons-sweetapple-architects-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1661753,Mac Kay Lyons Sweetapple Architects Ltd,0,0,0,NA,"Architects, Architectural Consultants, Residential Architects, Architect, structural, engineer, architects, landscape architects, architect design, design architect, architectural design, architect landscape, landscape architect, designer architect, architect designer, 3d architect, home architect, architect home, architecture firm, architect firm, construction architect, architect studio, ,",0,2012-02-13T14:34:27.000-05:00,FALSE,0,0,0,FALSE,b19ae3548e9438f5cccf71682718718cf2db5cf7,FALSE,FALSE,FALSE,1611905,-1.0,309,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/architects,35,"c(""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=3&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=4&"")",Architects,2650769,NA,/companies/2650769-grunsky-g-michael?searched_category_id=309&service_area=1663973,NA,grunsky-g-michael,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1713821,Grunsky G Michael,1,1,0,10,"Architects, Architectural Consultants, Residential Architects, Architect, structural, engineer, architects, landscape architects, architect design, design architect, architectural design, architect landscape, landscape architect, designer architect, architect designer, 3d architect, home architect, architect home, architecture firm, architect firm, construction architect, architect studio, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1663973,40.4258241758,309,NA,NA,2013-01-04T13:04:06.000-05:00
https://homestars.com/on/halifax%20regional%20municipality/architects,35,"c(""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=3&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=4&"")",Architects,2597042,NA,/companies/2597042-geoff-keddy-associates?searched_category_id=309&service_area=1610246,NA,geoff-keddy-associates,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1660094,Geoff Keddy & Associates,0,0,0,NA,"Architects, Architectural Consultants, Residential Architects, Architect, structural, engineer, architects, landscape architects, architect design, design architect, architectural design, architect landscape, landscape architect, designer architect, architect designer, 3d architect, home architect, architect home, architecture firm, architect firm, construction architect, architect studio, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1610246,-1.0,309,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/architects,35,"c(""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=3&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=4&"")",Architects,2616271,NA,/companies/2616271-anne-sinclair-architect?searched_category_id=309&service_area=1629475,NA,anne-sinclair-architect,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1679323,Anne Sinclair Architect,0,0,0,NA,"Architects, Architectural Consultants, Residential Architects, Architect, structural, engineer, architects, landscape architects, architect design, design architect, architectural design, architect landscape, landscape architect, designer architect, architect designer, 3d architect, home architect, architect home, architecture firm, architect firm, construction architect, architect studio, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1629475,-1.0,309,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/architects,35,"c(""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=3&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=4&"")",Architects,2674631,NA,/companies/2674631-savage-niall-architecture?searched_category_id=309&service_area=1687835,NA,savage-niall-architecture,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1737683,Savage Niall Architecture,0,0,0,NA,"Architects, Architectural Consultants, Residential Architects, Architect, structural, engineer, architects, landscape architects, architect design, design architect, architectural design, architect landscape, landscape architect, designer architect, architect designer, 3d architect, home architect, architect home, architecture firm, architect firm, construction architect, architect studio, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1687835,-1.0,309,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/architects,35,"c(""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=3&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=4&"")",Architects,2694020,NA,/companies/2694020-robert-leblanc-associates-golf-architects?searched_category_id=309&service_area=1707224,NA,robert-leblanc-associates-golf-architects,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1757072,Robert Leblanc & Associates Golf Architects,0,0,0,NA,"Architects, Architectural Consultants, Residential Architects, Architect, structural, engineer, architects, landscape architects, architect design, design architect, architectural design, architect landscape, landscape architect, designer architect, architect designer, 3d architect, home architect, architect home, architecture firm, architect firm, construction architect, architect studio, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1707224,-1.0,309,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/architects,35,"c(""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=3&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=4&"")",Architects,2678557,NA,/companies/2678557-turner-fleisher-architects-inc?searched_category_id=309&service_area=1691761,NA,turner-fleisher-architects-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1741609,Turner Fleisher Architects Inc,0,0,0,NA,"Architects, Architectural Consultants, Residential Architects, Architect, structural, engineer, architects, landscape architects, architect design, design architect, architectural design, architect landscape, landscape architect, designer architect, architect designer, 3d architect, home architect, architect home, architecture firm, architect firm, construction architect, architect studio, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1691761,-1.0,309,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/architects,35,"c(""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=3&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=4&"")",Architects,2644829,NA,/companies/2644829-fares-w-m-group?searched_category_id=309&service_area=1658033,NA,fares-w-m-group,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1707881,Fares W M Group,0,0,0,NA,"Architects, Architectural Consultants, Residential Architects, Architect, structural, engineer, architects, landscape architects, architect design, design architect, architectural design, architect landscape, landscape architect, designer architect, architect designer, 3d architect, home architect, architect home, architecture firm, architect firm, construction architect, architect studio, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1658033,-1.0,309,NA,NA,NA
https://homestars.com/on/halifax%20regional%20municipality/architects,35,"c(""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=2&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=3&"", ""https://homestars.com/on/halifax%20regional%20municipality/architects?&page=4&"")",Architects,2675323,NA,/companies/2675323-solterre-design?searched_category_id=309&service_area=1688527,NA,solterre-design,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1738375,Solterre Design,0,0,0,NA,"Architects, Architectural Consultants, Residential Architects, Architect, structural, engineer, architects, landscape architects, architect design, design architect, architectural design, architect landscape, landscape architect, designer architect, architect designer, 3d architect, home architect, architect home, architecture firm, architect firm, construction architect, architect studio, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1688527,-1.0,309,NA,NA,NA
