Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at,latest_approved_review_created_at
https://homestars.com/on/kelowna/floor-retailers,13,https://homestars.com/on/kelowna/floor-retailers?&page=2&,Floor Retailers,2894549,NA,/companies/2894549-impression-floors?searched_category_id=359&service_area=2116451,NA,impression-floors,2017-02-28T08:40:45.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1956973,Impression Floors,3,3,0,10,"Floor Retailers, Flooring, Hardwood Floors, Wood Floors, Floor & Tile Stores, laminate, and tile, carpet and, flooring flooring, the flooring, a flooring, floors floors floors, the floors, floors on floors, a floors, floor flooring, flooring floor, flooring and tiles, floor and wood, wood flooring, wood and flooring, wood floors, hardwood flooring, hardwood floors, flooring and tile, tile and flooring, tile flooring, tiles floors, floors and tiles, tile and floor, floor and tile, linoleum, laminate flooring, flooring and laminate, laminate flooring, laminate floor, wooden floors, wooden flooring, laminate floors, laminated flooring, vinyl flooring, tiles and floors, tile floors, carpet and tile, floor covering, carpets and tiles, slate, ceramic, concrete, herringbone,",0,FALSE,0,0,0,0,FALSE,377aecc4bc3c9c25b183509c95159a39254ac483,FALSE,TRUE,FALSE,2116451,82.5151556446,359,NA,NA,NA,NA
https://homestars.com/on/kelowna/floor-retailers,13,https://homestars.com/on/kelowna/floor-retailers?&page=2&,Floor Retailers,2869875,NA,/companies/2869875-nufloors-kelowna?searched_category_id=359&service_area=2030261,"Our showroom has a great selection of carpet, hardwood, laminate, vinyl, VCT, luxury vinyl, cork, area rugs and roll ends and we also proudly carry an extraordinary selection of HGTV branded flooring products by Shaw.  Our staff is experienced, knowledgeable, respectful and will provide you with advice that is right for you and your home and family needs. We look forward to helping you with your next flooring project.",nufloors-kelowna,2015-04-28T12:33:54.000-04:00,NA,NA,Mon-Fri:  9am - 5pm                    Sat:  10am - 4pm   Sun:  Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1932299,Nufloors Kelowna,1,1,0,10,"Floor Retailers, Flooring, Hardwood Floors, Wood Floors, Floor & Tile Stores, laminate, and tile, carpet and, flooring flooring, the flooring, a flooring, floors floors floors, the floors, floors on floors, a floors, floor flooring, flooring floor, flooring and tiles, floor and wood, wood flooring, wood and flooring, wood floors, hardwood flooring, hardwood floors, flooring and tile, tile and flooring, tile flooring, tiles floors, floors and tiles, tile and floor, floor and tile, linoleum, laminate flooring, flooring and laminate, laminate flooring, laminate floor, wooden floors, wooden flooring, laminate floors, laminated flooring, vinyl flooring, tiles and floors, tile floors, carpet and tile, floor covering, carpets and tiles, slate, ceramic, concrete, herringbone,",0,FALSE,0,0,0,0,FALSE,ad0b81a6767dd04633d540b4d18f92843b4a24c1,FALSE,FALSE,FALSE,2030261,79.5123115864,359,NA,NA,NA,NA
https://homestars.com/on/kelowna/floor-retailers,13,https://homestars.com/on/kelowna/floor-retailers?&page=2&,Floor Retailers,2898717,NA,/companies/2898717-aok-flooring-and-kitchens?searched_category_id=359&service_area=2126749,NA,aok-flooring-and-kitchens,2017-06-27T23:18:26.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1961141,Aok Flooring And Kitchens ,8,5,6,4,"Floor Retailers, Flooring, Hardwood Floors, Wood Floors, Floor & Tile Stores, laminate, and tile, carpet and, flooring flooring, the flooring, a flooring, floors floors floors, the floors, floors on floors, a floors, floor flooring, flooring floor, flooring and tiles, floor and wood, wood flooring, wood and flooring, wood floors, hardwood flooring, hardwood floors, flooring and tile, tile and flooring, tile flooring, tiles floors, floors and tiles, tile and floor, floor and tile, linoleum, laminate flooring, flooring and laminate, laminate flooring, laminate floor, wooden floors, wooden flooring, laminate floors, laminated flooring, vinyl flooring, tiles and floors, tile floors, carpet and tile, floor covering, carpets and tiles, slate, ceramic, concrete, herringbone,",0,FALSE,0,0,6,0,FALSE,1ab52f5c4879cfa584bb2f2137ca54b3bbe37c6a,FALSE,FALSE,FALSE,2126749,31.0235280091,359,NA,NA,2017-06-27T23:19:21.000-04:00,NA
https://homestars.com/on/kelowna/floor-retailers,13,https://homestars.com/on/kelowna/floor-retailers?&page=2&,Floor Retailers,2878090,NA,/companies/2878090-kelowna-floors?searched_category_id=359&service_area=2060570,NA,kelowna-floors,2015-10-17T17:54:37.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1940514,Kelowna Floors,0,0,0,NA,"Floor Retailers, Flooring, Hardwood Floors, Wood Floors, Floor & Tile Stores, laminate, and tile, carpet and, flooring flooring, the flooring, a flooring, floors floors floors, the floors, floors on floors, a floors, floor flooring, flooring floor, flooring and tiles, floor and wood, wood flooring, wood and flooring, wood floors, hardwood flooring, hardwood floors, flooring and tile, tile and flooring, tile flooring, tiles floors, floors and tiles, tile and floor, floor and tile, linoleum, laminate flooring, flooring and laminate, laminate flooring, laminate floor, wooden floors, wooden flooring, laminate floors, laminated flooring, vinyl flooring, tiles and floors, tile floors, carpet and tile, floor covering, carpets and tiles, slate, ceramic, concrete, herringbone,",0,FALSE,0,0,0,0,FALSE,f1e40a021ca5e9e88a2aa9624e1906c278c1f4ce,FALSE,FALSE,FALSE,2060570,0,359,NA,NA,NA,NA
https://homestars.com/on/kelowna/floor-retailers,13,https://homestars.com/on/kelowna/floor-retailers?&page=2&,Floor Retailers,2886824,NA,/companies/2886824-kelowna-carpet-superstore?searched_category_id=359&service_area=2093206,NA,kelowna-carpet-superstore,2016-04-30T13:42:30.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1949248,Kelowna Carpet Superstore,1,1,0,10,"Floor Retailers, Flooring, Hardwood Floors, Wood Floors, Floor & Tile Stores, laminate, and tile, carpet and, flooring flooring, the flooring, a flooring, floors floors floors, the floors, floors on floors, a floors, floor flooring, flooring floor, flooring and tiles, floor and wood, wood flooring, wood and flooring, wood floors, hardwood flooring, hardwood floors, flooring and tile, tile and flooring, tile flooring, tiles floors, floors and tiles, tile and floor, floor and tile, linoleum, laminate flooring, flooring and laminate, laminate flooring, laminate floor, wooden floors, wooden flooring, laminate floors, laminated flooring, vinyl flooring, tiles and floors, tile floors, carpet and tile, floor covering, carpets and tiles, slate, ceramic, concrete, herringbone,",0,FALSE,0,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,2093206,78.2886252143,359,NA,NA,NA,2016-04-30T14:00:57.000-04:00
https://homestars.com/on/kelowna/floor-retailers,13,https://homestars.com/on/kelowna/floor-retailers?&page=2&,Floor Retailers,2712345,NA,/companies/2712345-scandinavian-hardwood-floors-ceramic-tiles-division-of-vibona-enterprises-ltd?searched_category_id=359&service_area=1725549,NA,scandinavian-hardwood-floors-ceramic-tiles-division-of-vibona-enterprises-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1775397,Scandinavian Hardwood Floors & Ceramic Tiles Division Of Vibona Enterprises Ltd,0,0,0,NA,"Floor Retailers, Flooring, Hardwood Floors, Wood Floors, Floor & Tile Stores, laminate, and tile, carpet and, flooring flooring, the flooring, a flooring, floors floors floors, the floors, floors on floors, a floors, floor flooring, flooring floor, flooring and tiles, floor and wood, wood flooring, wood and flooring, wood floors, hardwood flooring, hardwood floors, flooring and tile, tile and flooring, tile flooring, tiles floors, floors and tiles, tile and floor, floor and tile, linoleum, laminate flooring, flooring and laminate, laminate flooring, laminate floor, wooden floors, wooden flooring, laminate floors, laminated flooring, vinyl flooring, tiles and floors, tile floors, carpet and tile, floor covering, carpets and tiles, slate, ceramic, concrete, herringbone,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1725549,0,359,NA,NA,NA,NA
https://homestars.com/on/kelowna/floor-retailers,13,https://homestars.com/on/kelowna/floor-retailers?&page=2&,Floor Retailers,2704105,NA,/companies/2704105-reimer-hardwoods-ltd?searched_category_id=359&service_area=1717309,NA,reimer-hardwoods-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1767157,Reimer Hardwoods Ltd,0,0,0,NA,"Floor Retailers, Flooring, Hardwood Floors, Wood Floors, Floor & Tile Stores, laminate, and tile, carpet and, flooring flooring, the flooring, a flooring, floors floors floors, the floors, floors on floors, a floors, floor flooring, flooring floor, flooring and tiles, floor and wood, wood flooring, wood and flooring, wood floors, hardwood flooring, hardwood floors, flooring and tile, tile and flooring, tile flooring, tiles floors, floors and tiles, tile and floor, floor and tile, linoleum, laminate flooring, flooring and laminate, laminate flooring, laminate floor, wooden floors, wooden flooring, laminate floors, laminated flooring, vinyl flooring, tiles and floors, tile floors, carpet and tile, floor covering, carpets and tiles, slate, ceramic, concrete, herringbone,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1717309,0,359,NA,NA,NA,NA
https://homestars.com/on/kelowna/floor-retailers,13,https://homestars.com/on/kelowna/floor-retailers?&page=2&,Floor Retailers,2713436,NA,/companies/2713436-upper-canada-forest-products-ltd?searched_category_id=359&service_area=1726640,NA,upper-canada-forest-products-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1776488,Upper Canada Forest Products Ltd,0,0,0,NA,"Floor Retailers, Flooring, Hardwood Floors, Wood Floors, Floor & Tile Stores, laminate, and tile, carpet and, flooring flooring, the flooring, a flooring, floors floors floors, the floors, floors on floors, a floors, floor flooring, flooring floor, flooring and tiles, floor and wood, wood flooring, wood and flooring, wood floors, hardwood flooring, hardwood floors, flooring and tile, tile and flooring, tile flooring, tiles floors, floors and tiles, tile and floor, floor and tile, linoleum, laminate flooring, flooring and laminate, laminate flooring, laminate floor, wooden floors, wooden flooring, laminate floors, laminated flooring, vinyl flooring, tiles and floors, tile floors, carpet and tile, floor covering, carpets and tiles, slate, ceramic, concrete, herringbone,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1726640,0,359,NA,NA,NA,NA
https://homestars.com/on/kelowna/floor-retailers,13,https://homestars.com/on/kelowna/floor-retailers?&page=2&,Floor Retailers,2710609,NA,/companies/2710609-pioneer-hardwood-floors?searched_category_id=359&service_area=1723813,NA,pioneer-hardwood-floors,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1773661,Pioneer Hardwood Floors,0,0,0,NA,"Floor Retailers, Flooring, Hardwood Floors, Wood Floors, Floor & Tile Stores, laminate, and tile, carpet and, flooring flooring, the flooring, a flooring, floors floors floors, the floors, floors on floors, a floors, floor flooring, flooring floor, flooring and tiles, floor and wood, wood flooring, wood and flooring, wood floors, hardwood flooring, hardwood floors, flooring and tile, tile and flooring, tile flooring, tiles floors, floors and tiles, tile and floor, floor and tile, linoleum, laminate flooring, flooring and laminate, laminate flooring, laminate floor, wooden floors, wooden flooring, laminate floors, laminated flooring, vinyl flooring, tiles and floors, tile floors, carpet and tile, floor covering, carpets and tiles, slate, ceramic, concrete, herringbone,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1723813,0,359,NA,NA,NA,NA
https://homestars.com/on/kelowna/floor-retailers,13,https://homestars.com/on/kelowna/floor-retailers?&page=2&,Floor Retailers,2707320,NA,/companies/2707320-hardwoods-specialty-products-lp?searched_category_id=359&service_area=1720524,NA,hardwoods-specialty-products-lp,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1770372,Hardwoods Specialty Products LP,0,0,0,NA,"Floor Retailers, Flooring, Hardwood Floors, Wood Floors, Floor & Tile Stores, laminate, and tile, carpet and, flooring flooring, the flooring, a flooring, floors floors floors, the floors, floors on floors, a floors, floor flooring, flooring floor, flooring and tiles, floor and wood, wood flooring, wood and flooring, wood floors, hardwood flooring, hardwood floors, flooring and tile, tile and flooring, tile flooring, tiles floors, floors and tiles, tile and floor, floor and tile, linoleum, laminate flooring, flooring and laminate, laminate flooring, laminate floor, wooden floors, wooden flooring, laminate floors, laminated flooring, vinyl flooring, tiles and floors, tile floors, carpet and tile, floor covering, carpets and tiles, slate, ceramic, concrete, herringbone,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1720524,0,359,NA,NA,NA,NA
