Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache,claimed_at
https://homestars.com/on/worthing/home-office-renovation,12,https://homestars.com/on/worthing/home-office-renovation?&page=2&,Home Office Renovation,2809674,http://barrie.closetsbydesign.com,/companies/2809674-closets-by-design-of-central-ontario?searched_category_id=381&service_area=2114081,"Serving all of central Ontario from  The Muskokas -Peel Region- York Region - Dufferin Region -Simcoe Region - Georgetown -Milton , Closets by Design is the industry leader in custom manufactured organizational systems. We design, build and install custom closets, garage cabinets and flooring, home offices, laundries, pantries, and much more. From our no obligation in-home consultation, custom tailored designs, and the highest quality canadian product construction, our products offer the best value in the industry. Check us out at barrie.closetsbydesign.com.",closets-by-design-of-central-ontario,2013-05-10T17:30:08.000-04:00,NA,"York Region, Markham, Thornhill, Woodbridge Vaughan, Maple, Unionville, Richmond Hill, Etobicoke 
<br />Peel Region, Brampton (Including the Georgetown area)
<br />Simcoe County 
<br />Muskoka 
",M-F 9-5,Closets - Office- Garage - Laundry room-Pantry- Entertainment units -Murphy Beds -Garage flooring - book shelves - mudroom - entry way-and any ,,,,2008,40,Visa /MC/Cash/Etransfer,,,"BBB, CFIB",TRUE,TRUE,,500,TRUE,FALSE,Lifetime ,1872674,Closets By Design Of Central Ontario,342,296,1953,8.98649,"Closet & Storage Solutions, Closets, Closet, Storage, Closet Organizer, Closet And Room Organizer, Storage Cabinet, Storage Container, Interior closet shelves, custom fitted interior closets, custom closets, interior closet organizer, shelving, built-in shelving, built-in shelves, storage, the container, the closet, a closet, closet and, closet closet, closet to closet, closet, shelves, wardrobe, the closets, shelving, wardrobes, pantry, storage boxes, container store, storage containers, storage and containers, shoe rack, storage bins, storage systems, shoe racks, storage cabinets, storage cabinet, food storage, wall shelves, solutions storage, storage solutions, clothes rack, closet and organizer, the closet organizer, organizer for closet, closet organizer, closet organizers, organizers closet, wardrobe closet, Custom Shelves, ,Home Office Renovation, renovating home office, home office shelving, home office built-ins, diy network, decorating an office, decorating a office, ,Garage Design & Organization, shed design, shed organization, garage renovation, garage, car garage, storage systems, starage sheds, storage cabinets, cabinets & storage, storage cabinet, storage system, shop door, storage solutions, garage floor, shed plans, garage and storage, storage for garage, garage storage, storage in garage, garage plans, storage for the home, garage kits, cabinets garage, cabinets for the garage, garage cabinets, metal cabinets, metal cabinet, new garage, new barn, ,",0,closetsbydesign,FALSE,0,0,917,FALSE,15e4bc2aba3f6d01db53fdc4c017d8fce3ac3e27,TRUE,2021-04-05T09:43:00.000-04:00,TRUE,TRUE,2114081,91.5956097336,381,NA,NA,NA,NA
https://homestars.com/on/worthing/home-office-renovation,12,https://homestars.com/on/worthing/home-office-renovation?&page=2&,Home Office Renovation,2905632,https://homestars.com/companies/2905632-ahl-renovation,/companies/2905632-ahl-renovation?searched_category_id=381&service_area=2141510,"Welcome to AHL Renovation. We offer both commercial and residential services. Tiling, demolition, drywall removal, drywall installation, interior renovations, kitchen renovations, flooring installation, bathroom renovations, basement renovations, and office renovations. Call us today to book an onsite estimate. ",ahl-renovation,2017-12-01T22:36:58.000-05:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,TRUE,FALSE,,1967817,Ahl Renovation ,11,10,210,9.8,"Renovation Advisors, renovation consultant, remodelling advisor, remodeling consultant, remodeling advisor, remodelling consultant, construction consultant, construction advisor, structural, engineer, Renovation Coaching, Renovation Coaching, Coach, home building project management, renovation advisor,,Home Office Renovation, renovating home office, home office shelving, home office built-ins, diy network, decorating an office, decorating a office, ,",0,Ahl,FALSE,0,0,283,FALSE,e71b2f478436fcad5ff9f7dda79448a58b7f2149,TRUE,NA,TRUE,TRUE,2141510,86.303636718,381,NA,NA,0,NA
https://homestars.com/on/worthing/home-office-renovation,12,https://homestars.com/on/worthing/home-office-renovation?&page=2&,Home Office Renovation,2887816,https://www.facebook.com/alconareno/,/companies/2887816-ar-reno?searched_category_id=381&service_area=2096219,"COVID-19 UPDATE: We are open for business and are taking all necessary health and safety percautions as set out by the Provincial Government. We're here to talk, email and can also schedule virtual meetings so we can learn more about your projects and provide detailed information and quotes. 

*** 

AR Reno is known for its high quality home renovations within the Innisfil, Barrie, Bradford and Toronto.  We are a great choice for homeowners seeking guaranteed service.  We employ only the best contractors and assign a concierge to complete your project from start to finish. No matter the request you have big or small you can rely on our friendly staff to walk you through every step of the way. ",ar-reno,2016-06-06T19:48:08.000-04:00,NA,NA,NA,Free Estimates,Home Renovations,,Emergency Respond Team,2013,4,"Cheque,Visa,Master Card, American Express",MA Architecture,,,TRUE,FALSE,,,TRUE,FALSE,1 year limited warranty,1950240,AR Reno,3,3,41,10,"Home Office Renovation, renovating home office, home office shelving, home office built-ins, diy network, decorating an office, decorating a office, ,",0,NA,FALSE,0,0,44,FALSE,601d717d3e24faaaf1e7320755847489e1cc8dcb,TRUE,NA,TRUE,FALSE,2096219,83.5493952371,381,NA,NA,0,NA
https://homestars.com/on/worthing/home-office-renovation,12,https://homestars.com/on/worthing/home-office-renovation?&page=2&,Home Office Renovation,2857499,NA,/companies/2857499-save-on-contracting?searched_category_id=381&service_area=1985218,"www.saveoncontracting.ca
 We specialize in complete renovation of homes, offices, commercial buildings, retail outlets kitchens &  bathroom. We are also expert in fire and flood restoration, building additions, extensions, garages,  basements, waterproofing &                 underpinning. Part of our services also  include custom plans, building  permits,interior design,engineering and by-law relaxation representation at the City Committee of  Adjustment. 
We are fully licensed and insured. Our service areas includes Greater Toronto Area. For more info please visit us at 


",save-on-contracting,2014-08-08T20:54:04.000-04:00,NA,NA,8AM -5PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1919929,Save On Contracting,5,2,0,10,"Home Office Renovation, renovating home office, home office shelving, home office built-ins, diy network, decorating an office, decorating a office, ,",0,NA,FALSE,0,0,0,FALSE,1b9c567cd4a4a109801075380f456bbae0f1df79,FALSE,2016-05-11T20:40:37.000-04:00,TRUE,FALSE,1985218,80.7401822727,381,NA,NA,0,NA
https://homestars.com/on/worthing/home-office-renovation,12,https://homestars.com/on/worthing/home-office-renovation?&page=2&,Home Office Renovation,2774174,,/companies/2774174-hammer-construction?searched_category_id=381&service_area=1787378,"OVER 30 YEARS EXPERIENCE
LICIENCED AND INSURED
RESIDENTIAL, COMMERCIAL, INSURANCE WORK
FINISHED BASEMENTS, KITCHENS, BATHROOMS, DECKS

",hammer-construction,2009-02-21T08:17:26.000-05:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1837226,Hammer Construction,2,2,0,9,"Home Office Renovation, renovating home office, home office shelving, home office built-ins, diy network, decorating an office, decorating a office, ,",0,NA,FALSE,0,0,0,FALSE,832bb9f3ccc95b64c1e6406326d9e4c46682c85a,FALSE,2013-09-13T11:37:33.000-04:00,FALSE,FALSE,1787378,44.7048293219,381,NA,NA,NA,2009-02-21T08:17:26.000-05:00
https://homestars.com/on/worthing/home-office-renovation,12,https://homestars.com/on/worthing/home-office-renovation?&page=2&,Home Office Renovation,2782707,NA,/companies/2782707-ghr-contracting-services?searched_category_id=381&service_area=1836278,NA,ghr-contracting-services,2010-11-29T11:17:25.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1845759,Ghr Contracting Services,2,2,0,5,"Home Office Renovation, renovating home office, home office shelving, home office built-ins, diy network, decorating an office, decorating a office, ,",0,NA,FALSE,0,0,0,FALSE,5e6611857d2859261749f9cfdeb9ab20bc27b39d,FALSE,2012-03-30T15:04:28.000-04:00,FALSE,FALSE,1836278,25.3796824743,381,NA,NA,NA,2010-11-29T11:17:26.000-05:00
https://homestars.com/on/worthing/home-office-renovation,12,https://homestars.com/on/worthing/home-office-renovation?&page=2&,Home Office Renovation,2786397,NA,/companies/2786397-nt-extreme-services-ltd?searched_category_id=381&service_area=1843739,NA,nt-extreme-services-ltd,2011-04-01T09:47:45.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1849449,Nt Extreme Services Ltd,5,3,0,3.33333,"Home Office Renovation, renovating home office, home office shelving, home office built-ins, diy network, decorating an office, decorating a office, ,",0,NA,FALSE,0,0,0,FALSE,2993dfc5a75840f9a4b78bdb9a37f1b16209517f,FALSE,2018-08-28T23:42:25.000-04:00,FALSE,FALSE,1843739,29.6539892012,381,NA,NA,NA,2011-04-01T09:47:47.000-04:00
https://homestars.com/on/worthing/home-office-renovation,12,https://homestars.com/on/worthing/home-office-renovation?&page=2&,Home Office Renovation,2916710,NA,/companies/2916710-modern-construction-build?searched_category_id=381&service_area=2164596,"With more than 10 years experience in house renovation,general contractor
 ",modern-construction-build,2018-05-17T22:49:52.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1978894,Modern Construction Build,0,0,0,NA,"Home Office Renovation, renovating home office, home office shelving, home office built-ins, diy network, decorating an office, decorating a office, ,",0,NA,FALSE,0,0,0,FALSE,8cf57cc4bcc56f2a81ab3d1afb04a9b5692d9539,FALSE,NA,TRUE,FALSE,2164596,-1.0,381,NA,NA,0,2018-05-17T22:50:34.000-04:00
https://homestars.com/on/worthing/home-office-renovation,12,https://homestars.com/on/worthing/home-office-renovation?&page=2&,Home Office Renovation,2910208,NA,/companies/2910208-st-john-renovation-inc?searched_category_id=381&service_area=2150866,"Home /office electrical , dry wall , plumbing, basement renovation ",st-john-renovation-inc,2018-02-18T21:33:00.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1972393,St.John Renovation Inc,0,0,0,NA,"Home Office Renovation, renovating home office, home office shelving, home office built-ins, diy network, decorating an office, decorating a office, ,",0,NA,FALSE,0,0,0,FALSE,fac4147fa7d494abd5af6e2bc536e1f5bd083074,FALSE,NA,FALSE,FALSE,2150866,-1.0,381,NA,NA,0,2018-02-18T21:33:54.000-05:00
https://homestars.com/on/worthing/home-office-renovation,12,https://homestars.com/on/worthing/home-office-renovation?&page=2&,Home Office Renovation,2959508,NA,/companies/2959508-charles-wang?searched_category_id=381&service_area=2260753,NA,charles-wang,2021-09-08T16:17:36.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2021485,Charles Wang,0,0,13,NA,"Home Office Renovation, renovating home office, home office shelving, home office built-ins, diy network, decorating an office, decorating a office, ,",0,NA,FALSE,0,0,13,FALSE,5df3a89497129bfe48d0444335bb50784d0e3add,FALSE,NA,FALSE,FALSE,2260753,-1.0,381,NA,NA,0,2021-09-08T16:18:04.000-04:00
