Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/harcourt/building-supplies-and-hardware,2,https://homestars.com/on/harcourt/building-supplies-and-hardware,Building Supplies and Hardware,2790189,http://www.haliburtonlumber.com,/companies/2790189-haliburton-tim-br-mart?searched_category_id=466&service_area=1849308,NA,haliburton-tim-br-mart,2011-08-24T13:37:00.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1853241,Haliburton Tim Br Mart,2,2,0,8.5,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,b88ea9f8e77322b796684f4c2f7148ff1f9aa7a3,FALSE,2013-01-18T11:45:14.000-05:00,FALSE,FALSE,1849308,40.6854533767,466,NA,NA
https://homestars.com/on/harcourt/building-supplies-and-hardware,2,https://homestars.com/on/harcourt/building-supplies-and-hardware,Building Supplies and Hardware,2790194,NA,/companies/2790194-harcourt-tim-br-mart?searched_category_id=466&service_area=1849313,NA,harcourt-tim-br-mart,2011-08-24T13:37:09.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1853246,HARCOURT TIM-BR MART,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1849313,0,466,NA,NA
