Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache
https://homestars.com/on/barrie/appliance-retailers,16,https://homestars.com/on/barrie/appliance-retailers?&page=2&,Appliance Retailers,2774279,http://www.napoleongrills.com,/companies/2774279-napoleon-barbeques?searched_category_id=307&service_area=1787483,NA,napoleon-barbeques,2009-02-25T03:50:29.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1837331,Napoleon Barbeques,2,2,0,10,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,FALSE,0,0,0,FALSE,FALSE,2009-02-25T04:03:05.000-05:00,FALSE,FALSE,1787483,81.2145557913,307,NA,NA,NA
https://homestars.com/on/barrie/appliance-retailers,16,https://homestars.com/on/barrie/appliance-retailers?&page=2&,Appliance Retailers,216883,NA,/companies/216883-mitchell-s-maytag?searched_category_id=307&service_area=1801553,NA,mitchell-s-maytag,2008-01-23T10:32:11.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,69678,Mitchell's Maytag,1,1,0,10,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,FALSE,0,0,0,FALSE,FALSE,2009-02-24T05:28:16.000-05:00,FALSE,FALSE,1801553,21.0851648352,307,NA,NA,NA
https://homestars.com/on/barrie/appliance-retailers,16,https://homestars.com/on/barrie/appliance-retailers?&page=2&,Appliance Retailers,2683192,NA,/companies/2683192-sears-whole-home?searched_category_id=307&service_area=1696396,NA,sears-whole-home,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1746244,Sears Whole Home,1,1,0,10,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,FALSE,0,0,0,FALSE,FALSE,2008-10-07T12:50:10.000-04:00,FALSE,FALSE,1696396,0.0,307,NA,NA,NA
https://homestars.com/on/barrie/appliance-retailers,16,https://homestars.com/on/barrie/appliance-retailers?&page=2&,Appliance Retailers,2777096,,/companies/2777096-directbuy?searched_category_id=307&service_area=1829512,NA,directbuy,2009-12-08T23:39:38.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1840148,DirectBuy,1,1,0,9,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,FALSE,0,0,0,FALSE,FALSE,2009-12-08T23:47:24.000-05:00,FALSE,FALSE,1829512,51.9487070725,307,NA,NA,NA
https://homestars.com/on/barrie/appliance-retailers,16,https://homestars.com/on/barrie/appliance-retailers?&page=2&,Appliance Retailers,2590326,NA,/companies/2590326-c-v-appliances-no-2?searched_category_id=307&service_area=1603530,NA,c-v-appliances-no-2,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1653378,C & V Appliances No 2,1,1,0,8,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,FALSE,0,0,0,FALSE,FALSE,2010-04-14T11:53:06.000-04:00,FALSE,FALSE,1603530,0.0,307,NA,NA,NA
https://homestars.com/on/barrie/appliance-retailers,16,https://homestars.com/on/barrie/appliance-retailers?&page=2&,Appliance Retailers,2568219,NA,/companies/2568219-appliance-shack-the?searched_category_id=307&service_area=1581423,NA,appliance-shack-the,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1631271,Appliance Shack The,2,2,0,4,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,FALSE,0,0,0,FALSE,FALSE,2012-03-15T15:33:55.000-04:00,FALSE,FALSE,1581423,16.7226497227,307,NA,NA,NA
https://homestars.com/on/barrie/appliance-retailers,16,https://homestars.com/on/barrie/appliance-retailers?&page=2&,Appliance Retailers,2681981,NA,/companies/2681981-sears-canada-inc?searched_category_id=307&service_area=1695185,NA,sears-canada-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1745033,Sears Canada Inc,0,0,0,NA,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1695185,0,307,NA,NA,NA
https://homestars.com/on/barrie/appliance-retailers,16,https://homestars.com/on/barrie/appliance-retailers?&page=2&,Appliance Retailers,2688500,NA,/companies/2688500-sears-canada-incfurniture-appliances-store?searched_category_id=307&service_area=1701704,NA,sears-canada-incfurniture-appliances-store,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1751552,Sears Canada IncFurniture & Appliances Store,0,0,0,NA,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1701704,0,307,NA,NA,NA
https://homestars.com/on/barrie/appliance-retailers,16,https://homestars.com/on/barrie/appliance-retailers?&page=2&,Appliance Retailers,2900290,NA,/companies/2900290-reno-liquidation-depot?searched_category_id=307&service_area=2130074,NA,reno-liquidation-depot,2017-08-03T06:58:07.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1962684,Reno Liquidation Depot,0,0,0,NA,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,2130074,0,307,NA,NA,0
https://homestars.com/on/barrie/appliance-retailers,16,https://homestars.com/on/barrie/appliance-retailers?&page=2&,Appliance Retailers,223923,NA,/companies/223923-sears-home?searched_category_id=307&service_area=1801591,NA,sears-home,2008-01-23T10:35:21.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,75297,Sears Home,0,0,0,NA,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1801591,0,307,NA,NA,NA
