Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/l-orignal/drapery-curtains,93,"c(""https://homestars.com/on/l-orignal/drapery-curtains?&page=2&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=3&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=4&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=5&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=6&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=7&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=8&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=9&"", 
""https://homestars.com/on/l-orignal/drapery-curtains?&page=10&"")",Drapery & Curtains,2637715,NA,/companies/2637715-draperies-st-hubert?searched_category_id=343&service_area=1650919,NA,draperies-st-hubert,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1700767,Draperies St-Hubert,0,0,27,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,2022-08-26T09:24:01.000-04:00,FALSE,0,0,29,FALSE,f8d871497cb8f040a8d430f60562b9c3bce4b475,FALSE,FALSE,FALSE,1650919,0,343,NA,NA
https://homestars.com/on/l-orignal/drapery-curtains,93,"c(""https://homestars.com/on/l-orignal/drapery-curtains?&page=2&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=3&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=4&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=5&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=6&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=7&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=8&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=9&"", 
""https://homestars.com/on/l-orignal/drapery-curtains?&page=10&"")",Drapery & Curtains,2618943,NA,/companies/2618943-amethyste-decoration-interieure-suzanne-lepine?searched_category_id=343&service_area=1632147,NA,amethyste-decoration-interieure-suzanne-lepine,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1681995,Am,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1632147,0,343,NA,NA
https://homestars.com/on/l-orignal/drapery-curtains,93,"c(""https://homestars.com/on/l-orignal/drapery-curtains?&page=2&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=3&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=4&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=5&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=6&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=7&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=8&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=9&"", 
""https://homestars.com/on/l-orignal/drapery-curtains?&page=10&"")",Drapery & Curtains,2625895,NA,/companies/2625895-casa-dynasty-importation?searched_category_id=343&service_area=1639099,NA,casa-dynasty-importation,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1688947,Casa Dynasty Importation,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1639099,0,343,NA,NA
https://homestars.com/on/l-orignal/drapery-curtains,93,"c(""https://homestars.com/on/l-orignal/drapery-curtains?&page=2&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=3&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=4&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=5&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=6&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=7&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=8&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=9&"", 
""https://homestars.com/on/l-orignal/drapery-curtains?&page=10&"")",Drapery & Curtains,2633782,NA,/companies/2633782-decor-fabricville?searched_category_id=343&service_area=1646986,NA,decor-fabricville,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1696834,Decor @ Fabricville,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1646986,0,343,NA,NA
https://homestars.com/on/l-orignal/drapery-curtains,93,"c(""https://homestars.com/on/l-orignal/drapery-curtains?&page=2&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=3&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=4&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=5&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=6&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=7&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=8&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=9&"", 
""https://homestars.com/on/l-orignal/drapery-curtains?&page=10&"")",Drapery & Curtains,2633784,NA,/companies/2633784-decor-fabricville?searched_category_id=343&service_area=1646988,NA,decor-fabricville,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1696836,Decor @ Fabricville,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1646988,0,343,NA,NA
https://homestars.com/on/l-orignal/drapery-curtains,93,"c(""https://homestars.com/on/l-orignal/drapery-curtains?&page=2&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=3&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=4&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=5&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=6&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=7&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=8&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=9&"", 
""https://homestars.com/on/l-orignal/drapery-curtains?&page=10&"")",Drapery & Curtains,2656197,NA,/companies/2656197-productions-confort-d-m?searched_category_id=343&service_area=1669401,NA,productions-confort-d-m,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1719249,Productions Confort D M,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1669401,0,343,NA,NA
https://homestars.com/on/l-orignal/drapery-curtains,93,"c(""https://homestars.com/on/l-orignal/drapery-curtains?&page=2&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=3&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=4&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=5&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=6&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=7&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=8&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=9&"", 
""https://homestars.com/on/l-orignal/drapery-curtains?&page=10&"")",Drapery & Curtains,2664390,NA,/companies/2664390-les-tentes-grandchamp?searched_category_id=343&service_area=1677594,NA,les-tentes-grandchamp,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1727442,Les Tentes Grandchamp,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1677594,0,343,NA,NA
https://homestars.com/on/l-orignal/drapery-curtains,93,"c(""https://homestars.com/on/l-orignal/drapery-curtains?&page=2&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=3&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=4&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=5&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=6&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=7&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=8&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=9&"", 
""https://homestars.com/on/l-orignal/drapery-curtains?&page=10&"")",Drapery & Curtains,2620122,NA,/companies/2620122-avenue-design-inc?searched_category_id=343&service_area=1633326,NA,avenue-design-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1683174,Avenue Design Inc,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1633326,0,343,NA,NA
https://homestars.com/on/l-orignal/drapery-curtains,93,"c(""https://homestars.com/on/l-orignal/drapery-curtains?&page=2&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=3&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=4&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=5&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=6&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=7&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=8&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=9&"", 
""https://homestars.com/on/l-orignal/drapery-curtains?&page=10&"")",Drapery & Curtains,2639329,NA,/companies/2639329-encore-draperies-inc?searched_category_id=343&service_area=1652533,NA,encore-draperies-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1702381,Encore Draperies Inc,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1652533,0,343,NA,NA
https://homestars.com/on/l-orignal/drapery-curtains,93,"c(""https://homestars.com/on/l-orignal/drapery-curtains?&page=2&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=3&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=4&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=5&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=6&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=7&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=8&"", ""https://homestars.com/on/l-orignal/drapery-curtains?&page=9&"", 
""https://homestars.com/on/l-orignal/drapery-curtains?&page=10&"")",Drapery & Curtains,2646106,NA,/companies/2646106-grand-draperies-inc?searched_category_id=343&service_area=1659310,NA,grand-draperies-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1709158,Grand Draperies Inc,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1659310,0,343,NA,NA
