Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/braeside/electricians,11,https://homestars.com/on/braeside/electricians?&page=2&,Electricians,2895343,NA,/companies/2895343-draper-electric-ltd?searched_category_id=348&service_area=2118774,"

Since 1993, we have served the Electrical Contracting needs of the nation's capital and the Ottawa Valley.  Draper Electric Ltd. has been serving the needs of clients large and small. 

Whether it is a residential renovation, (basement wiring, upgrading your electrical panel), new home construction, or a major commercial installation, we have the skill and experience to handle the job.

Our reputation for diligence, thoroughness and quality is well known throughout the industry.
",draper-electric-ltd,2017-03-24T10:14:31.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1957767,Draper Electric Ltd,5,5,0,9.8,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,0,FALSE,123e77d3145a72025005b923585b38fec2120d35,TRUE,2019-06-04T12:43:27.000-04:00,TRUE,FALSE,2118774,76.9542131947,348,NA,NA
https://homestars.com/on/braeside/electricians,11,https://homestars.com/on/braeside/electricians?&page=2&,Electricians,2881439,NA,/companies/2881439-b-squared-enterprises?searched_category_id=348&service_area=2074111,NA,b-squared-enterprises,2015-12-22T11:28:23.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1943863,B Squared Enterprises,1,1,0,10,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,0,FALSE,NA,FALSE,2015-12-22T11:32:05.000-05:00,FALSE,FALSE,2074111,74.0112019784,348,NA,NA
https://homestars.com/on/braeside/electricians,11,https://homestars.com/on/braeside/electricians?&page=2&,Electricians,2754326,NA,/companies/2754326-clarke-electric-network-co?searched_category_id=348&service_area=1767530,NA,clarke-electric-network-co,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1817378,Clarke Electric & Network Co,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1767530,-1.0,348,NA,NA
https://homestars.com/on/braeside/electricians,11,https://homestars.com/on/braeside/electricians?&page=2&,Electricians,2568852,NA,/companies/2568852-s-h-electric?searched_category_id=348&service_area=1582056,NA,s-h-electric,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1631904,S & H Electric,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1582056,-1.0,348,NA,NA
https://homestars.com/on/braeside/electricians,11,https://homestars.com/on/braeside/electricians?&page=2&,Electricians,2666588,NA,/companies/2666588-entreprises-r-alie-electrique-les?searched_category_id=348&service_area=1679792,NA,entreprises-r-alie-electrique-les,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1729640,Entreprises R Alie Electrique (Les),0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1679792,-1.0,348,NA,NA
https://homestars.com/on/braeside/electricians,11,https://homestars.com/on/braeside/electricians?&page=2&,Electricians,2670537,NA,/companies/2670537-st-jacques-richard-electrique-enr?searched_category_id=348&service_area=1683741,NA,st-jacques-richard-electrique-enr,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1733589,St-Jacques Richard Electrique Enr,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1683741,-1.0,348,NA,NA
https://homestars.com/on/braeside/electricians,11,https://homestars.com/on/braeside/electricians?&page=2&,Electricians,2647845,NA,/companies/2647845-lorne-s-electric?searched_category_id=348&service_area=1661049,NA,lorne-s-electric,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1710897,Lorne's Electric,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1661049,-1.0,348,NA,NA
https://homestars.com/on/braeside/electricians,11,https://homestars.com/on/braeside/electricians?&page=2&,Electricians,2625939,NA,/companies/2625939-entreprises-d-electricite-j-m-t-les?searched_category_id=348&service_area=1639143,NA,entreprises-d-electricite-j-m-t-les,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1688991,Entreprises D'Electricit,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1639143,-1.0,348,NA,NA
https://homestars.com/on/braeside/electricians,11,https://homestars.com/on/braeside/electricians?&page=2&,Electricians,2621440,NA,/companies/2621440-barry-s-electric?searched_category_id=348&service_area=1634644,NA,barry-s-electric,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1684492,Barry's Electric,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1634644,-1.0,348,NA,NA
https://homestars.com/on/braeside/electricians,11,https://homestars.com/on/braeside/electricians?&page=2&,Electricians,2728637,NA,/companies/2728637-budau-mfg-co-ltd?searched_category_id=348&service_area=1741841,NA,budau-mfg-co-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1791689,Budau Mfg Co Ltd,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1741841,-1.0,348,NA,NA
https://homestars.com/on/braeside/electricians,11,https://homestars.com/on/braeside/electricians?&page=2&,Electricians,2765485,NA,/companies/2765485-murdoch-electric?searched_category_id=348&service_area=1778689,NA,murdoch-electric,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1828537,Murdoch Electric,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1778689,-1.0,348,NA,NA
