Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/forest-city/furniture-designers-custom-builders,6,https://homestars.com/on/forest-city/furniture-designers-custom-builders,Furniture Designers & Custom Builders,2853069,NA,/companies/2853069-london-murphy-beds-inc?searched_category_id=365&service_area=1969799,,london-murphy-beds-inc,2014-05-02T12:42:27.000-04:00,NA,NA,M - F: 10:00am - 5:00pm   Sat : 12:00pm - 3:00pm        Sun Appointment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1915500,London Murphy Beds Inc,1,1,0,10,"Furniture Designers & Custom Builders, Modern Furniture, Custom Furniture, Custom Wood Furniture, custom builders, custom builder, furniture custom, interior & furniture, furniture interior, furniture builders, builders furniture, salon designers, custom builders, ,",0,FALSE,0,0,0,0,FALSE,4527b77e02a77e2b0869272da7801d7d753773ac,FALSE,2015-01-12T20:07:46.000-05:00,FALSE,FALSE,1969799,50.5769230769,365,NA,NA
https://homestars.com/on/forest-city/furniture-designers-custom-builders,6,https://homestars.com/on/forest-city/furniture-designers-custom-builders,Furniture Designers & Custom Builders,2616621,NA,/companies/2616621-reed-j-furniture-upholstery?searched_category_id=365&service_area=1629825,NA,reed-j-furniture-upholstery,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1679673,Reed J Furniture Upholstery,0,0,0,NA,"Furniture Designers & Custom Builders, Modern Furniture, Custom Furniture, Custom Wood Furniture, custom builders, custom builder, furniture custom, interior & furniture, furniture interior, furniture builders, builders furniture, salon designers, custom builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1629825,-1.0,365,NA,NA
https://homestars.com/on/forest-city/furniture-designers-custom-builders,6,https://homestars.com/on/forest-city/furniture-designers-custom-builders,Furniture Designers & Custom Builders,2621577,NA,/companies/2621577-vandeborne-paul-contemporary-works?searched_category_id=365&service_area=1634781,NA,vandeborne-paul-contemporary-works,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1684629,Vandeborne Paul Contemporary Works,0,0,0,NA,"Furniture Designers & Custom Builders, Modern Furniture, Custom Furniture, Custom Wood Furniture, custom builders, custom builder, furniture custom, interior & furniture, furniture interior, furniture builders, builders furniture, salon designers, custom builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1634781,-1.0,365,NA,NA
https://homestars.com/on/forest-city/furniture-designers-custom-builders,6,https://homestars.com/on/forest-city/furniture-designers-custom-builders,Furniture Designers & Custom Builders,2566006,NA,/companies/2566006-you-made-it?searched_category_id=365&service_area=1579210,NA,you-made-it,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1629058,YOU Made It,0,0,0,NA,"Furniture Designers & Custom Builders, Modern Furniture, Custom Furniture, Custom Wood Furniture, custom builders, custom builder, furniture custom, interior & furniture, furniture interior, furniture builders, builders furniture, salon designers, custom builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1579210,-1.0,365,NA,NA
https://homestars.com/on/forest-city/furniture-designers-custom-builders,6,https://homestars.com/on/forest-city/furniture-designers-custom-builders,Furniture Designers & Custom Builders,2622731,NA,/companies/2622731-william-s-cabinet-woodworking?searched_category_id=365&service_area=1635935,NA,william-s-cabinet-woodworking,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1685783,William's Cabinet & Woodworking,0,0,0,NA,"Furniture Designers & Custom Builders, Modern Furniture, Custom Furniture, Custom Wood Furniture, custom builders, custom builder, furniture custom, interior & furniture, furniture interior, furniture builders, builders furniture, salon designers, custom builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1635935,-1.0,365,NA,NA
https://homestars.com/on/forest-city/furniture-designers-custom-builders,6,https://homestars.com/on/forest-city/furniture-designers-custom-builders,Furniture Designers & Custom Builders,2581258,NA,/companies/2581258-schueneman-s-design-systems-international?searched_category_id=365&service_area=1594462,NA,schueneman-s-design-systems-international,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1644310,Schueneman's Design Systems International,0,0,0,NA,"Furniture Designers & Custom Builders, Modern Furniture, Custom Furniture, Custom Wood Furniture, custom builders, custom builder, furniture custom, interior & furniture, furniture interior, furniture builders, builders furniture, salon designers, custom builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1594462,-1.0,365,NA,NA
