Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/south-pickering/furniture-designers-custom-builders,1,https://homestars.com/on/south-pickering/furniture-designers-custom-builders,Furniture Designers & Custom Builders,2881519,NA,/companies/2881519-baker-brothers?searched_category_id=365&service_area=2074366,"Excellent carpentry skills. Includes framing, design and build of custom furniture, bookcases, decks, kitchen and bathroom renovations etc. Small and large jobs welcome. ",baker-brothers,2015-12-23T18:05:05.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1943943,Baker Brothers,5,5,128,10,"Furniture Designers & Custom Builders, Modern Furniture, Custom Furniture, Custom Wood Furniture, custom builders, custom builder, furniture custom, interior & furniture, furniture interior, furniture builders, builders furniture, salon designers, custom builders, ,",0,FALSE,0,0,132,0,FALSE,3478e82cd7f6d7cbca875d4814a11c7b752a8976,TRUE,2015-12-31T14:41:03.000-05:00,TRUE,FALSE,2074366,79.393818376,365,NA,NA
