Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,subdomain
https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,10,https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,Paint & Wallpaper Contractors,2966723,NA,/companies/2966723-transylvania-preda-ltd?searched_category_id=409&service_area=2276938,NA,transylvania-preda-ltd,2022-04-03T12:25:25.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2028641,Transylvania Preda Ltd ,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,2022-04-03T12:39:05.000-04:00,FALSE,0,0,1,0,FALSE,ac5320e183cf9535b545086d083155d2316c33ea,FALSE,FALSE,FALSE,2276938,0,409,NA,NA,NA
https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,10,https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,Paint & Wallpaper Contractors,2909020,,/companies/2909020-prestige-pro-coating?searched_category_id=409&service_area=2148416,,prestige-pro-coating,2018-02-06T19:33:40.000-05:00,NA,NA,NA,,,,,NA,NA,"Cash, e-transfer , Credit Card, Cheque",,,,TRUE,FALSE,,,FALSE,FALSE,,1971205,Prestige Pro Coating & Epoxy Flooring,0,0,46,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,2018-02-06T19:34:13.000-05:00,FALSE,0,0,47,0,FALSE,12a3e54159199af3f9c9896b17057ce2e41cae13,FALSE,TRUE,FALSE,2148416,0,409,NA,NA,prestigepro
https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,10,https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,Paint & Wallpaper Contractors,2676152,NA,/companies/2676152-falcon-painting-decorating-co-ltd?searched_category_id=409&service_area=1689356,NA,falcon-painting-decorating-co-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1739204,Falcon Painting & Decorating Co Ltd,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1689356,0,409,NA,NA,NA
https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,10,https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,Paint & Wallpaper Contractors,2701119,NA,/companies/2701119-shamrock-maintenance-autobody-ltd?searched_category_id=409&service_area=1714323,NA,shamrock-maintenance-autobody-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1764171,Shamrock Maintenance & Autobody Ltd,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1714323,0,409,NA,NA,NA
https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,10,https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,Paint & Wallpaper Contractors,2689276,NA,/companies/2689276-noremac-industrial-coatings?searched_category_id=409&service_area=1702480,NA,noremac-industrial-coatings,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1752328,Noremac Industrial Coatings,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1702480,0,409,NA,NA,NA
https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,10,https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,Paint & Wallpaper Contractors,2701760,NA,/companies/2701760-birchwood-auto-body?searched_category_id=409&service_area=1714964,NA,birchwood-auto-body,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1764812,Birchwood Auto Body,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1714964,0,409,NA,NA,NA
https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,10,https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,Paint & Wallpaper Contractors,2743435,NA,/companies/2743435-vip-car-care?searched_category_id=409&service_area=1756639,NA,vip-car-care,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1806487,VIP Car Care,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1756639,0,409,NA,NA,NA
https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,10,https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,Paint & Wallpaper Contractors,2638795,NA,/companies/2638795-k-c-contracting-painting?searched_category_id=409&service_area=1651999,NA,k-c-contracting-painting,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1701847,K C Contracting & Painting,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1651999,0,409,NA,NA,NA
https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,10,https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,Paint & Wallpaper Contractors,2673102,NA,/companies/2673102-douglas-coatings-ltd?searched_category_id=409&service_area=1686306,NA,douglas-coatings-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1736154,Douglas Coatings Ltd,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1686306,0,409,NA,NA,NA
https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,10,https://homestars.com/on/fort%20mc%20murray/paint-wallpaper-contractors,Paint & Wallpaper Contractors,2737833,NA,/companies/2737833-lane-s-collision-paint-centre?searched_category_id=409&service_area=1751037,NA,lane-s-collision-paint-centre,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1800885,Lane's Collision & Paint Centre,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1751037,0,409,NA,NA,NA
