Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at
https://homestars.com/on/kelowna/duct-cleaning,4,https://homestars.com/on/kelowna/duct-cleaning,Duct Cleaning,2862990,NA,/companies/2862990-modern-purair-penticton?searched_category_id=346&service_area=2003423,"At Modern PURAIR we have developed an exclusive PURCURx Contact Cleaning Scrub System that actually scrubs all 4 sides of your duct system eliminating dirt, dust and debris built up in your home or businesses air duct system. By using this trademarked, innovative cutting edge method, we are able to successfully remove the maximum amount of dust and dirt deposits and by doing so we will warrant our work with a full 30 day satisfaction guarantee.
",modern-purair-penticton,2014-12-02T21:45:24.000-05:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1925416,Modern Pur Air   Penticton,5,5,0,8.6,"Duct Cleaning, Air Duct Cleaning, Furnace Duct Cleaning, vent cleaning, air vent cleaning, duct, ducts, air duct, duct air, cleaning the air, cleaning air, what is duct cleaning, cleaning duct, air ducts, cleaning ducts, cleaning the ducts, ducts cleaning, ducts and vents, vent cleaning, cleaning vent, air conditioning duct, what is air duct cleaning, air duct cleaning in, air duct cleaning, cleaning air duct, duct cleaning company, duct cleaning price, ac duc cleaning, duct cleaning prices, duct and carpet cleaning, duct cleaning canada, home air duct cleaning, air duct cleaning services reviews, residential duct cleaning, how much is duct cleaning, professional duct cleaning toronto, home duct cleaning services, heating duct cleaning, duct cleaning machine, professional duct cleaning, duct clean, hvac duct cleaning, duct cleaning service, duck cleaning, ducts cleaning, fresh air duct cleaning, commercial duct cleaning, industrial duct cleaning, canada duct cleaning, duct cleaning costs,",0,FALSE,0,0,0,0,FALSE,6b04e8f3f2bb99813c11451a968278e44bba179a,FALSE,2014-11-30T23:21:51.000-05:00,FALSE,FALSE,2003423,68.8794888627,346,NA,NA,NA
https://homestars.com/on/kelowna/duct-cleaning,4,https://homestars.com/on/kelowna/duct-cleaning,Duct Cleaning,2893887,NA,/companies/2893887-okanagan-grime-stoppers?searched_category_id=346&service_area=2114497,"We are a duct cleaning, Carpet cleaning, gutter and window cleaning, And pressure washing company. We are a one-stop shop for routine Home maintenance. We offer free quotes, free video inspections, and offer a satisfaction guarantee for all our services. Call us today !",okanagan-grime-stoppers,2017-02-08T09:55:02.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1956311,Okanagan Grime Stoppers,0,0,0,NA,"Duct Cleaning, Air Duct Cleaning, Furnace Duct Cleaning, vent cleaning, air vent cleaning, duct, ducts, air duct, duct air, cleaning the air, cleaning air, what is duct cleaning, cleaning duct, air ducts, cleaning ducts, cleaning the ducts, ducts cleaning, ducts and vents, vent cleaning, cleaning vent, air conditioning duct, what is air duct cleaning, air duct cleaning in, air duct cleaning, cleaning air duct, duct cleaning company, duct cleaning price, ac duc cleaning, duct cleaning prices, duct and carpet cleaning, duct cleaning canada, home air duct cleaning, air duct cleaning services reviews, residential duct cleaning, how much is duct cleaning, professional duct cleaning toronto, home duct cleaning services, heating duct cleaning, duct cleaning machine, professional duct cleaning, duct clean, hvac duct cleaning, duct cleaning service, duck cleaning, ducts cleaning, fresh air duct cleaning, commercial duct cleaning, industrial duct cleaning, canada duct cleaning, duct cleaning costs,",0,FALSE,0,0,0,0,FALSE,cc252ea5cd435df11a87afe671a8c71a5827d647,FALSE,NA,FALSE,FALSE,2114497,-1.0,346,NA,NA,NA
https://homestars.com/on/kelowna/duct-cleaning,4,https://homestars.com/on/kelowna/duct-cleaning,Duct Cleaning,2902818,http://www.britechhvac.com,/companies/2902818-britech-hvac?searched_category_id=346&service_area=2135104,"Full service heating, air conditioning, duct cleaning and electrical contractor servicing the entire Okanagan Valley.",britech-hvac,2017-09-28T12:32:47.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1965003,Britech Hvac,0,0,9,NA,"Duct Cleaning, Air Duct Cleaning, Furnace Duct Cleaning, vent cleaning, air vent cleaning, duct, ducts, air duct, duct air, cleaning the air, cleaning air, what is duct cleaning, cleaning duct, air ducts, cleaning ducts, cleaning the ducts, ducts cleaning, ducts and vents, vent cleaning, cleaning vent, air conditioning duct, what is air duct cleaning, air duct cleaning in, air duct cleaning, cleaning air duct, duct cleaning company, duct cleaning price, ac duc cleaning, duct cleaning prices, duct and carpet cleaning, duct cleaning canada, home air duct cleaning, air duct cleaning services reviews, residential duct cleaning, how much is duct cleaning, professional duct cleaning toronto, home duct cleaning services, heating duct cleaning, duct cleaning machine, professional duct cleaning, duct clean, hvac duct cleaning, duct cleaning service, duck cleaning, ducts cleaning, fresh air duct cleaning, commercial duct cleaning, industrial duct cleaning, canada duct cleaning, duct cleaning costs,",0,FALSE,0,0,11,0,FALSE,bc9adc8f3509693866140ca1e90e0f8b2e31dc47,FALSE,NA,TRUE,FALSE,2135104,0,346,NA,NA,2017-09-28T12:33:13.000-04:00
https://homestars.com/on/kelowna/duct-cleaning,4,https://homestars.com/on/kelowna/duct-cleaning,Duct Cleaning,2625925,NA,/companies/2625925-universal-power-vac?searched_category_id=346&service_area=1639129,NA,universal-power-vac,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1688977,Universal Power Vac,0,0,0,NA,"Duct Cleaning, Air Duct Cleaning, Furnace Duct Cleaning, vent cleaning, air vent cleaning, duct, ducts, air duct, duct air, cleaning the air, cleaning air, what is duct cleaning, cleaning duct, air ducts, cleaning ducts, cleaning the ducts, ducts cleaning, ducts and vents, vent cleaning, cleaning vent, air conditioning duct, what is air duct cleaning, air duct cleaning in, air duct cleaning, cleaning air duct, duct cleaning company, duct cleaning price, ac duc cleaning, duct cleaning prices, duct and carpet cleaning, duct cleaning canada, home air duct cleaning, air duct cleaning services reviews, residential duct cleaning, how much is duct cleaning, professional duct cleaning toronto, home duct cleaning services, heating duct cleaning, duct cleaning machine, professional duct cleaning, duct clean, hvac duct cleaning, duct cleaning service, duck cleaning, ducts cleaning, fresh air duct cleaning, commercial duct cleaning, industrial duct cleaning, canada duct cleaning, duct cleaning costs,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1639129,0,346,NA,NA,NA
