Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache
https://homestars.com/on/clarence-rockland/electricians,30,"c(""https://homestars.com/on/clarence-rockland/electricians?&page=2&"", ""https://homestars.com/on/clarence-rockland/electricians?&page=3&"")",Electricians,2807949,NA,/companies/2807949-arc-spark-electric?searched_category_id=348&service_area=1877306,NA,arc-spark-electric,2013-03-27T16:09:49.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1870949,Arc & Spark Electric,2,1,0,10,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,2013-03-27T16:09:49.000-04:00,FALSE,0,0,0,FALSE,88c8ef6e66148c554e52aeb023e170ba2d313a61,FALSE,2013-03-27T16:12:55.000-04:00,FALSE,FALSE,1877306,61.7317546152,348,NA,NA,NA
https://homestars.com/on/clarence-rockland/electricians,30,"c(""https://homestars.com/on/clarence-rockland/electricians?&page=2&"", ""https://homestars.com/on/clarence-rockland/electricians?&page=3&"")",Electricians,2688012,http://www.bcmelectrical.ca,/companies/2688012-bcm-electrical-services?searched_category_id=348&service_area=1701216, BCM Electrical Services Inc. is pleased to provide our customers with professional services in electrical service and construction.,bcm-electrical-services,2008-03-04T16:55:15.000-05:00,NA,NA,M-Fri. 7-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1751064,Bcm Electrical Services,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,2010-02-02T19:56:27.000-05:00,FALSE,0,0,0,FALSE,f90d400cb806794f6783f366035c952c1c54ee31,FALSE,NA,FALSE,FALSE,1701216,-1.0,348,NA,NA,NA
https://homestars.com/on/clarence-rockland/electricians,30,"c(""https://homestars.com/on/clarence-rockland/electricians?&page=2&"", ""https://homestars.com/on/clarence-rockland/electricians?&page=3&"")",Electricians,2972302,NA,/companies/2972302-eric-lalonde-electrical-services-inc?searched_category_id=348&service_area=2289949,NA,eric-lalonde-electrical-services-inc,2022-08-28T15:57:51.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2034213,Eric Lalonde Electrical Services Inc.,0,0,1,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,2022-08-28T15:58:39.000-04:00,FALSE,0,0,3,FALSE,8e68d3041ed1ffdce4e6f5a51c361ec61c9a6d08,FALSE,NA,FALSE,NA,2289949,-1.0,348,NA,NA,0
https://homestars.com/on/clarence-rockland/electricians,30,"c(""https://homestars.com/on/clarence-rockland/electricians?&page=2&"", ""https://homestars.com/on/clarence-rockland/electricians?&page=3&"")",Electricians,2699950,NA,/companies/2699950-duquette-electric?searched_category_id=348&service_area=1713154,NA,duquette-electric,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1763002,Duquette Electric,2,2,0,10,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,2013-03-16T08:13:52.000-04:00,FALSE,FALSE,1713154,50.0187695817,348,NA,NA,NA
https://homestars.com/on/clarence-rockland/electricians,30,"c(""https://homestars.com/on/clarence-rockland/electricians?&page=2&"", ""https://homestars.com/on/clarence-rockland/electricians?&page=3&"")",Electricians,2894252,NA,/companies/2894252-loiselle-electric?searched_category_id=348&service_area=2115555,NA,loiselle-electric,2017-02-18T01:20:55.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1956676,Loiselle Electric,1,1,0,10,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,2115555,68.7260325014,348,NA,NA,0
https://homestars.com/on/clarence-rockland/electricians,30,"c(""https://homestars.com/on/clarence-rockland/electricians?&page=2&"", ""https://homestars.com/on/clarence-rockland/electricians?&page=3&"")",Electricians,2702931,NA,/companies/2702931-entreprises-d-electricite-rejean-desjardins-inc-les?searched_category_id=348&service_area=1716135,NA,entreprises-d-electricite-rejean-desjardins-inc-les,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1765983,Entreprises D'Electricit,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1716135,-1.0,348,NA,NA,NA
https://homestars.com/on/clarence-rockland/electricians,30,"c(""https://homestars.com/on/clarence-rockland/electricians?&page=2&"", ""https://homestars.com/on/clarence-rockland/electricians?&page=3&"")",Electricians,2595777,NA,/companies/2595777-dubuc-electriciens-fils-enr?searched_category_id=348&service_area=1608981,NA,dubuc-electriciens-fils-enr,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1658829,Dubuc Electriciens & Fils Enr,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1608981,-1.0,348,NA,NA,NA
https://homestars.com/on/clarence-rockland/electricians,30,"c(""https://homestars.com/on/clarence-rockland/electricians?&page=2&"", ""https://homestars.com/on/clarence-rockland/electricians?&page=3&"")",Electricians,2663125,NA,/companies/2663125-beaudry-r-electrique?searched_category_id=348&service_area=1676329,NA,beaudry-r-electrique,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1726177,Beaudry R Electrique,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1676329,-1.0,348,NA,NA,NA
https://homestars.com/on/clarence-rockland/electricians,30,"c(""https://homestars.com/on/clarence-rockland/electricians?&page=2&"", ""https://homestars.com/on/clarence-rockland/electricians?&page=3&"")",Electricians,2726692,NA,/companies/2726692-roy-yves-r?searched_category_id=348&service_area=1739896,NA,roy-yves-r,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1789744,Roy Yves R,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1739896,-1.0,348,NA,NA,NA
https://homestars.com/on/clarence-rockland/electricians,30,"c(""https://homestars.com/on/clarence-rockland/electricians?&page=2&"", ""https://homestars.com/on/clarence-rockland/electricians?&page=3&"")",Electricians,2734971,NA,/companies/2734971-r-p-m-electrique?searched_category_id=348&service_area=1748175,NA,r-p-m-electrique,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1798023,R P M Electrique,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1748175,-1.0,348,NA,NA,NA
