Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/midland/house-cleaning-exteriors,2,https://homestars.com/on/midland/house-cleaning-exteriors,House Cleaning Exteriors,2566415,NA,/companies/2566415-highmark-exterior-paint-refinish?searched_category_id=384&service_area=1579619,NA,highmark-exterior-paint-refinish,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1629467,Highmark Exterior Paint & Refinish,0,0,0,NA,"House Cleaning Exteriors, exterior house cleaning, sandblasting, powerwashing, cleaner, power wash, washer, sand, pressure washing companies, house washing service, pressure washing houses, pressure washing business, pressure washing service, house power washing, power washing business, exterior house cleaning products, pressure washing roof, window washing, window washing services, exterior house cleaning services, house cleaner, exterior house cleaning chemicals, house washing, power washing, pressure washing, exterior house cleaning, home pressure washing, house exterior cleaning, power washing homes, pressure washing services, house cleaning exterior, house cleaner services, power washing house, power washing services, , power was vinyl siding,  pressure washing house, power washing houses, house washing business, exterior house wash, power washing service, pressure cleaning, power washing companies, exterior house cleaners, home cleaning, exterior house washing, housekeeping services, home cleaning services, power wash, exterior home cleaning, pressure washing company, pressure washing homes, cleaning exterior windows, power washing a house, pressure washing gutters, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1579619,-1.0,384,NA,NA
https://homestars.com/on/midland/house-cleaning-exteriors,2,https://homestars.com/on/midland/house-cleaning-exteriors,House Cleaning Exteriors,2770558,NA,/companies/2770558-psi-mobile-pressure-washing?searched_category_id=384&service_area=1783762,NA,psi-mobile-pressure-washing,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1833610,PSI Mobile Pressure Washing,0,0,0,NA,"House Cleaning Exteriors, exterior house cleaning, sandblasting, powerwashing, cleaner, power wash, washer, sand, pressure washing companies, house washing service, pressure washing houses, pressure washing business, pressure washing service, house power washing, power washing business, exterior house cleaning products, pressure washing roof, window washing, window washing services, exterior house cleaning services, house cleaner, exterior house cleaning chemicals, house washing, power washing, pressure washing, exterior house cleaning, home pressure washing, house exterior cleaning, power washing homes, pressure washing services, house cleaning exterior, house cleaner services, power washing house, power washing services, , power was vinyl siding,  pressure washing house, power washing houses, house washing business, exterior house wash, power washing service, pressure cleaning, power washing companies, exterior house cleaners, home cleaning, exterior house washing, housekeeping services, home cleaning services, power wash, exterior home cleaning, pressure washing company, pressure washing homes, cleaning exterior windows, power washing a house, pressure washing gutters, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1783762,0,384,NA,NA
