Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/la%20prairie/structural-engineering,3,https://homestars.com/on/la%20prairie/structural-engineering,Structural Engineering,2866995,NA,/companies/2866995-geska-assurances-conseils-inc?searched_category_id=464&service_area=2018006,Assurance des entreprises tel que détaillé dans l'architecture,geska-assurances-conseils-inc,2015-03-04T10:48:33.000-05:00,NA,NA,Lundi a vendredi 8:30 à 17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1929420,Geska Assurances & Conseils Inc,0,0,0,NA,"Structural Engineering, Planning, Permit, Building, Plans, Diagrams, Drawings, Architects, Architecture, fireplace, chimney, fireplace and chimney, chimneys, chimney fire, wood burning stoves, how to sweep chimney, sweep chimney, a chimney sweep, chimney sweep, how to sweep a chimney, ,",0,FALSE,0,0,0,0,FALSE,ae35718752974c48d514bd3fbb3353e59f6fcc0d,FALSE,FALSE,FALSE,2018006,0,464,NA,NA
https://homestars.com/on/la%20prairie/structural-engineering,3,https://homestars.com/on/la%20prairie/structural-engineering,Structural Engineering,2857157,NA,/companies/2857157-dantes?searched_category_id=464&service_area=1984016,"Dantès is an independent structural engineering firm providing high-quality and creative engineering services to owners, architects, developers, contractors, and property managers. 
Be it a structure in wood, steel or concrete, Dantès provides structural engineering plans and specifications for permit and/or construction. 
•	New building construction
•	Minor to major renovations
•	Structural remodeling: bearing wall removal, floor opening for stairs, skylight opening, facade opening new patio-door/windows
•	Building conservation & restoration
•	Conversions: Plex to cottage conversion
•	Floor addition and/or home extension
•	Basement or crawlspace lowering
•	Building Structure Underpinning
•	Additions to Existing Structures
•	Balcony Restoration & Reconstruction
•	Concrete restoration, strengthening, rehabilitation 
",dantes,2014-07-30T10:36:23.000-04:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1919587,Dant,0,0,0,NA,"Structural Engineering, Planning, Permit, Building, Plans, Diagrams, Drawings, Architects, Architecture, fireplace, chimney, fireplace and chimney, chimneys, chimney fire, wood burning stoves, how to sweep chimney, sweep chimney, a chimney sweep, chimney sweep, how to sweep a chimney, ,",0,FALSE,0,0,0,0,FALSE,894e393a3baa9de2dfab8d4c365ccf0cf153b380,FALSE,FALSE,FALSE,1984016,0,464,NA,NA
https://homestars.com/on/la%20prairie/structural-engineering,3,https://homestars.com/on/la%20prairie/structural-engineering,Structural Engineering,2859092,NA,/companies/2859092-consultants-structural-ov-inc?searched_category_id=464&service_area=1990619,"At Consultants Structural OV Inc., our structural engineers specialize in the fields of Residential, Commercial and Industrial Buildings, Structures and Civil engineering. We can bring our expertise on your work site for the best results.Our 40 years’ experience and expertise gives you the directions to achieve your goals economically and strategically. Our experienced team, structural engineers and technicians will guide you from beginning to end.

Your projects big or small we can help. Our goal is your expectations.
Please don’t hesitate to contact us.",consultants-structural-ov-inc,2014-09-11T19:09:47.000-04:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1921522,Consultants Structural Ov Inc.,0,0,0,NA,"Structural Engineering, Planning, Permit, Building, Plans, Diagrams, Drawings, Architects, Architecture, fireplace, chimney, fireplace and chimney, chimneys, chimney fire, wood burning stoves, how to sweep chimney, sweep chimney, a chimney sweep, chimney sweep, how to sweep a chimney, ,",0,FALSE,0,0,0,0,FALSE,ad367ac7bc2188ab0f536d2cacf797efa535a436,FALSE,FALSE,FALSE,1990619,0,464,NA,NA
