Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at,completion_percent_cache
https://homestars.com/on/arkell/staging,5,https://homestars.com/on/arkell/staging,Home Staging,2798282,NA,/companies/2798282-curbed-appeal?searched_category_id=437&service_area=1861844,"Certified Home Staging that not only creates amazing interiors but specializes in affordable outdoor staging, curb appeal, decorating and 3d garden design to create dramatic spaces that get noticed and sells your property fast and for more money.",curbed-appeal,2012-05-28T14:26:24.000-04:00,NA,"Guelph, Southwestern Ontario and the GTA ",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1861334,Curbed Appeal,1,1,0,10,"Home Staging, Home Staging, Real Estate Staging, House Staging, staging a house for sale, staging a home for sale, fluffing a house, fluffing a home, home fluffer, house fluffer, decorate, furniture rental,",0,FALSE,0,0,1,FALSE,bcdd41adb2cfb5d26ea79845548df974b8ce4b73,FALSE,2012-05-28T14:38:36.000-04:00,FALSE,FALSE,1861844,37.4175824176,437,NA,NA,NA,NA
https://homestars.com/on/arkell/staging,5,https://homestars.com/on/arkell/staging,Home Staging,2913672,NA,/companies/2913672-shelley-s-home-staging-services?searched_category_id=437&service_area=2158145,NA,shelley-s-home-staging-services,2018-04-04T08:17:57.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1975856,Shelley’s Home Staging Services,0,0,0,NA,"Home Staging, Home Staging, Real Estate Staging, House Staging, staging a house for sale, staging a home for sale, fluffing a house, fluffing a home, home fluffer, house fluffer, decorate, furniture rental,",0,FALSE,0,0,0,FALSE,351bea84243fcc7dd6941d6eb9a18be77085aa9e,FALSE,NA,FALSE,FALSE,2158145,0,437,NA,NA,2018-04-04T08:18:46.000-04:00,0
https://homestars.com/on/arkell/staging,5,https://homestars.com/on/arkell/staging,Home Staging,2940820,https://www.dawnfisherdesign.ca,/companies/2940820-dawn-fisher-design?searched_category_id=437&service_area=2219112,"Dawn Fisher Design is a full service interior design & home staging company based in Guelph, Ontario.  We are skilled story tellers through the art of design.
 In Residential Design: By creating a space that encompasses you - the homeowner.  
In Home Staging:  By staging a property that entices & connects to the buyers leaving them wanting to purchase.  
In Commercial Design: By elevating your company's brand.",dawn-fisher-design,2020-02-24T13:03:36.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2002994,Dawn Fisher Design,0,0,4,NA,"Home Staging, Home Staging, Real Estate Staging, House Staging, staging a house for sale, staging a home for sale, fluffing a house, fluffing a home, home fluffer, house fluffer, decorate, furniture rental,",0,FALSE,0,0,7,FALSE,643d2e477988d9010d4a2d2e1523eaeb6f45fa83,FALSE,NA,FALSE,FALSE,2219112,0,437,NA,NA,2020-02-24T13:05:42.000-05:00,0
https://homestars.com/on/arkell/staging,5,https://homestars.com/on/arkell/staging,Home Staging,2575343,NA,/companies/2575343-campus-home-hardware?searched_category_id=437&service_area=1588547,NA,campus-home-hardware,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1638395,Campus Home Hardware,0,0,0,NA,"Home Staging, Home Staging, Real Estate Staging, House Staging, staging a house for sale, staging a home for sale, fluffing a house, fluffing a home, home fluffer, house fluffer, decorate, furniture rental,",0,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1588547,0,437,NA,NA,NA,NA
https://homestars.com/on/arkell/staging,5,https://homestars.com/on/arkell/staging,Home Staging,2582004,NA,/companies/2582004-fresh-coat-painting?searched_category_id=437&service_area=1595208,NA,fresh-coat-painting,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1645056,Fresh Coat Painting,0,0,0,NA,"Home Staging, Home Staging, Real Estate Staging, House Staging, staging a house for sale, staging a home for sale, fluffing a house, fluffing a home, home fluffer, house fluffer, decorate, furniture rental,",0,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1595208,0,437,NA,NA,NA,NA
