Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,subdomain
https://homestars.com/on/kamloops/general-contractors,65,"c(""https://homestars.com/on/kamloops/general-contractors?&page=2&"", ""https://homestars.com/on/kamloops/general-contractors?&page=3&"", ""https://homestars.com/on/kamloops/general-contractors?&page=4&"", ""https://homestars.com/on/kamloops/general-contractors?&page=5&"", ""https://homestars.com/on/kamloops/general-contractors?&page=6&"", ""https://homestars.com/on/kamloops/general-contractors?&page=7&"")",General Contractors,2899081,NA,/companies/2899081-k-c-s-construction-renovations-ltd?searched_category_id=372&service_area=2127543,"Trustworthy Residential and Commercial Contractor - Putting your ideas to paper ....

Every home design, construction or renovation needs some tweaking to make it suit your particular wants and needs. K&C's Construction & Renovations has the experience and expertise to bring your ideas to reality. A contractor you can count on!
Choosing the right builder, a professional who listens and can guide you step by step through the process, is essential to a positive, exciting home building experience.",k-c-s-construction-renovations-ltd,2017-07-06T22:24:12.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1961505,K&C's Construction & Renovations Ltd,0,0,1,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,2017-07-06T22:24:28.000-04:00,FALSE,0,0,2,0,FALSE,a687b82314a0972975287a83af3d441c677a852e,FALSE,FALSE,FALSE,2127543,0,372,NA,NA,NA
https://homestars.com/on/kamloops/general-contractors,65,"c(""https://homestars.com/on/kamloops/general-contractors?&page=2&"", ""https://homestars.com/on/kamloops/general-contractors?&page=3&"", ""https://homestars.com/on/kamloops/general-contractors?&page=4&"", ""https://homestars.com/on/kamloops/general-contractors?&page=5&"", ""https://homestars.com/on/kamloops/general-contractors?&page=6&"", ""https://homestars.com/on/kamloops/general-contractors?&page=7&"")",General Contractors,2948263,https://www.dnmenterprises.ca/,/companies/2948263-dnm-enterprises?searched_category_id=372&service_area=2235903,"'DNM Enterprises is a full service Construction Management & General Contracting company based out of Kamloops, BC. We strive to grow professionally & personally by connecting with the best Trades & Suppliers in the industry. We work closely with our Clients & our Teams, to ensure the best solutions, for every project, no matter the size or challenge. DNM is able to achieve consistent success with completion times & budgets by continuously updating our equipment, constantly improving the knowledge base of our teams & utilizing the newest construction technology, products & software. We take pride in our role as a “Builder of Communities.” If you are going to build, please build with us!'",dnm-enterprises,2020-10-01T14:36:03.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2010400,DNM Enterprises,0,0,0,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,2020-10-01T14:37:38.000-04:00,FALSE,0,0,1,0,FALSE,d074cbc064e02f26d9ba8a41d4545918e843e4e6,FALSE,TRUE,FALSE,2235903,0,372,NA,NA,
https://homestars.com/on/kamloops/general-contractors,65,"c(""https://homestars.com/on/kamloops/general-contractors?&page=2&"", ""https://homestars.com/on/kamloops/general-contractors?&page=3&"", ""https://homestars.com/on/kamloops/general-contractors?&page=4&"", ""https://homestars.com/on/kamloops/general-contractors?&page=5&"", ""https://homestars.com/on/kamloops/general-contractors?&page=6&"", ""https://homestars.com/on/kamloops/general-contractors?&page=7&"")",General Contractors,2700634,NA,/companies/2700634-bud-s-water-wells-ltd?searched_category_id=372&service_area=1713838,NA,bud-s-water-wells-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1763686,Bud's Water Wells Ltd,2,2,0,6,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1713838,65.0460339656,372,NA,NA,NA
https://homestars.com/on/kamloops/general-contractors,65,"c(""https://homestars.com/on/kamloops/general-contractors?&page=2&"", ""https://homestars.com/on/kamloops/general-contractors?&page=3&"", ""https://homestars.com/on/kamloops/general-contractors?&page=4&"", ""https://homestars.com/on/kamloops/general-contractors?&page=5&"", ""https://homestars.com/on/kamloops/general-contractors?&page=6&"", ""https://homestars.com/on/kamloops/general-contractors?&page=7&"")",General Contractors,2727250,NA,/companies/2727250-krausher-contracting?searched_category_id=372&service_area=1740454,NA,krausher-contracting,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1790302,Krausher Contracting,0,0,0,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1740454,0,372,NA,NA,NA
https://homestars.com/on/kamloops/general-contractors,65,"c(""https://homestars.com/on/kamloops/general-contractors?&page=2&"", ""https://homestars.com/on/kamloops/general-contractors?&page=3&"", ""https://homestars.com/on/kamloops/general-contractors?&page=4&"", ""https://homestars.com/on/kamloops/general-contractors?&page=5&"", ""https://homestars.com/on/kamloops/general-contractors?&page=6&"", ""https://homestars.com/on/kamloops/general-contractors?&page=7&"")",General Contractors,2732136,NA,/companies/2732136-nicholls-ken-construction-ltd?searched_category_id=372&service_area=1745340,NA,nicholls-ken-construction-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1795188,Nicholls Ken Construction Ltd,0,0,0,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1745340,0,372,NA,NA,NA
https://homestars.com/on/kamloops/general-contractors,65,"c(""https://homestars.com/on/kamloops/general-contractors?&page=2&"", ""https://homestars.com/on/kamloops/general-contractors?&page=3&"", ""https://homestars.com/on/kamloops/general-contractors?&page=4&"", ""https://homestars.com/on/kamloops/general-contractors?&page=5&"", ""https://homestars.com/on/kamloops/general-contractors?&page=6&"", ""https://homestars.com/on/kamloops/general-contractors?&page=7&"")",General Contractors,2745772,NA,/companies/2745772-finning-canada?searched_category_id=372&service_area=1758976,NA,finning-canada,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1808824,Finning (Canada),0,0,0,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1758976,0,372,NA,NA,NA
https://homestars.com/on/kamloops/general-contractors,65,"c(""https://homestars.com/on/kamloops/general-contractors?&page=2&"", ""https://homestars.com/on/kamloops/general-contractors?&page=3&"", ""https://homestars.com/on/kamloops/general-contractors?&page=4&"", ""https://homestars.com/on/kamloops/general-contractors?&page=5&"", ""https://homestars.com/on/kamloops/general-contractors?&page=6&"", ""https://homestars.com/on/kamloops/general-contractors?&page=7&"")",General Contractors,2733600,NA,/companies/2733600-parkview-construction-ltd?searched_category_id=372&service_area=1746804,NA,parkview-construction-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1796652,Parkview Construction Ltd,0,0,0,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1746804,0,372,NA,NA,NA
https://homestars.com/on/kamloops/general-contractors,65,"c(""https://homestars.com/on/kamloops/general-contractors?&page=2&"", ""https://homestars.com/on/kamloops/general-contractors?&page=3&"", ""https://homestars.com/on/kamloops/general-contractors?&page=4&"", ""https://homestars.com/on/kamloops/general-contractors?&page=5&"", ""https://homestars.com/on/kamloops/general-contractors?&page=6&"", ""https://homestars.com/on/kamloops/general-contractors?&page=7&"")",General Contractors,2695468,NA,/companies/2695468-b-a-t-construction?searched_category_id=372&service_area=1708672,NA,b-a-t-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1758520,B A T Construction,0,0,0,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1708672,0,372,NA,NA,NA
https://homestars.com/on/kamloops/general-contractors,65,"c(""https://homestars.com/on/kamloops/general-contractors?&page=2&"", ""https://homestars.com/on/kamloops/general-contractors?&page=3&"", ""https://homestars.com/on/kamloops/general-contractors?&page=4&"", ""https://homestars.com/on/kamloops/general-contractors?&page=5&"", ""https://homestars.com/on/kamloops/general-contractors?&page=6&"", ""https://homestars.com/on/kamloops/general-contractors?&page=7&"")",General Contractors,2696043,NA,/companies/2696043-becker-s-construction-ltd?searched_category_id=372&service_area=1709247,NA,becker-s-construction-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1759095,Becker S Construction Ltd,0,0,0,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1709247,0,372,NA,NA,NA
https://homestars.com/on/kamloops/general-contractors,65,"c(""https://homestars.com/on/kamloops/general-contractors?&page=2&"", ""https://homestars.com/on/kamloops/general-contractors?&page=3&"", ""https://homestars.com/on/kamloops/general-contractors?&page=4&"", ""https://homestars.com/on/kamloops/general-contractors?&page=5&"", ""https://homestars.com/on/kamloops/general-contractors?&page=6&"", ""https://homestars.com/on/kamloops/general-contractors?&page=7&"")",General Contractors,2706316,NA,/companies/2706316-con-ex-civil-contractors-ltd?searched_category_id=372&service_area=1719520,NA,con-ex-civil-contractors-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1769368,Con-Ex Civil Contractors Ltd,0,0,0,NA,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1719520,0,372,NA,NA,NA
