Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/smith/design-project-management,1,https://homestars.com/on/smith/design-project-management,Design/Project Management,2805242,NA,/companies/2805242-meal-designers?searched_category_id=456&service_area=1872099,"Meal Designers offers you the most delicious recipes at your fingertips. Try our hassle free approach to cooking! We guarantee you will save so much time and effort by having weekly nutritious, delicious recipes and a prepared shopping list all ready to go. Just shop, cook and enjoy!",meal-designers,2013-01-23T10:49:02.000-05:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1868242,Meal Designers,0,0,0,NA,"Design/Project Management, Drafters, Drafting, Project Management, Building, General Contracting, Renovation Management, Project Manager, Design Management.,",0,FALSE,0,0,0,FALSE,b6426418c16a7102356bbe8ea92405ccf5ee532f,FALSE,FALSE,FALSE,1872099,-1.0,456,NA,NA
