Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing,11,https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,2876272,NA,/companies/2876272-austral-cleaning-brisbane-plumbing-services?searched_category_id=324&service_area=2053509,NA,austral-cleaning-brisbane-plumbing-services,2015-09-15T06:05:16.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1938696,Austral Cleaning Brisbane   Plumbing Services,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,0,FALSE,08400c4e701f70a235e7bb049d522cbfad53b14e,FALSE,FALSE,FALSE,2053509,0,324,NA,NA
https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing,11,https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,2620004,NA,/companies/2620004-jenkins-r-w-janitorial?searched_category_id=324&service_area=1633208,NA,jenkins-r-w-janitorial,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1683056,Jenkins R W Janitorial,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1633208,0,324,NA,NA
https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing,11,https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,2618820,NA,/companies/2618820-fougere-s-cleaning-services?searched_category_id=324&service_area=1632024,NA,fougere-s-cleaning-services,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1681872,Fougere's Cleaning Services,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1632024,0,324,NA,NA
https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing,11,https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,2644024,NA,/companies/2644024-bourgeois-raymond-cleaning-services-ltd?searched_category_id=324&service_area=1657228,NA,bourgeois-raymond-cleaning-services-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1707076,Bourgeois Raymond Cleaning Services Ltd,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1657228,0,324,NA,NA
https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing,11,https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,2670213,NA,/companies/2670213-m-g-general-services?searched_category_id=324&service_area=1683417,NA,m-g-general-services,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1733265,M & G General Services,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1683417,0,324,NA,NA
https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing,11,https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,2659723,NA,/companies/2659723-ever-green-carpet-cleaners?searched_category_id=324&service_area=1672927,NA,ever-green-carpet-cleaners,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1722775,Ever-Green Carpet Cleaners,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1672927,0,324,NA,NA
https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing,11,https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,2576178,NA,/companies/2576178-acadia-mobile-steam-ltd?searched_category_id=324&service_area=1589382,NA,acadia-mobile-steam-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1639230,Acadia Mobile Steam Ltd,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1589382,0,324,NA,NA
https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing,11,https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,2620002,NA,/companies/2620002-bourgeois-raymond-cleaning-services?searched_category_id=324&service_area=1633206,NA,bourgeois-raymond-cleaning-services,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1683054,Bourgeois Raymond Cleaning Services,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1633206,0,324,NA,NA
https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing,11,https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,2654199,NA,/companies/2654199-country-carpet-cleaners?searched_category_id=324&service_area=1667403,NA,country-carpet-cleaners,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1717251,Country Carpet Cleaners,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1667403,0,324,NA,NA
https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing,11,https://homestars.com/on/lower%20coverdale/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,2760335,NA,/companies/2760335-master-carpet-cleaners?searched_category_id=324&service_area=1773539,NA,master-carpet-cleaners,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1823387,Master Carpet Cleaners,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1773539,0,324,NA,NA
