Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at,lead_purchase_eligible
https://homestars.com/on/everett/appliance-retailers,7,https://homestars.com/on/everett/appliance-retailers,Appliance Retailers,2972139,NA,/companies/2972139-sstni-a-href-http-evil-com-here-a?searched_category_id=307&service_area=2289590,NA,sstni-a-href-http-evil-com-here-a,2022-08-24T05:35:36.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2034050,"SSTNI<a href=""http://evil.com"">here</a>",0,0,2,NA,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,2022-08-24T05:36:05.000-04:00,FALSE,0,0,3,0,FALSE,9cf3026cd2bfa2ab1ca107f63c9583cc9f83b9d8,FALSE,FALSE,2289590,-1.0,307,NA,NA,NA,NA
https://homestars.com/on/everett/appliance-retailers,7,https://homestars.com/on/everett/appliance-retailers,Appliance Retailers,2568443,NA,/companies/2568443-philips-home-essentials-outlet-store?searched_category_id=307&service_area=1581647,NA,philips-home-essentials-outlet-store,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1631495,Philips Home Essentials Outlet Store,1,1,0,8,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1581647,28.2368131868,307,NA,NA,2013-10-22T17:07:38.000-04:00,FALSE
https://homestars.com/on/everett/appliance-retailers,7,https://homestars.com/on/everett/appliance-retailers,Appliance Retailers,2688498,NA,/companies/2688498-sears-canada-inc?searched_category_id=307&service_area=1701702,NA,sears-canada-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1751550,Sears Canada Inc,0,0,0,NA,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1701702,-1.0,307,NA,NA,NA,FALSE
https://homestars.com/on/everett/appliance-retailers,7,https://homestars.com/on/everett/appliance-retailers,Appliance Retailers,203827,NA,/companies/203827-dickson-home-appliance-service?searched_category_id=307&service_area=1801391,NA,dickson-home-appliance-service,2008-01-23T10:26:07.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,59260,Dickson Home Appliance Service,0,0,0,NA,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1801391,-1.0,307,NA,NA,NA,FALSE
https://homestars.com/on/everett/appliance-retailers,7,https://homestars.com/on/everett/appliance-retailers,Appliance Retailers,2617407,NA,/companies/2617407-dickson-home-appliance-service?searched_category_id=307&service_area=1630611,NA,dickson-home-appliance-service,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1680459,Dickson Home Appliance Service,0,0,0,NA,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1630611,-1.0,307,NA,NA,NA,FALSE
https://homestars.com/on/everett/appliance-retailers,7,https://homestars.com/on/everett/appliance-retailers,Appliance Retailers,198635,NA,/companies/198635-brisco-furniture-appliance-ltd?searched_category_id=307&service_area=1801389,NA,brisco-furniture-appliance-ltd,2008-01-23T10:23:46.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,55105,Brisco Furniture & Appliance Ltd,0,0,0,NA,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1801389,-1.0,307,NA,NA,NA,FALSE
https://homestars.com/on/everett/appliance-retailers,7,https://homestars.com/on/everett/appliance-retailers,Appliance Retailers,223888,NA,/companies/223888-sears?searched_category_id=307&service_area=1801395,NA,sears,2008-01-23T10:35:20.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,75262,Sears,0,0,0,NA,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1801395,-1.0,307,NA,NA,NA,FALSE
