Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at,lead_purchase_eligible
https://homestars.com/on/kitchener-waterloo/furniture-designers-custom-builders,7,https://homestars.com/on/kitchener-waterloo/furniture-designers-custom-builders,Furniture Designers & Custom Builders,2975627,NA,/companies/2975627-g-b-urban-design?searched_category_id=365&service_area=2297936,NA,g-b-urban-design,2022-11-09T13:16:49.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2037525,G&B Urban Design,1,1,1,10,"Furniture Designers & Custom Builders, Modern Furniture, Custom Furniture, Custom Wood Furniture, custom builders, custom builder, furniture custom, interior & furniture, furniture interior, furniture builders, builders furniture, salon designers, custom builders, ,",0,2022-11-09T13:18:01.000-05:00,FALSE,0,0,2,0,FALSE,6dc268bee8186700db90b9b9383e14e4b374c181,FALSE,FALSE,2297936,88.9423076923,365,NA,NA,NA,NA
https://homestars.com/on/kitchener-waterloo/furniture-designers-custom-builders,7,https://homestars.com/on/kitchener-waterloo/furniture-designers-custom-builders,Furniture Designers & Custom Builders,2804720,NA,/companies/2804720-artefacts-salvage-design?searched_category_id=365&service_area=1871355,"More than 25 years offering the best in architectural antiques from near by and around the world.  Specializing in the reinvention of salvaged finds into one of a kind pieces - tables, headboards, mirrors and more.  Purchase pieces ""as found"" or completely recreated.  Always something different.",artefacts-salvage-design,2013-01-11T15:54:56.000-05:00,NA,NA,"Wed - Sat 10 - 5, Sun 1 - 5  Mon - Tue by Chance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1867720,Artefacts Salvage & Design,1,1,0,10,"Furniture Designers & Custom Builders, Modern Furniture, Custom Furniture, Custom Wood Furniture, custom builders, custom builder, furniture custom, interior & furniture, furniture interior, furniture builders, builders furniture, salon designers, custom builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,d66e05e19f2cd4aec084b19b598d50ec32163994,FALSE,FALSE,1871355,40.0549450549,365,NA,NA,2012-12-09T23:26:55.000-05:00,FALSE
https://homestars.com/on/kitchener-waterloo/furniture-designers-custom-builders,7,https://homestars.com/on/kitchener-waterloo/furniture-designers-custom-builders,Furniture Designers & Custom Builders,2579144,NA,/companies/2579144-gibson-s-home-furnishings?searched_category_id=365&service_area=1592348,Handcrafted solid wood furniture for every room your home,gibson-s-home-furnishings,2008-03-04T16:55:15.000-05:00,NA,"Waterloo, Kitchern, Cambridge, Guelph, London, Toronto, GTA, and surrounding areas ",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1642196,Gibson's Home Furnishings,1,1,0,10,"Furniture Designers & Custom Builders, Modern Furniture, Custom Furniture, Custom Wood Furniture, custom builders, custom builder, furniture custom, interior & furniture, furniture interior, furniture builders, builders furniture, salon designers, custom builders, ,",0,2012-03-21T16:37:50.000-04:00,FALSE,0,0,0,NA,FALSE,61e8a98083153647ba754e83c3cde787e3168b10,FALSE,FALSE,1592348,36.2087912088,365,NA,NA,2012-03-04T06:51:20.000-05:00,FALSE
https://homestars.com/on/kitchener-waterloo/furniture-designers-custom-builders,7,https://homestars.com/on/kitchener-waterloo/furniture-designers-custom-builders,Furniture Designers & Custom Builders,2797462,NA,/companies/2797462-eidos-design-studio?searched_category_id=365&service_area=1860660,NA,eidos-design-studio,2012-04-21T16:57:54.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1860514,Eidos Design Studio,0,0,0,NA,"Furniture Designers & Custom Builders, Modern Furniture, Custom Furniture, Custom Wood Furniture, custom builders, custom builder, furniture custom, interior & furniture, furniture interior, furniture builders, builders furniture, salon designers, custom builders, ,",0,2012-04-21T16:57:55.000-04:00,FALSE,0,0,0,NA,FALSE,40d8548d37b30e07fb296504109cb5c38969b933,FALSE,FALSE,1860660,-1.0,365,NA,NA,NA,FALSE
https://homestars.com/on/kitchener-waterloo/furniture-designers-custom-builders,7,https://homestars.com/on/kitchener-waterloo/furniture-designers-custom-builders,Furniture Designers & Custom Builders,2565867,NA,/companies/2565867-jws-woodworking-and-design?searched_category_id=365&service_area=1579071,NA,jws-woodworking-and-design,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1628919,JWS Woodworking And Design,1,1,0,10,"Furniture Designers & Custom Builders, Modern Furniture, Custom Furniture, Custom Wood Furniture, custom builders, custom builder, furniture custom, interior & furniture, furniture interior, furniture builders, builders furniture, salon designers, custom builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1579071,65.6298057527,365,NA,NA,2011-11-28T19:52:43.000-05:00,FALSE
https://homestars.com/on/kitchener-waterloo/furniture-designers-custom-builders,7,https://homestars.com/on/kitchener-waterloo/furniture-designers-custom-builders,Furniture Designers & Custom Builders,2602113,NA,/companies/2602113-frey-sidney-custom-built-furniture?searched_category_id=365&service_area=1615317,NA,frey-sidney-custom-built-furniture,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1665165,Frey Sidney Custom Built Furniture,0,0,0,NA,"Furniture Designers & Custom Builders, Modern Furniture, Custom Furniture, Custom Wood Furniture, custom builders, custom builder, furniture custom, interior & furniture, furniture interior, furniture builders, builders furniture, salon designers, custom builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1615317,-1.0,365,NA,NA,NA,FALSE
https://homestars.com/on/kitchener-waterloo/furniture-designers-custom-builders,7,https://homestars.com/on/kitchener-waterloo/furniture-designers-custom-builders,Furniture Designers & Custom Builders,2606392,NA,/companies/2606392-interia-custom-woodworking?searched_category_id=365&service_area=1619596,NA,interia-custom-woodworking,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1669444,Interia Custom Woodworking,0,0,0,NA,"Furniture Designers & Custom Builders, Modern Furniture, Custom Furniture, Custom Wood Furniture, custom builders, custom builder, furniture custom, interior & furniture, furniture interior, furniture builders, builders furniture, salon designers, custom builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1619596,-1.0,365,NA,NA,NA,FALSE
