Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at
https://homestars.com/on/saint%20lambert/game-rooms-entertainment,2,https://homestars.com/on/saint%20lambert/game-rooms-entertainment,"Game Rooms, Entertainment",2874287,NA,/companies/2874287-diablofredd-coms-community?searched_category_id=367&service_area=2046225,"Gaming community website.Videos,Screenshots,Live Stream,Online Store,Blog,Newsletter and everything else gaming related and some general content.",diablofredd-coms-community,2015-08-01T13:19:54.000-04:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1936711,Diablofredd.Coms Community,0,0,0,NA,"Game Rooms, Entertainment, Video Game, Kid Game, Computer Game, Card Game, Board Game, Word Game, Party Game, Entertainment Center, Home Entertainment, Home Theater, Home Theater System, billiards pool, pool table, the room escape, pool tables, rooms escape, furniture entertainment, pool room tables, space pool table, oak entertainment, play room escape, escape the living room, living room escape, living area furniture, board games, entertainment tables, easy room escape, fun games, entertainment room ideas, home entertainment centre, pool room furniture, spa room escape, billiards room furniture, small entertainment room, fun game, ,",0,FALSE,0,0,0,0,FALSE,690e68b8e55efdc965ef9089220d11c93386d7af,FALSE,FALSE,FALSE,2046225,-1.0,367,NA,NA,NA
https://homestars.com/on/saint%20lambert/game-rooms-entertainment,2,https://homestars.com/on/saint%20lambert/game-rooms-entertainment,"Game Rooms, Entertainment",2796402,NA,/companies/2796402-palason-billard?searched_category_id=367&service_area=1859048,NA,palason-billard,2012-03-17T12:50:35.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1859454,Palason Billard,2,2,0,8.5,"Game Rooms, Entertainment, Video Game, Kid Game, Computer Game, Card Game, Board Game, Word Game, Party Game, Entertainment Center, Home Entertainment, Home Theater, Home Theater System, billiards pool, pool table, the room escape, pool tables, rooms escape, furniture entertainment, pool room tables, space pool table, oak entertainment, play room escape, escape the living room, living room escape, living area furniture, board games, entertainment tables, easy room escape, fun games, entertainment room ideas, home entertainment centre, pool room furniture, spa room escape, billiards room furniture, small entertainment room, fun game, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1859048,65.1370749085,367,NA,NA,2012-03-17T12:56:54.000-04:00
