Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at
https://homestars.com/on/pittsburgh/fire-water-damage-restoration,8,https://homestars.com/on/pittsburgh/fire-water-damage-restoration,Fire & Water Damage Restoration,2931156,NA,/companies/2931156-firstonsite-restoration-kingston?searched_category_id=355&service_area=2197310,NA,firstonsite-restoration-kingston,2019-05-17T12:30:11.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1993330,FirstOnSite Restoration Kingston,0,0,0,NA,"Fire & Water Damage Restoration, Fire Damage Repair, Fire Damage Cleanup, Fire Damage Cleaning, Mold And Water Damage, Ceiling Water Damage, Carpet Water Damage, Cleaning Water Damage, mould and water damage, leak flood, carpet cleaning, carpet cleaners, water damage from, damage water, water damage, damage from water, water damage in, water damage repair, waterdamage, water removal, mildew removal, restoration damage, damage restoration, water damage repair, repair water damage, fire repair, damage flood, flood damage, water damage & restoration, water damage restoration, damage restoration water, water restoration damage, restoration water damage, water extraction, ,",0,2019-05-17T13:07:08.000-04:00,FALSE,0,0,0,0,FALSE,bc239659ddb1ab95d59d40047e1d6c745cefbb13,FALSE,FALSE,FALSE,2197310,-1.0,355,NA,NA,NA
https://homestars.com/on/pittsburgh/fire-water-damage-restoration,8,https://homestars.com/on/pittsburgh/fire-water-damage-restoration,Fire & Water Damage Restoration,2579020,NA,/companies/2579020-winmar?searched_category_id=355&service_area=1592224,NA,winmar,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1642072,Winmar,4,3,0,6.66667,"Fire & Water Damage Restoration, Fire Damage Repair, Fire Damage Cleanup, Fire Damage Cleaning, Mold And Water Damage, Ceiling Water Damage, Carpet Water Damage, Cleaning Water Damage, mould and water damage, leak flood, carpet cleaning, carpet cleaners, water damage from, damage water, water damage, damage from water, water damage in, water damage repair, waterdamage, water removal, mildew removal, restoration damage, damage restoration, water damage repair, repair water damage, fire repair, damage flood, flood damage, water damage & restoration, water damage restoration, damage restoration water, water restoration damage, restoration water damage, water extraction, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1592224,62.8408866732,355,NA,NA,2017-04-28T13:25:31.000-04:00
https://homestars.com/on/pittsburgh/fire-water-damage-restoration,8,https://homestars.com/on/pittsburgh/fire-water-damage-restoration,Fire & Water Damage Restoration,2587054,NA,/companies/2587054-paul-davis-systems-of-kingston?searched_category_id=355&service_area=1600258,NA,paul-davis-systems-of-kingston,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1650106,Paul Davis Systems Of Kingston,1,1,0,10,"Fire & Water Damage Restoration, Fire Damage Repair, Fire Damage Cleanup, Fire Damage Cleaning, Mold And Water Damage, Ceiling Water Damage, Carpet Water Damage, Cleaning Water Damage, mould and water damage, leak flood, carpet cleaning, carpet cleaners, water damage from, damage water, water damage, damage from water, water damage in, water damage repair, waterdamage, water removal, mildew removal, restoration damage, damage restoration, water damage repair, repair water damage, fire repair, damage flood, flood damage, water damage & restoration, water damage restoration, damage restoration water, water restoration damage, restoration water damage, water extraction, ,",0,2013-05-09T12:30:19.000-04:00,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1600258,38.6482936866,355,NA,NA,2013-05-09T11:28:26.000-04:00
https://homestars.com/on/pittsburgh/fire-water-damage-restoration,8,https://homestars.com/on/pittsburgh/fire-water-damage-restoration,Fire & Water Damage Restoration,2614030,NA,/companies/2614030-restoration-masters?searched_category_id=355&service_area=1627234,NA,restoration-masters,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1677082,Restoration Masters,0,0,0,NA,"Fire & Water Damage Restoration, Fire Damage Repair, Fire Damage Cleanup, Fire Damage Cleaning, Mold And Water Damage, Ceiling Water Damage, Carpet Water Damage, Cleaning Water Damage, mould and water damage, leak flood, carpet cleaning, carpet cleaners, water damage from, damage water, water damage, damage from water, water damage in, water damage repair, waterdamage, water removal, mildew removal, restoration damage, damage restoration, water damage repair, repair water damage, fire repair, damage flood, flood damage, water damage & restoration, water damage restoration, damage restoration water, water restoration damage, restoration water damage, water extraction, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1627234,0,355,NA,NA,NA
https://homestars.com/on/pittsburgh/fire-water-damage-restoration,8,https://homestars.com/on/pittsburgh/fire-water-damage-restoration,Fire & Water Damage Restoration,2761099,NA,/companies/2761099-restorx-of-south-eastern-ontario?searched_category_id=355&service_area=1774303,NA,restorx-of-south-eastern-ontario,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1824151,Restorx Of South Eastern Ontario,0,0,0,NA,"Fire & Water Damage Restoration, Fire Damage Repair, Fire Damage Cleanup, Fire Damage Cleaning, Mold And Water Damage, Ceiling Water Damage, Carpet Water Damage, Cleaning Water Damage, mould and water damage, leak flood, carpet cleaning, carpet cleaners, water damage from, damage water, water damage, damage from water, water damage in, water damage repair, waterdamage, water removal, mildew removal, restoration damage, damage restoration, water damage repair, repair water damage, fire repair, damage flood, flood damage, water damage & restoration, water damage restoration, damage restoration water, water restoration damage, restoration water damage, water extraction, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1774303,0,355,NA,NA,NA
https://homestars.com/on/pittsburgh/fire-water-damage-restoration,8,https://homestars.com/on/pittsburgh/fire-water-damage-restoration,Fire & Water Damage Restoration,2619092,NA,/companies/2619092-restorx-of-south-eastern-ontario?searched_category_id=355&service_area=1632296,NA,restorx-of-south-eastern-ontario,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1682144,Restorx Of South Eastern Ontario,0,0,0,NA,"Fire & Water Damage Restoration, Fire Damage Repair, Fire Damage Cleanup, Fire Damage Cleaning, Mold And Water Damage, Ceiling Water Damage, Carpet Water Damage, Cleaning Water Damage, mould and water damage, leak flood, carpet cleaning, carpet cleaners, water damage from, damage water, water damage, damage from water, water damage in, water damage repair, waterdamage, water removal, mildew removal, restoration damage, damage restoration, water damage repair, repair water damage, fire repair, damage flood, flood damage, water damage & restoration, water damage restoration, damage restoration water, water restoration damage, restoration water damage, water extraction, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1632296,0,355,NA,NA,NA
https://homestars.com/on/pittsburgh/fire-water-damage-restoration,8,https://homestars.com/on/pittsburgh/fire-water-damage-restoration,Fire & Water Damage Restoration,2619103,NA,/companies/2619103-steamatic-of-kingston-ltd?searched_category_id=355&service_area=1632307,NA,steamatic-of-kingston-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1682155,Steamatic Of Kingston Ltd,0,0,0,NA,"Fire & Water Damage Restoration, Fire Damage Repair, Fire Damage Cleanup, Fire Damage Cleaning, Mold And Water Damage, Ceiling Water Damage, Carpet Water Damage, Cleaning Water Damage, mould and water damage, leak flood, carpet cleaning, carpet cleaners, water damage from, damage water, water damage, damage from water, water damage in, water damage repair, waterdamage, water removal, mildew removal, restoration damage, damage restoration, water damage repair, repair water damage, fire repair, damage flood, flood damage, water damage & restoration, water damage restoration, damage restoration water, water restoration damage, restoration water damage, water extraction, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1632307,0,355,NA,NA,NA
https://homestars.com/on/pittsburgh/fire-water-damage-restoration,8,https://homestars.com/on/pittsburgh/fire-water-damage-restoration,Fire & Water Damage Restoration,2620240,NA,/companies/2620240-servicemaster-of-kingston?searched_category_id=355&service_area=1633444,NA,servicemaster-of-kingston,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1683292,ServiceMaster Of Kingston,0,0,0,NA,"Fire & Water Damage Restoration, Fire Damage Repair, Fire Damage Cleanup, Fire Damage Cleaning, Mold And Water Damage, Ceiling Water Damage, Carpet Water Damage, Cleaning Water Damage, mould and water damage, leak flood, carpet cleaning, carpet cleaners, water damage from, damage water, water damage, damage from water, water damage in, water damage repair, waterdamage, water removal, mildew removal, restoration damage, damage restoration, water damage repair, repair water damage, fire repair, damage flood, flood damage, water damage & restoration, water damage restoration, damage restoration water, water restoration damage, restoration water damage, water extraction, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1633444,0,355,NA,NA,NA
