Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at
https://homestars.com/on/owen/building-supplies-and-hardware,14,https://homestars.com/on/owen/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2790261,NA,/companies/2790261-springmount-building-centre?searched_category_id=466&service_area=1849385,NA,springmount-building-centre,2011-08-24T13:41:26.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1853313,Springmount Building Centre,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,aba651847ed774393da6ff69b456e605907ea7f5,FALSE,FALSE,FALSE,1849385,0,466,NA,NA,NA
https://homestars.com/on/owen/building-supplies-and-hardware,14,https://homestars.com/on/owen/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2776543,,/companies/2776543-home-depot?searched_category_id=466&service_area=1828901,NA,home-depot,2009-10-11T05:11:36.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1839595,Home Depot,3,2,0,10,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1828901,44.0505688033,466,NA,NA,2012-08-09T10:38:37.000-04:00
https://homestars.com/on/owen/building-supplies-and-hardware,14,https://homestars.com/on/owen/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2629156,NA,/companies/2629156-hatten-hardware?searched_category_id=466&service_area=1642360,NA,hatten-hardware,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1692208,Hatten Hardware,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1642360,0,466,NA,NA,NA
https://homestars.com/on/owen/building-supplies-and-hardware,14,https://homestars.com/on/owen/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2688128,NA,/companies/2688128-murray-s-sharpening-tool-repair-service?searched_category_id=466&service_area=1701332,NA,murray-s-sharpening-tool-repair-service,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1751180,Murray's Sharpening & Tool Repair Service,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1701332,0,466,NA,NA,NA
https://homestars.com/on/owen/building-supplies-and-hardware,14,https://homestars.com/on/owen/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2690663,NA,/companies/2690663-snap-on-tools?searched_category_id=466&service_area=1703867,NA,snap-on-tools,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1753715,Snap-On Tools,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1703867,0,466,NA,NA,NA
https://homestars.com/on/owen/building-supplies-and-hardware,14,https://homestars.com/on/owen/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2766622,NA,/companies/2766622-tim-br-mart-wiarton?searched_category_id=466&service_area=1779826,NA,tim-br-mart-wiarton,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1829674,TIM-BR Mart Wiarton,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1779826,0,466,NA,NA,NA
https://homestars.com/on/owen/building-supplies-and-hardware,14,https://homestars.com/on/owen/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2636609,NA,/companies/2636609-home-hardware-deacon-s?searched_category_id=466&service_area=1649813,NA,home-hardware-deacon-s,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1699661,Home Hardware (Deacon's),0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1649813,0,466,NA,NA,NA
https://homestars.com/on/owen/building-supplies-and-hardware,14,https://homestars.com/on/owen/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2719265,NA,/companies/2719265-canadian-tire-corp-associate-store?searched_category_id=466&service_area=1732469,NA,canadian-tire-corp-associate-store,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1782317,Canadian Tire Corp Associate Store,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1732469,0,466,NA,NA,NA
https://homestars.com/on/owen/building-supplies-and-hardware,14,https://homestars.com/on/owen/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2756597,NA,/companies/2756597-home-depot-tool-rental?searched_category_id=466&service_area=1769801,NA,home-depot-tool-rental,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1819649,Home Depot Tool Rental,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1769801,0,466,NA,NA,NA
https://homestars.com/on/owen/building-supplies-and-hardware,14,https://homestars.com/on/owen/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2706437,NA,/companies/2706437-home-hardware-building-centre?searched_category_id=466&service_area=1719641,NA,home-hardware-building-centre,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1769489,Home Hardware Building Centre,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1719641,0,466,NA,NA,NA
