Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at
https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware,14,https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2803761,NA,/companies/2803761-sas-welding?searched_category_id=466&service_area=1869915,"SAS Welding, Welders of all Stainless Aluminium and Steel Welding. Specialisng in commercial and residential Hand Railings, Grates and Drains.
",sas-welding,2012-12-04T00:41:40.000-05:00,NA,NA,Mon-Fri: 8:00 am-5:00 pm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1866761,Sas Welding,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,7b1d35f9bb77a4b27d765d5768c7485cf1f07b1c,FALSE,FALSE,FALSE,1869915,0,466,NA,NA,NA
https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware,14,https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2653799,NA,/companies/2653799-home-hardware-stores?searched_category_id=466&service_area=1667003,NA,home-hardware-stores,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1716851,Home Hardware Stores,1,1,0,10,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1667003,31.684044453,466,NA,NA,2011-11-29T23:53:28.000-05:00
https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware,14,https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2691931,NA,/companies/2691931-waterford-home-hardware?searched_category_id=466&service_area=1705135,NA,waterford-home-hardware,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1754983,Waterford Home Hardware,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1705135,0,466,NA,NA,NA
https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware,14,https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2594600,NA,/companies/2594600-sydney-river-hardware?searched_category_id=466&service_area=1607804,NA,sydney-river-hardware,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1657652,Sydney River Hardware,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1607804,0,466,NA,NA,NA
https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware,14,https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2649654,NA,/companies/2649654-m-h-hardware-supply-ltd?searched_category_id=466&service_area=1662858,NA,m-h-hardware-supply-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1712706,M & H Hardware Supply Ltd,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1662858,0,466,NA,NA,NA
https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware,14,https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2686878,NA,/companies/2686878-macrae-home-hardware?searched_category_id=466&service_area=1700082,NA,macrae-home-hardware,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1749930,MacRae Home Hardware,1,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1700082,0,466,NA,NA,NA
https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware,14,https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2664601,NA,/companies/2664601-shean-co-op-ltd?searched_category_id=466&service_area=1677805,NA,shean-co-op-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1727653,Shean Co-Op Ltd,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1677805,0,466,NA,NA,NA
https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware,14,https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2686787,NA,/companies/2686787-ken-wilson-home-hardware?searched_category_id=466&service_area=1699991,NA,ken-wilson-home-hardware,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1749839,Ken Wilson Home Hardware,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1699991,0,466,NA,NA,NA
https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware,14,https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2612989,NA,/companies/2612989-canadian-tire-associate-store?searched_category_id=466&service_area=1626193,NA,canadian-tire-associate-store,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1676041,Canadian Tire Associate Store,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1626193,0,466,NA,NA,NA
https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware,14,https://homestars.com/on/cape%20breton%20regional%20municipality/building-supplies-and-hardware?&page=2&,Building Supplies and Hardware,2645303,NA,/companies/2645303-l-nuey-building-supplies?searched_category_id=466&service_area=1658507,NA,l-nuey-building-supplies,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1708355,L'Nuey Building Supplies,0,0,0,NA,"Building Supplies and Hardware, Hardware Tool, Cabinet Hardware, Hardware Store, Computer Hardware, Antique Hardware, lumber, roofing material, tools, materials, supplies, shingles, building supplies, building supply stores, building supplies stores,  hardware, home building supplies, wholesale building supplies, contractors building supplies, surplus building supplies, salvage building supplies, lumber stores, wood building supplies, hardware supplies, building supplies wholesale, lumber yard supply, house building supplies, apartment building supplies, builders supplies, building hardware, ,Stanby power generator, standby power generator, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1658507,0,466,NA,NA,NA
