Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache
https://homestars.com/on/kahnawake/carpet-rug-retailers,2,https://homestars.com/on/kahnawake/carpet-rug-retailers,Carpet & Rug Retailers,2646856,NA,/companies/2646856-essgo-carpets?searched_category_id=325&service_area=1660060,NA,essgo-carpets,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1709908,Essgo Carpets,4,1,0,10,"Carpet & Rug Retailers, Carpet Stores, Oriental Rugs, Wool Rugs, Runners, persian rugs, persian carpets, oriental carpets, area rugs, broadloom, wool carpets, carpet, carpets, carpet shops, carpet and floor, floor carpet, floor and carpet, best carpet, carpet and home, home carpet, new carpet, carpet for sale, carpet sale,carpet buy, new carpets, rug stores, new rug, wool carpet, carpet installation, cheap rugs, ,",0,2013-06-04T14:10:48.000-04:00,FALSE,0,0,0,FALSE,1763e136fcff52c36fc5a3849282dca4c50f374a,FALSE,2015-01-10T21:50:51.000-05:00,FALSE,FALSE,1660060,50.512004368,325,NA,NA,NA
https://homestars.com/on/kahnawake/carpet-rug-retailers,2,https://homestars.com/on/kahnawake/carpet-rug-retailers,Carpet & Rug Retailers,2814835,NA,/companies/2814835-ecarpetgallery?searched_category_id=325&service_area=1891117,NA,ecarpetgallery,2013-09-19T17:36:06.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1877780,E Carpet Gallery,2,1,0,9,"Carpet & Rug Retailers, Carpet Stores, Oriental Rugs, Wool Rugs, Runners, persian rugs, persian carpets, oriental carpets, area rugs, broadloom, wool carpets, carpet, carpets, carpet shops, carpet and floor, floor carpet, floor and carpet, best carpet, carpet and home, home carpet, new carpet, carpet for sale, carpet sale,carpet buy, new carpets, rug stores, new rug, wool carpet, carpet installation, cheap rugs, ,",0,NA,FALSE,0,0,0,FALSE,3bd39d01ad178019ed35b4594f40648e475714f7,FALSE,2013-09-19T17:50:17.000-04:00,FALSE,FALSE,1891117,28.2544295293,325,NA,NA,0
