Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at
https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors,16,https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2901655,http://www.cnspaintandpaper.com,/companies/2901655-cns-paint-paper?searched_category_id=409&service_area=2132601,"A locally owned full service painting company based on Vancouver Island and serving Nanaimo to Comox Valley & Campbell River. Providing painting and decorating services for Residential, Commercial, Interior and Exterior. Specializing in Residential repaints as well as Custom/High End homes and Commercial projects too. Fully insured and licensed.

Superior expertise in painting, staining & wallpaper. Certified Journeymen Red Seal Painter/Decorator with 10 years experience in the trade to help with all your painting/decorating needs!",cns-paint-paper,2017-09-02T01:04:04.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1963840,Cns Paint & Paper ,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,2017-09-02T01:04:36.000-04:00,FALSE,0,0,1,0,FALSE,c54c26fa7fa6307d2cc97cb72c1c22674a4bc2bd,FALSE,TRUE,FALSE,2132601,-1.0,409,NA,NA,NA
https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors,16,https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2773569,,/companies/2773569-tyler-heron?searched_category_id=409&service_area=1786773,NA,tyler-heron,2008-12-08T14:30:08.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1836621,Tyler Heron,1,1,0,10,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1786773,15.8140750088,409,NA,NA,2008-12-08T14:53:24.000-05:00
https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors,16,https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2606868,NA,/companies/2606868-brown-bros-painting?searched_category_id=409&service_area=1620072,NA,brown-bros-painting,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1669920,Brown Bros Painting,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1620072,-1.0,409,NA,NA,NA
https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors,16,https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2717474,NA,/companies/2717474-tyee-chevrolet-oldsmobile-ltd?searched_category_id=409&service_area=1730678,NA,tyee-chevrolet-oldsmobile-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1780526,Tyee Chevrolet Oldsmobile Ltd,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1730678,-1.0,409,NA,NA,NA
https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors,16,https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2741743,NA,/companies/2741743-she-runs-with-scissors?searched_category_id=409&service_area=1754947,NA,she-runs-with-scissors,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1804795,She Runs With Scissors,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1754947,-1.0,409,NA,NA,NA
https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors,16,https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2684277,NA,/companies/2684277-kenco-painting?searched_category_id=409&service_area=1697481,NA,kenco-painting,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1747329,Kenco Painting,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1697481,-1.0,409,NA,NA,NA
https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors,16,https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2720780,NA,/companies/2720780-adventure-hobbycraft-inc?searched_category_id=409&service_area=1733984,NA,adventure-hobbycraft-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1783832,Adventure Hobbycraft Inc,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1733984,-1.0,409,NA,NA,NA
https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors,16,https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2769913,NA,/companies/2769913-valley-computers?searched_category_id=409&service_area=1783117,NA,valley-computers,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1832965,Valley Computers,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1783117,-1.0,409,NA,NA,NA
https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors,16,https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2720781,NA,/companies/2720781-adventure-hobbycraft-inc?searched_category_id=409&service_area=1733985,NA,adventure-hobbycraft-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1783833,Adventure Hobbycraft Inc,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1733985,-1.0,409,NA,NA,NA
https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors,16,https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2725684,NA,/companies/2725684-boyley-auto-body?searched_category_id=409&service_area=1738888,NA,boyley-auto-body,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1788736,Boyley Auto-Body,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1738888,-1.0,409,NA,NA,NA
https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors,16,https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2625249,NA,/companies/2625249-brian-dent-s-painting-decorating?searched_category_id=409&service_area=1638453,NA,brian-dent-s-painting-decorating,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1688301,Brian Dent's Painting & Decorating,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1638453,-1.0,409,NA,NA,NA
https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors,16,https://homestars.com/on/quathiaski%20cove/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2726163,NA,/companies/2726163-bud-s-autobody-paint-towing?searched_category_id=409&service_area=1739367,NA,bud-s-autobody-paint-towing,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1789215,Bud's Autobody Paint & Towing,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1739367,-1.0,409,NA,NA,NA
