Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/drayton%20valley/excavation-demolition,3,https://homestars.com/on/drayton%20valley/excavation-demolition,Excavation,2871815,http://www.paintearthtd.com,/companies/2871815-paintearth-terrain-developments?searched_category_id=351&service_area=2037247,"Paintearth terrain Developments is a large scale landscaping and site development contractor.  We specialize in green space projects such as trout ponds, equestrian set ups, estate development, acreage development.  natural re-contouring, natural rock retaining walls. We can also do gravel commercial yards and engineered drainage.  We have also completed special one off projects such as custom hunting grounds and personal RV/cabin pads on recreational property.  Paintearth can also perform any general dozer and excavator work.  For most projects we work off of guaranteed quote pricing.  We are happy to bring your project to full completion, hiring all sub-contractors or complete only the heavy excavation and leave other works for yourself to complete or hire out. We work generally within 150km of Edmonton but have completed projects all over western Canada for discerning customers.

Thank you for considering Paintearth for your next project,
Matthew Meunier",paintearth-terrain-developments,2015-06-08T14:48:48.000-04:00,NA,"Calmar, Devon, Leduc, Leduc County, Thorsby, Warburg, Drayton Valley, Brazeau County, Clearwater County, Wetaskiwin County, Camrose County, Ponoka County, Stony ...",8am to 6pm Mon to Sat,"Natural Rock, Gravel, Topsoil, Culverts, ","Estate, Equestrian, Acreage, Site Preparation, Commercial and Industrial Yards, Driveways, Trout Ponds, Natural Rock Retaining Walls, Horse Pasture, ",,"Hunting Grounds, Recreation Land, Walking Bridges",2003,15,Cheque,,,,TRUE,FALSE,,,TRUE,FALSE,,1934239,Paintearth Terrain Developments,2,2,52,4.5,"Excavation, Excavation, Demolition, building construction, asphalt, demolition, trenching, excavator, excavators, what is excavation, excavating, excavations, excavate, excavated, earth moving, mini excavator, earthmoving, mini excavators, excavator sale, excavator for sale, excavators for sale, excavators sale, cat excavator, excavator cat, land clearing, excavator rental, rental excavator, backhoe excavator, cat excavators, micro excavator, hitachi excavator, caterpillar excavator, caterpillar excavators, excavator buckets, ,",0,paintearthtd,FALSE,0,0,53,0,FALSE,2d958dc6bd0c2ddb08fe6b96845df2c0061babfa,FALSE,2015-07-01T12:20:35.000-04:00,FALSE,FALSE,2037247,27.1755523276,351,NA,NA
https://homestars.com/on/drayton%20valley/excavation-demolition,3,https://homestars.com/on/drayton%20valley/excavation-demolition,Excavation,2696242,NA,/companies/2696242-dean-gray-enterprises-ltd?searched_category_id=351&service_area=1709446,NA,dean-gray-enterprises-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1759294,Dean Gray Enterprises Ltd,0,0,0,NA,"Excavation, Excavation, Demolition, building construction, asphalt, demolition, trenching, excavator, excavators, what is excavation, excavating, excavations, excavate, excavated, earth moving, mini excavator, earthmoving, mini excavators, excavator sale, excavator for sale, excavators for sale, excavators sale, cat excavator, excavator cat, land clearing, excavator rental, rental excavator, backhoe excavator, cat excavators, micro excavator, hitachi excavator, caterpillar excavator, caterpillar excavators, excavator buckets, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1709446,0,351,NA,NA
https://homestars.com/on/drayton%20valley/excavation-demolition,3,https://homestars.com/on/drayton%20valley/excavation-demolition,Excavation,2711322,NA,/companies/2711322-panky-s-consolidated-ltd?searched_category_id=351&service_area=1724526,NA,panky-s-consolidated-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1774374,Panky's Consolidated Ltd,0,0,0,NA,"Excavation, Excavation, Demolition, building construction, asphalt, demolition, trenching, excavator, excavators, what is excavation, excavating, excavations, excavate, excavated, earth moving, mini excavator, earthmoving, mini excavators, excavator sale, excavator for sale, excavators for sale, excavators sale, cat excavator, excavator cat, land clearing, excavator rental, rental excavator, backhoe excavator, cat excavators, micro excavator, hitachi excavator, caterpillar excavator, caterpillar excavators, excavator buckets, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1724526,0,351,NA,NA
