Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,subdomain,completion_percent_cache
https://homestars.com/on/highland/drapery-curtains,23,"c(""https://homestars.com/on/highland/drapery-curtains?&page=2&"", ""https://homestars.com/on/highland/drapery-curtains?&page=3&"")",Drapery & Curtains,2810544,NA,/companies/2810544-covers-window-bed?searched_category_id=343&service_area=1882482,NA,covers-window-bed,2013-05-28T20:15:18.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1873544,Covers Window & Bed,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,2013-05-28T20:15:19.000-04:00,FALSE,0,0,0,FALSE,ae53a88bc6207a3309b52e8253616ce40d79b7ce,FALSE,FALSE,FALSE,1882482,-1.0,343,NA,NA,NA,NA
https://homestars.com/on/highland/drapery-curtains,23,"c(""https://homestars.com/on/highland/drapery-curtains?&page=2&"", ""https://homestars.com/on/highland/drapery-curtains?&page=3&"")",Drapery & Curtains,2965462,,/companies/2965462-luxblinds?searched_category_id=343&service_area=2274079,"Custom blinds company Offering sustainable & affordable luxurious blinds for both #residential & #commercial. Dealer with Maxmaar. Blinds offering in Toronto, Windsor, London, and surroundings. ",luxblinds,2022-03-03T20:59:29.000-05:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2027392,LuxBlinds ,0,0,9,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,2022-03-03T21:04:32.000-05:00,FALSE,0,0,19,FALSE,26aaa21c580c49d51b50e854fe971c018e84626d,FALSE,TRUE,FALSE,2274079,-1.0,343,NA,NA,,0
https://homestars.com/on/highland/drapery-curtains,23,"c(""https://homestars.com/on/highland/drapery-curtains?&page=2&"", ""https://homestars.com/on/highland/drapery-curtains?&page=3&"")",Drapery & Curtains,2657663,NA,/companies/2657663-saghier-fawzi?searched_category_id=343&service_area=1670867,NA,saghier-fawzi,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1720715,Saghier Fawzi,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1670867,-1.0,343,NA,NA,NA,NA
https://homestars.com/on/highland/drapery-curtains,23,"c(""https://homestars.com/on/highland/drapery-curtains?&page=2&"", ""https://homestars.com/on/highland/drapery-curtains?&page=3&"")",Drapery & Curtains,2569065,NA,/companies/2569065-drapery-man-co?searched_category_id=343&service_area=1582269,NA,drapery-man-co,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1632117,Drapery Man & Co,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1582269,-1.0,343,NA,NA,NA,NA
https://homestars.com/on/highland/drapery-curtains,23,"c(""https://homestars.com/on/highland/drapery-curtains?&page=2&"", ""https://homestars.com/on/highland/drapery-curtains?&page=3&"")",Drapery & Curtains,2644994,NA,/companies/2644994-forest-city-draperies?searched_category_id=343&service_area=1658198,NA,forest-city-draperies,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1708046,Forest City Draperies,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1658198,-1.0,343,NA,NA,NA,NA
https://homestars.com/on/highland/drapery-curtains,23,"c(""https://homestars.com/on/highland/drapery-curtains?&page=2&"", ""https://homestars.com/on/highland/drapery-curtains?&page=3&"")",Drapery & Curtains,2764449,NA,/companies/2764449-nancy-s-drapery-of-london?searched_category_id=343&service_area=1777653,NA,nancy-s-drapery-of-london,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1827501,Nancy's Drapery Of London,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1777653,-1.0,343,NA,NA,NA,NA
https://homestars.com/on/highland/drapery-curtains,23,"c(""https://homestars.com/on/highland/drapery-curtains?&page=2&"", ""https://homestars.com/on/highland/drapery-curtains?&page=3&"")",Drapery & Curtains,2601884,NA,/companies/2601884-tru-lea-decorator-fabrics-and-accessories?searched_category_id=343&service_area=1615088,NA,tru-lea-decorator-fabrics-and-accessories,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1664936,Tru-Lea Decorator Fabrics and Accessories,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1615088,-1.0,343,NA,NA,NA,NA
https://homestars.com/on/highland/drapery-curtains,23,"c(""https://homestars.com/on/highland/drapery-curtains?&page=2&"", ""https://homestars.com/on/highland/drapery-curtains?&page=3&"")",Drapery & Curtains,2600473,NA,/companies/2600473-drapery-man-co?searched_category_id=343&service_area=1613677,NA,drapery-man-co,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1663525,Drapery Man Co,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1613677,-1.0,343,NA,NA,NA,NA
https://homestars.com/on/highland/drapery-curtains,23,"c(""https://homestars.com/on/highland/drapery-curtains?&page=2&"", ""https://homestars.com/on/highland/drapery-curtains?&page=3&"")",Drapery & Curtains,2661219,NA,/companies/2661219-thorn-towne-interiors?searched_category_id=343&service_area=1674423,NA,thorn-towne-interiors,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1724271,Thorn Towne Interiors,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1674423,-1.0,343,NA,NA,NA,NA
https://homestars.com/on/highland/drapery-curtains,23,"c(""https://homestars.com/on/highland/drapery-curtains?&page=2&"", ""https://homestars.com/on/highland/drapery-curtains?&page=3&"")",Drapery & Curtains,2618952,NA,/companies/2618952-anthiea-s-of-london?searched_category_id=343&service_area=1632156,NA,anthiea-s-of-london,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1682004,Anthiea's Of London,0,0,0,NA,"Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1632156,-1.0,343,NA,NA,NA,NA
