Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,subdomain,completion_percent_cache
https://homestars.com/on/bognor/paint-wallpaper-contractors,2,https://homestars.com/on/bognor/paint-wallpaper-contractors,Paint & Wallpaper Contractors,2812009,NA,/companies/2812009-rick-dodd-custom-painting?searched_category_id=409&service_area=1885403,NA,rick-dodd-custom-painting,2013-06-29T08:53:15.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1875009,Rick Dodd Custom Painting,1,1,0,10,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,2013-06-29T08:53:16.000-04:00,FALSE,0,0,0,FALSE,7ef2254772ec2b8ee0f8502d1e3e657b03ca7e73,FALSE,2021-03-29T19:10:43.000-04:00,FALSE,FALSE,1885403,72.2576978589,409,NA,NA,NA,NA
https://homestars.com/on/bognor/paint-wallpaper-contractors,2,https://homestars.com/on/bognor/paint-wallpaper-contractors,Paint & Wallpaper Contractors,2951762,,/companies/2951762-westover-services?searched_category_id=409&service_area=2243585,"20 years experience in home & industrial building/contracting. 

During this time, we respect everyone's concern with COVID-19, we ensure that we are well equipped with personal protective equipment and make sure you're comfortable before entering your home. 

Find us on Google my business: Westover’s “New or Do-overs” Home Contractor and Handyman Service",westover-services,2021-01-11T13:21:58.000-05:00,NA,NA,NA,,"Handyman service, Painting (interior)",,,NA,NA,"E-Transfer, Cash, Cheques",,,,TRUE,FALSE,,,TRUE,FALSE,,2013858,Westover Services,0,0,18,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,2021-01-11T13:24:21.000-05:00,FALSE,0,0,19,FALSE,922d82300f13315bbb47e2d77a07a36c56635e97,FALSE,NA,TRUE,FALSE,2243585,-1.0,409,NA,NA,,0
