Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at,completion_percent_cache
https://homestars.com/on/nanaimo/builders,33,"c(""https://homestars.com/on/nanaimo/builders?&page=2&"", ""https://homestars.com/on/nanaimo/builders?&page=3&"", ""https://homestars.com/on/nanaimo/builders?&page=4&"")",Builders,2803518,NA,/companies/2803518-g-h-turgeon-builders?searched_category_id=321&service_area=1869563,NA,g-h-turgeon-builders,2012-11-26T17:47:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1866519,G.H. Turgeon Builders,5,1,0,0,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,1d36bf4f4821d509289a5adfd74f3e9cd102e844,FALSE,2013-05-02T18:26:20.000-04:00,FALSE,FALSE,1869563,0.0,321,NA,NA,NA,NA
https://homestars.com/on/nanaimo/builders,33,"c(""https://homestars.com/on/nanaimo/builders?&page=2&"", ""https://homestars.com/on/nanaimo/builders?&page=3&"", ""https://homestars.com/on/nanaimo/builders?&page=4&"")",Builders,2573887,NA,/companies/2573887-mountain-vista-contracting-ltd?searched_category_id=321&service_area=1587091,NA,mountain-vista-contracting-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1636939,Mountain Vista Contracting Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,bdf8e09b710626ddd43727628123678e092e20e1,FALSE,NA,FALSE,FALSE,1587091,-1.0,321,NA,NA,2012-11-26T17:50:05.000-05:00,NA
https://homestars.com/on/nanaimo/builders,33,"c(""https://homestars.com/on/nanaimo/builders?&page=2&"", ""https://homestars.com/on/nanaimo/builders?&page=3&"", ""https://homestars.com/on/nanaimo/builders?&page=4&"")",Builders,2863708,NA,/companies/2863708-shoreline-design?searched_category_id=321&service_area=2005612,NA,shoreline-design,2014-12-15T14:27:05.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1926134,Shoreline Design,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,30d4bbafc2be429208037a3721fbf487bb418ad8,FALSE,NA,FALSE,FALSE,2005612,-1.0,321,NA,NA,NA,0
https://homestars.com/on/nanaimo/builders,33,"c(""https://homestars.com/on/nanaimo/builders?&page=2&"", ""https://homestars.com/on/nanaimo/builders?&page=3&"", ""https://homestars.com/on/nanaimo/builders?&page=4&"")",Builders,2807284,NA,/companies/2807284-alair-homes-nanaimo?searched_category_id=321&service_area=1876130,"The original Alair Homes Office. Since 2007, Alair Homes Nanaimo has been building award winning Custom Homes and Renovations for Vancouver Island Residents. The incredible success and the strict systems that were born at the Vancouver Island office inspired the expansion of additional locations across Canada. Our guarantee to you is simple, if you take the time to discuss your project with us we will show you how you can have what you want for less than you ever imagined.",alair-homes-nanaimo,2013-03-14T16:26:58.000-04:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1870284,Alair Homes Nanaimo,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,133e229848a2fe4713e49eae09358533a0b05d30,FALSE,NA,FALSE,FALSE,1876130,-1.0,321,NA,NA,NA,NA
https://homestars.com/on/nanaimo/builders,33,"c(""https://homestars.com/on/nanaimo/builders?&page=2&"", ""https://homestars.com/on/nanaimo/builders?&page=3&"", ""https://homestars.com/on/nanaimo/builders?&page=4&"")",Builders,2813233,NA,/companies/2813233-j-d-montgomerey-renovations?searched_category_id=321&service_area=1887757,NA,j-d-montgomerey-renovations,2013-08-04T12:25:46.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1876177,J & D Montgomerey Renovations,1,1,0,10,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,2013-08-04T12:27:48.000-04:00,FALSE,FALSE,1887757,67.7627561406,321,NA,NA,NA,0
https://homestars.com/on/nanaimo/builders,33,"c(""https://homestars.com/on/nanaimo/builders?&page=2&"", ""https://homestars.com/on/nanaimo/builders?&page=3&"", ""https://homestars.com/on/nanaimo/builders?&page=4&"")",Builders,2795350,NA,/companies/2795350-jsm-construction?searched_category_id=321&service_area=1857368,NA,jsm-construction,2012-02-22T13:42:32.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1858402,JSM Construction,1,1,0,10,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,2012-02-22T13:47:32.000-05:00,FALSE,FALSE,1857368,71.359438874,321,NA,NA,NA,NA
https://homestars.com/on/nanaimo/builders,33,"c(""https://homestars.com/on/nanaimo/builders?&page=2&"", ""https://homestars.com/on/nanaimo/builders?&page=3&"", ""https://homestars.com/on/nanaimo/builders?&page=4&"")",Builders,2726270,NA,/companies/2726270-departure-bay-construction?searched_category_id=321&service_area=1739474,NA,departure-bay-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1789322,Departure Bay Construction,1,1,0,0,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1739474,0.0,321,NA,NA,NA,NA
https://homestars.com/on/nanaimo/builders,33,"c(""https://homestars.com/on/nanaimo/builders?&page=2&"", ""https://homestars.com/on/nanaimo/builders?&page=3&"", ""https://homestars.com/on/nanaimo/builders?&page=4&"")",Builders,2744147,NA,/companies/2744147-stroble-james-construction?searched_category_id=321&service_area=1757351,NA,stroble-james-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1807199,Stroble James Construction,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1757351,-1.0,321,NA,NA,NA,NA
https://homestars.com/on/nanaimo/builders,33,"c(""https://homestars.com/on/nanaimo/builders?&page=2&"", ""https://homestars.com/on/nanaimo/builders?&page=3&"", ""https://homestars.com/on/nanaimo/builders?&page=4&"")",Builders,2737067,NA,/companies/2737067-komen-contracting?searched_category_id=321&service_area=1750271,NA,komen-contracting,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1800119,Komen Contracting,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1750271,-1.0,321,NA,NA,NA,NA
https://homestars.com/on/nanaimo/builders,33,"c(""https://homestars.com/on/nanaimo/builders?&page=2&"", ""https://homestars.com/on/nanaimo/builders?&page=3&"", ""https://homestars.com/on/nanaimo/builders?&page=4&"")",Builders,2695377,NA,/companies/2695377-whistler-log-homes-ltd?searched_category_id=321&service_area=1708581,NA,whistler-log-homes-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1758429,Whistler Log Homes Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1708581,-1.0,321,NA,NA,NA,NA
