Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at,lead_purchase_eligible
https://homestars.com/on/cornwall/builders,28,"c(""https://homestars.com/on/cornwall/builders?&page=2&"", ""https://homestars.com/on/cornwall/builders?&page=3&"")",Builders,2669629,NA,/companies/2669629-habitations-loiselle-inc?searched_category_id=321&service_area=1682833,NA,habitations-loiselle-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1732681,Habitations Loiselle Inc,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1682833,0,321,NA,NA,NA,FALSE
https://homestars.com/on/cornwall/builders,28,"c(""https://homestars.com/on/cornwall/builders?&page=2&"", ""https://homestars.com/on/cornwall/builders?&page=3&"")",Builders,2720672,NA,/companies/2720672-construction-j-m-bouchard-inc?searched_category_id=321&service_area=1733876,NA,construction-j-m-bouchard-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1783724,Construction J-M Bouchard Inc,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1733876,0,321,NA,NA,NA,FALSE
https://homestars.com/on/cornwall/builders,28,"c(""https://homestars.com/on/cornwall/builders?&page=2&"", ""https://homestars.com/on/cornwall/builders?&page=3&"")",Builders,2634662,NA,/companies/2634662-markell-j-f-homes-ltd?searched_category_id=321&service_area=1647866,NA,markell-j-f-homes-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1697714,Markell J F Homes Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1647866,0,321,NA,NA,NA,FALSE
https://homestars.com/on/cornwall/builders,28,"c(""https://homestars.com/on/cornwall/builders?&page=2&"", ""https://homestars.com/on/cornwall/builders?&page=3&"")",Builders,2607508,NA,/companies/2607508-hutchinson-homes-renovations?searched_category_id=321&service_area=1620712,NA,hutchinson-homes-renovations,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1670560,Hutchinson Homes & Renovations,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1620712,0,321,NA,NA,NA,FALSE
https://homestars.com/on/cornwall/builders,28,"c(""https://homestars.com/on/cornwall/builders?&page=2&"", ""https://homestars.com/on/cornwall/builders?&page=3&"")",Builders,2762979,NA,/companies/2762979-leclerc-chester-ltd?searched_category_id=321&service_area=1776183,NA,leclerc-chester-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1826031,Leclerc Chester Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1776183,0,321,NA,NA,NA,FALSE
https://homestars.com/on/cornwall/builders,28,"c(""https://homestars.com/on/cornwall/builders?&page=2&"", ""https://homestars.com/on/cornwall/builders?&page=3&"")",Builders,2751243,NA,/companies/2751243-hill-s-mobile-village-co-ltd?searched_category_id=321&service_area=1764447,NA,hill-s-mobile-village-co-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1814295,Hill's Mobile Village Co Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1764447,0,321,NA,NA,NA,FALSE
https://homestars.com/on/cornwall/builders,28,"c(""https://homestars.com/on/cornwall/builders?&page=2&"", ""https://homestars.com/on/cornwall/builders?&page=3&"")",Builders,2607499,NA,/companies/2607499-fontaine-mike-construction-ltd?searched_category_id=321&service_area=1620703,NA,fontaine-mike-construction-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1670551,Fontaine Mike Construction Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1620703,0,321,NA,NA,NA,FALSE
https://homestars.com/on/cornwall/builders,28,"c(""https://homestars.com/on/cornwall/builders?&page=2&"", ""https://homestars.com/on/cornwall/builders?&page=3&"")",Builders,2655550,NA,/companies/2655550-construction-richard-myre-inc?searched_category_id=321&service_area=1668754,NA,construction-richard-myre-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1718602,Construction Richard Myre Inc,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1668754,0,321,NA,NA,NA,FALSE
https://homestars.com/on/cornwall/builders,28,"c(""https://homestars.com/on/cornwall/builders?&page=2&"", ""https://homestars.com/on/cornwall/builders?&page=3&"")",Builders,2597182,NA,/companies/2597182-coleman-dale-construction-ltd?searched_category_id=321&service_area=1610386,NA,coleman-dale-construction-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1660234,Coleman Dale Construction Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1610386,0,321,NA,NA,NA,FALSE
https://homestars.com/on/cornwall/builders,28,"c(""https://homestars.com/on/cornwall/builders?&page=2&"", ""https://homestars.com/on/cornwall/builders?&page=3&"")",Builders,2695361,NA,/companies/2695361-construction-et-renovation-yves-payeur?searched_category_id=321&service_area=1708565,NA,construction-et-renovation-yves-payeur,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1758413,Construction Et R,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1708565,0,321,NA,NA,NA,FALSE
https://homestars.com/on/cornwall/builders,28,"c(""https://homestars.com/on/cornwall/builders?&page=2&"", ""https://homestars.com/on/cornwall/builders?&page=3&"")",Builders,2720042,NA,/companies/2720042-construction-et-fondation-daniel-vachon-ltee?searched_category_id=321&service_area=1733246,NA,construction-et-fondation-daniel-vachon-ltee,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1783094,Construction Et Fondation Daniel Vachon Lt,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1733246,0,321,NA,NA,NA,FALSE
