Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at
https://homestars.com/on/prime%20brook/builders,27,"c(""https://homestars.com/on/prime%20brook/builders?&page=2&"", ""https://homestars.com/on/prime%20brook/builders?&page=3&"")",Builders,2804839,NA,/companies/2804839-bruce-r-kirchdorfer-inc-building-remodeling?searched_category_id=321&service_area=1871517,,bruce-r-kirchdorfer-inc-building-remodeling,2013-01-16T16:22:07.000-05:00,NA,NA,7 am - 7 pm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1867839,Bruce R Kirchdorfer Inc. Building & Remodeling,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,df3be69a43aadfe29a56328162b4b4c49b08f876,FALSE,FALSE,FALSE,1871517,0,321,NA,NA,NA
https://homestars.com/on/prime%20brook/builders,27,"c(""https://homestars.com/on/prime%20brook/builders?&page=2&"", ""https://homestars.com/on/prime%20brook/builders?&page=3&"")",Builders,2685083,NA,/companies/2685083-gaudet-building-contractors-limited?searched_category_id=321&service_area=1698287,NA,gaudet-building-contractors-limited,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1748135,Gaudet Building Contractors Limited,2,1,0,10,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1698287,49.1483516484,321,NA,NA,2014-10-04T12:53:52.000-04:00
https://homestars.com/on/prime%20brook/builders,27,"c(""https://homestars.com/on/prime%20brook/builders?&page=2&"", ""https://homestars.com/on/prime%20brook/builders?&page=3&"")",Builders,2578523,NA,/companies/2578523-keating-construction-ltd?searched_category_id=321&service_area=1591727,NA,keating-construction-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1641575,Keating Construction Ltd,2,2,0,1,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1591727,6.0189718452,321,NA,NA,2013-08-16T14:24:19.000-04:00
https://homestars.com/on/prime%20brook/builders,27,"c(""https://homestars.com/on/prime%20brook/builders?&page=2&"", ""https://homestars.com/on/prime%20brook/builders?&page=3&"")",Builders,2750031,NA,/companies/2750031-canwel-distribution-ltd?searched_category_id=321&service_area=1763235,NA,canwel-distribution-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1813083,CanWel Distribution Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1763235,0,321,NA,NA,NA
https://homestars.com/on/prime%20brook/builders,27,"c(""https://homestars.com/on/prime%20brook/builders?&page=2&"", ""https://homestars.com/on/prime%20brook/builders?&page=3&"")",Builders,2674678,NA,/companies/2674678-heather-mobile-homes-ltd?searched_category_id=321&service_area=1687882,NA,heather-mobile-homes-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1737730,Heather Mobile Homes Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1687882,0,321,NA,NA,NA
https://homestars.com/on/prime%20brook/builders,27,"c(""https://homestars.com/on/prime%20brook/builders?&page=2&"", ""https://homestars.com/on/prime%20brook/builders?&page=3&"")",Builders,2753722,NA,/companies/2753722-weyman-construction?searched_category_id=321&service_area=1766926,NA,weyman-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1816774,Weyman Construction,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1766926,0,321,NA,NA,NA
https://homestars.com/on/prime%20brook/builders,27,"c(""https://homestars.com/on/prime%20brook/builders?&page=2&"", ""https://homestars.com/on/prime%20brook/builders?&page=3&"")",Builders,2770311,NA,/companies/2770311-little-narrows-gypsum-company-division-of-usg-canadian-mining-limited?searched_category_id=321&service_area=1783515,NA,little-narrows-gypsum-company-division-of-usg-canadian-mining-limited,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1833363,Little Narrows Gypsum Company/Division of USG Canadian Mining Limited,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1783515,0,321,NA,NA,NA
https://homestars.com/on/prime%20brook/builders,27,"c(""https://homestars.com/on/prime%20brook/builders?&page=2&"", ""https://homestars.com/on/prime%20brook/builders?&page=3&"")",Builders,2749649,NA,/companies/2749649-breton-distributors-ltd?searched_category_id=321&service_area=1762853,NA,breton-distributors-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1812701,Breton Distributors Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1762853,0,321,NA,NA,NA
https://homestars.com/on/prime%20brook/builders,27,"c(""https://homestars.com/on/prime%20brook/builders?&page=2&"", ""https://homestars.com/on/prime%20brook/builders?&page=3&"")",Builders,2587081,NA,/companies/2587081-stones-prestige-home-centre?searched_category_id=321&service_area=1600285,NA,stones-prestige-home-centre,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1650133,Stones Prestige Home Centre,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1600285,0,321,NA,NA,NA
https://homestars.com/on/prime%20brook/builders,27,"c(""https://homestars.com/on/prime%20brook/builders?&page=2&"", ""https://homestars.com/on/prime%20brook/builders?&page=3&"")",Builders,2608763,NA,/companies/2608763-maclean-d-j-sons-carpentry-ltd?searched_category_id=321&service_area=1621967,NA,maclean-d-j-sons-carpentry-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1671815,MacLean D J & Sons Carpentry Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1621967,0,321,NA,NA,NA
