Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at,subdomain
https://homestars.com/on/repentigny/plumbing,2,https://homestars.com/on/repentigny/plumbing,Plumbing,2885741,NA,/companies/2885741-repertoire-des-professionnels?searched_category_id=419&service_area=2089826,"Entrepreneur en plomberie secteurs résidentiel et commercial. Région rive-sud de Montréal.
Notre mission est de pouvoir desservir le plus grand nombre de territoires tout en vous conseillants les meilleurs plombiers de l'industrie. Se site a pour fonction première de facilité vos recherche afin d'exécuté les travaux qui vous conviennes . Merci de faire confiance au répertoires des professionnels.",repertoire-des-professionnels,2016-03-27T11:46:00.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1948165,Repertoire Des Professionnels,0,0,0,NA,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,FALSE,0,0,0,0,FALSE,ce1915474548d34c640776994f9d7b36d5e66dec,FALSE,FALSE,FALSE,2089826,0,419,NA,NA,NA,NA
https://homestars.com/on/repentigny/plumbing,2,https://homestars.com/on/repentigny/plumbing,Plumbing,2966094,,/companies/2966094-plomberie-h-perron?searched_category_id=419&service_area=2275520,"Installée depuis 2011 en tant que plombier à  Repentigny, Plomberie H Perron garantit à  ses clients un travail professionnel et un service après-vente de qualité. Pour vos travaux de plomberie, vos installations de drains ou le débouchage de vos égouts, faites appel à  une main-d'Å""uvre qualifiée et expérimentée.",plomberie-h-perron,2022-03-19T00:05:35.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2028019,Plomberie H Perron,0,0,4,NA,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,FALSE,0,0,5,0,FALSE,33420b1a2ed9ea36ff8e8c48f37e0c4302e65e7a,FALSE,TRUE,FALSE,2275520,0,419,NA,NA,2022-03-19T00:05:54.000-04:00,
