Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2609027,https://www.etmechanical.ca/,/companies/2609027-e-t-mechanical-ltd?searched_category_id=348&service_area=1622231,"We're Always Here For You
E.T. Mechanical Ltd. specializes in HVAC (Heating, Ventillation, Air Conditioning), Electrical, and  Plumbing Services within Fredericton, NB and surrounding areas.

What we offer:
The Best People (Installation, Information Sharing, Client Relations)
The Best Service (Quality of Maintenance, Availability, Customer Education)
The Best Comfort (System is tailored to home, Comfort Needs Accessed. Year Round Comfort)
The Best Return on Investment
When you choose E.T. Mechanical you choose peace of mind. We have highly trained and licensed technicians in every field, HVAC, plumbers, electricians, oil , gas, and geothermal. We offer a full range of home services including  radon testing and mitigation and asbestos abatement.

We do what is best for our clients, their families and their homes to give the biggest return on their investment and assure their family's comfort and safety.

Please visit our website to see what we're doing to protect both our customers and employees during this time of COVID-19.",e-t-mechanical-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,"Fireplaces & Stoves, Plumbing Products, Indoor Air Quality Products","HVAC Series, Indoor Air Quality, Electrical, Plumbing, Water Tank Installations & Repairs, Oil Tanks",,,2005,9,"E-Transfer, Cash, Cheques, Major Credit Card, Debit Cards",,"Licensed Electrician, Plumber, and Heating & Cooling Technician",,TRUE,FALSE,,,TRUE,FALSE,"Yes, kindly ask for more detail",1672079,E T Mechanical Ltd,20,18,22,9.66667,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,2014-09-30T09:27:29.000-04:00,ETMechanical,FALSE,0,0,23,FALSE,d8c11721b9d141a03b71f9043ed7fc7b5f29f6d3,TRUE,TRUE,FALSE,1622231,85.3671342938,348,NA,NA,NA
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2715349,NA,/companies/2715349-n-j-electric?searched_category_id=348&service_area=1728553,NA,n-j-electric,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1778401,N & J Electric,2,2,0,10,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1728553,74.9836773915,348,NA,NA,2018-11-03T17:49:15.000-04:00
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2670302,NA,/companies/2670302-stairs-electric-inc?searched_category_id=348&service_area=1683506,NA,stairs-electric-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1733354,Stairs Electric Inc,1,1,0,10,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1683506,65.4757023886,348,NA,NA,2016-04-08T15:39:43.000-04:00
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2603452,NA,/companies/2603452-dc-electrical-service-maintenance-inc?searched_category_id=348&service_area=1616656,NA,dc-electrical-service-maintenance-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1666504,DC Electrical Service & Maintenance Inc,1,1,0,10,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1616656,37.7884615385,348,NA,NA,2012-06-29T22:27:33.000-04:00
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2704702,NA,/companies/2704702-gauthier-electric?searched_category_id=348&service_area=1717906,NA,gauthier-electric,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1767754,Gauthier Electric,1,1,0,10,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1717906,57.2845150985,348,NA,NA,2011-12-18T10:08:28.000-05:00
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2762573,NA,/companies/2762573-signature-sound?searched_category_id=348&service_area=1775777,NA,signature-sound,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1825625,Signature Sound,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1775777,-1.0,348,NA,NA,NA
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2730208,NA,/companies/2730208-electrical-contractors-association-of-new-brunswick-inc?searched_category_id=348&service_area=1743412,NA,electrical-contractors-association-of-new-brunswick-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1793260,Electrical Contractors Association Of New Brunswick Inc,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1743412,-1.0,348,NA,NA,NA
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2608902,NA,/companies/2608902-kris-seamans-electric-ltd?searched_category_id=348&service_area=1622106,NA,kris-seamans-electric-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1671954,Kris Seamans Electric Ltd,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1622106,-1.0,348,NA,NA,NA
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2735617,NA,/companies/2735617-the-panel-shop?searched_category_id=348&service_area=1748821,NA,the-panel-shop,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1798669,The Panel Shop,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1748821,-1.0,348,NA,NA,NA
https://homestars.com/on/richibucto%20road/electricians,23,"c(""https://homestars.com/on/richibucto%20road/electricians?&page=2&"", ""https://homestars.com/on/richibucto%20road/electricians?&page=3&"")",Electricians,2578859,NA,/companies/2578859-dobbelsteyn-service-maintenance-ltd?searched_category_id=348&service_area=1592063,NA,dobbelsteyn-service-maintenance-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1641911,Dobbelsteyn Service & Maintenance Ltd,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1592063,-1.0,348,NA,NA,NA
