Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,subdomain,completion_percent_cache
https://homestars.com/on/courtenay/landscape-contractors-designers,13,https://homestars.com/on/courtenay/landscape-contractors-designers?&page=2&,Landscape Contractors & Designers,2779382,NA,/companies/2779382-frascape-landscaping?searched_category_id=395&service_area=1831883,"DESIGN MAINTENANCE IRRIGATION STRATA SERVICES

Welcome to Frascape Landscaping serving greater Victoria since 2003 and in operation since the early 1980’s. 

Frascape was one of the first to provide commercial and residential landscape services with a focus on protecting the environment by taking an “organic” approach. 

Frascape’s goal is to provide its service in the most safe and efficient manner protecting human health and the environment.

Frascape performs regular landscape maintenance, new landscape installation, and rejuvenates old landscapes. CONTRACTED STRATA SERVICES A SPECIALTY

Frascape provides a comprehensive irrigation service, employing the latest technology to ensure efficient and effective watering practices that meet and often exceed those required by regulation.
",frascape-landscaping,2010-04-22T11:28:20.000-04:00,NA,NA,VARIOUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1842434,Frascape Landscaping    No Longer In Business,0,0,0,NA,"Landscape Contractors & Designers, Landscape Contractor Designer, Landscape Design, Landscape Contractor, Landscapers, Landscaping, Landscape, Backyard, patio, Fountain, Ponds and Waterfalls, garden, gardens, landscape, how to landscape, landscaping and, landscape garden, garden landscape, gardening, landscape gardens, pavers, garden design, design a garden, design for garden, design garden, how to design garden, lawn maintenance, how to design landscape, design landscape, landscape and design, design and landscape, how to design a landscape, landscape design, design a landscape, patios, architects landscape, landscape architects, garden designs, lawn service, garden landscaping, landscaping garden, landscape lighting, garden designer, designer garden,,landscapemakeover of backyard and improve front yard
build fence, landscape, Landscaping, retaining wall, grading,",0,2014-01-27T10:29:23.000-05:00,FALSE,0,0,0,FALSE,62aea2f3b726b794148c0de36247b9378358b8cb,FALSE,FALSE,FALSE,1831883,0,395,NA,NA,NA,NA
https://homestars.com/on/courtenay/landscape-contractors-designers,13,https://homestars.com/on/courtenay/landscape-contractors-designers?&page=2&,Landscape Contractors & Designers,2954621,,/companies/2954621-habitat-landscapes?searched_category_id=395&service_area=2249850,"Habitat Landscapes is founded on the principle of top quality workmanship while trying to make the world just a better place. 
We offer full service landscaping including lawncare, design + install, maintenance & cleanups!",habitat-landscapes,2021-03-29T00:05:10.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2016599,Habitat Landscapes,0,0,3,NA,"Landscape Contractors & Designers, Landscape Contractor Designer, Landscape Design, Landscape Contractor, Landscapers, Landscaping, Landscape, Backyard, patio, Fountain, Ponds and Waterfalls, garden, gardens, landscape, how to landscape, landscaping and, landscape garden, garden landscape, gardening, landscape gardens, pavers, garden design, design a garden, design for garden, design garden, how to design garden, lawn maintenance, how to design landscape, design landscape, landscape and design, design and landscape, how to design a landscape, landscape design, design a landscape, patios, architects landscape, landscape architects, garden designs, lawn service, garden landscaping, landscaping garden, landscape lighting, garden designer, designer garden,,landscapemakeover of backyard and improve front yard
build fence, landscape, Landscaping, retaining wall, grading,",0,2021-03-29T00:07:41.000-04:00,FALSE,0,0,5,FALSE,10968a0213ec194144a43fa55f54338616999c28,FALSE,FALSE,FALSE,2249850,-1.0,395,NA,NA,,0
https://homestars.com/on/courtenay/landscape-contractors-designers,13,https://homestars.com/on/courtenay/landscape-contractors-designers?&page=2&,Landscape Contractors & Designers,2597956,NA,/companies/2597956-lawns-plus?searched_category_id=395&service_area=1611160,NA,lawns-plus,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1661008,Lawns Plus,0,0,0,NA,"Landscape Contractors & Designers, Landscape Contractor Designer, Landscape Design, Landscape Contractor, Landscapers, Landscaping, Landscape, Backyard, patio, Fountain, Ponds and Waterfalls, garden, gardens, landscape, how to landscape, landscaping and, landscape garden, garden landscape, gardening, landscape gardens, pavers, garden design, design a garden, design for garden, design garden, how to design garden, lawn maintenance, how to design landscape, design landscape, landscape and design, design and landscape, how to design a landscape, landscape design, design a landscape, patios, architects landscape, landscape architects, garden designs, lawn service, garden landscaping, landscaping garden, landscape lighting, garden designer, designer garden,,landscapemakeover of backyard and improve front yard
build fence, landscape, Landscaping, retaining wall, grading,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1611160,0,395,NA,NA,NA,NA
https://homestars.com/on/courtenay/landscape-contractors-designers,13,https://homestars.com/on/courtenay/landscape-contractors-designers?&page=2&,Landscape Contractors & Designers,2601044,NA,/companies/2601044-raincoast-landscapes?searched_category_id=395&service_area=1614248,NA,raincoast-landscapes,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1664096,Raincoast Landscapes,0,0,0,NA,"Landscape Contractors & Designers, Landscape Contractor Designer, Landscape Design, Landscape Contractor, Landscapers, Landscaping, Landscape, Backyard, patio, Fountain, Ponds and Waterfalls, garden, gardens, landscape, how to landscape, landscaping and, landscape garden, garden landscape, gardening, landscape gardens, pavers, garden design, design a garden, design for garden, design garden, how to design garden, lawn maintenance, how to design landscape, design landscape, landscape and design, design and landscape, how to design a landscape, landscape design, design a landscape, patios, architects landscape, landscape architects, garden designs, lawn service, garden landscaping, landscaping garden, landscape lighting, garden designer, designer garden,,landscapemakeover of backyard and improve front yard
build fence, landscape, Landscaping, retaining wall, grading,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1614248,0,395,NA,NA,NA,NA
https://homestars.com/on/courtenay/landscape-contractors-designers,13,https://homestars.com/on/courtenay/landscape-contractors-designers?&page=2&,Landscape Contractors & Designers,2586091,NA,/companies/2586091-eveready-bobcat-landscaping?searched_category_id=395&service_area=1599295,NA,eveready-bobcat-landscaping,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1649143,Eveready Bobcat & Landscaping,0,0,0,NA,"Landscape Contractors & Designers, Landscape Contractor Designer, Landscape Design, Landscape Contractor, Landscapers, Landscaping, Landscape, Backyard, patio, Fountain, Ponds and Waterfalls, garden, gardens, landscape, how to landscape, landscaping and, landscape garden, garden landscape, gardening, landscape gardens, pavers, garden design, design a garden, design for garden, design garden, how to design garden, lawn maintenance, how to design landscape, design landscape, landscape and design, design and landscape, how to design a landscape, landscape design, design a landscape, patios, architects landscape, landscape architects, garden designs, lawn service, garden landscaping, landscaping garden, landscape lighting, garden designer, designer garden,,landscapemakeover of backyard and improve front yard
build fence, landscape, Landscaping, retaining wall, grading,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1599295,0,395,NA,NA,NA,NA
https://homestars.com/on/courtenay/landscape-contractors-designers,13,https://homestars.com/on/courtenay/landscape-contractors-designers?&page=2&,Landscape Contractors & Designers,2712273,NA,/companies/2712273-scott-bob-bobcat-service?searched_category_id=395&service_area=1725477,NA,scott-bob-bobcat-service,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1775325,Scott Bob Bobcat Service,0,0,0,NA,"Landscape Contractors & Designers, Landscape Contractor Designer, Landscape Design, Landscape Contractor, Landscapers, Landscaping, Landscape, Backyard, patio, Fountain, Ponds and Waterfalls, garden, gardens, landscape, how to landscape, landscaping and, landscape garden, garden landscape, gardening, landscape gardens, pavers, garden design, design a garden, design for garden, design garden, how to design garden, lawn maintenance, how to design landscape, design landscape, landscape and design, design and landscape, how to design a landscape, landscape design, design a landscape, patios, architects landscape, landscape architects, garden designs, lawn service, garden landscaping, landscaping garden, landscape lighting, garden designer, designer garden,,landscapemakeover of backyard and improve front yard
build fence, landscape, Landscaping, retaining wall, grading,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1725477,0,395,NA,NA,NA,NA
https://homestars.com/on/courtenay/landscape-contractors-designers,13,https://homestars.com/on/courtenay/landscape-contractors-designers?&page=2&,Landscape Contractors & Designers,2612105,NA,/companies/2612105-paradise-plants-garden-centre?searched_category_id=395&service_area=1625309,NA,paradise-plants-garden-centre,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1675157,Paradise Plants Garden Centre,0,0,0,NA,"Landscape Contractors & Designers, Landscape Contractor Designer, Landscape Design, Landscape Contractor, Landscapers, Landscaping, Landscape, Backyard, patio, Fountain, Ponds and Waterfalls, garden, gardens, landscape, how to landscape, landscaping and, landscape garden, garden landscape, gardening, landscape gardens, pavers, garden design, design a garden, design for garden, design garden, how to design garden, lawn maintenance, how to design landscape, design landscape, landscape and design, design and landscape, how to design a landscape, landscape design, design a landscape, patios, architects landscape, landscape architects, garden designs, lawn service, garden landscaping, landscaping garden, landscape lighting, garden designer, designer garden,,landscapemakeover of backyard and improve front yard
build fence, landscape, Landscaping, retaining wall, grading,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1625309,0,395,NA,NA,NA,NA
https://homestars.com/on/courtenay/landscape-contractors-designers,13,https://homestars.com/on/courtenay/landscape-contractors-designers?&page=2&,Landscape Contractors & Designers,2755090,NA,/companies/2755090-dan-pro-landscaping-carpentry?searched_category_id=395&service_area=1768294,NA,dan-pro-landscaping-carpentry,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1818142,Dan-Pro Landscaping & Carpentry,0,0,0,NA,"Landscape Contractors & Designers, Landscape Contractor Designer, Landscape Design, Landscape Contractor, Landscapers, Landscaping, Landscape, Backyard, patio, Fountain, Ponds and Waterfalls, garden, gardens, landscape, how to landscape, landscaping and, landscape garden, garden landscape, gardening, landscape gardens, pavers, garden design, design a garden, design for garden, design garden, how to design garden, lawn maintenance, how to design landscape, design landscape, landscape and design, design and landscape, how to design a landscape, landscape design, design a landscape, patios, architects landscape, landscape architects, garden designs, lawn service, garden landscaping, landscaping garden, landscape lighting, garden designer, designer garden,,landscapemakeover of backyard and improve front yard
build fence, landscape, Landscaping, retaining wall, grading,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1768294,0,395,NA,NA,NA,NA
https://homestars.com/on/courtenay/landscape-contractors-designers,13,https://homestars.com/on/courtenay/landscape-contractors-designers?&page=2&,Landscape Contractors & Designers,2704341,NA,/companies/2704341-lavenders-blue-landscaping?searched_category_id=395&service_area=1717545,NA,lavenders-blue-landscaping,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1767393,Lavenders Blue Landscaping,0,0,0,NA,"Landscape Contractors & Designers, Landscape Contractor Designer, Landscape Design, Landscape Contractor, Landscapers, Landscaping, Landscape, Backyard, patio, Fountain, Ponds and Waterfalls, garden, gardens, landscape, how to landscape, landscaping and, landscape garden, garden landscape, gardening, landscape gardens, pavers, garden design, design a garden, design for garden, design garden, how to design garden, lawn maintenance, how to design landscape, design landscape, landscape and design, design and landscape, how to design a landscape, landscape design, design a landscape, patios, architects landscape, landscape architects, garden designs, lawn service, garden landscaping, landscaping garden, landscape lighting, garden designer, designer garden,,landscapemakeover of backyard and improve front yard
build fence, landscape, Landscaping, retaining wall, grading,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1717545,0,395,NA,NA,NA,NA
https://homestars.com/on/courtenay/landscape-contractors-designers,13,https://homestars.com/on/courtenay/landscape-contractors-designers?&page=2&,Landscape Contractors & Designers,2755089,NA,/companies/2755089-dan-pro-landscaping?searched_category_id=395&service_area=1768293,NA,dan-pro-landscaping,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1818141,Dan-Pro Landscaping,0,0,0,NA,"Landscape Contractors & Designers, Landscape Contractor Designer, Landscape Design, Landscape Contractor, Landscapers, Landscaping, Landscape, Backyard, patio, Fountain, Ponds and Waterfalls, garden, gardens, landscape, how to landscape, landscaping and, landscape garden, garden landscape, gardening, landscape gardens, pavers, garden design, design a garden, design for garden, design garden, how to design garden, lawn maintenance, how to design landscape, design landscape, landscape and design, design and landscape, how to design a landscape, landscape design, design a landscape, patios, architects landscape, landscape architects, garden designs, lawn service, garden landscaping, landscaping garden, landscape lighting, garden designer, designer garden,,landscapemakeover of backyard and improve front yard
build fence, landscape, Landscaping, retaining wall, grading,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1768293,0,395,NA,NA,NA,NA
