Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache,subdomain
https://homestars.com/on/kitchener/tree-service,20,https://homestars.com/on/kitchener/tree-service?&page=2&,Tree Service,2710006,NA,/companies/2710006-pinnacle-tree-and-shrub-care?searched_category_id=444&service_area=1723210,,pinnacle-tree-and-shrub-care,2008-03-04T16:55:15.000-05:00,NA,NA,7AM to 5 PM Mon-Fri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1773058,Pinnacle Tree And Shrub Care,3,3,0,10,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,2012-12-05T12:03:25.000-05:00,FALSE,0,0,0,FALSE,696e87353ec435dfccb0d52974931390df91a446,TRUE,2012-01-25T11:21:43.000-05:00,TRUE,FALSE,1723210,87.8652543805,444,NA,NA,NA,NA
https://homestars.com/on/kitchener/tree-service,20,https://homestars.com/on/kitchener/tree-service?&page=2&,Tree Service,2809573,NA,/companies/2809573-martin-s-tree-service?searched_category_id=444&service_area=1880568,NA,martin-s-tree-service,2013-05-07T15:38:35.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1872573,Martin's Tree Service,6,6,0,10,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,2014-01-06T23:38:55.000-05:00,FALSE,0,0,0,FALSE,2063ff04ffd9b960142f8eae54a2d5e17c82adea,TRUE,2017-02-23T16:23:06.000-05:00,TRUE,FALSE,1880568,85.9977907106,444,NA,NA,NA,NA
https://homestars.com/on/kitchener/tree-service,20,https://homestars.com/on/kitchener/tree-service?&page=2&,Tree Service,2912770,NA,/companies/2912770-a-1-year-round-tree-service-m-h-kesselring-son?searched_category_id=444&service_area=2156237,"We are a family business, owners and operators that have delivered tree service in Waterloo Region since 1975. We have a combined 80+ years of experience and knowledge to share with you. We are fully insured. When you choose us we get the job done right, safe and complete. We value our customers because we believe in delivering Honest work and a quote that is fair and affordable to the work requested. ",a-1-year-round-tree-service-m-h-kesselring-son,2018-03-21T12:54:55.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1974955,A 1 Year Round Tree Service. M.H. Kesselring & Son,1,1,3,10,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,2018-03-21T12:56:10.000-04:00,FALSE,0,0,3,FALSE,ac9b40222fc3a7785883080f2f3d629796ee5272,FALSE,NA,TRUE,FALSE,2156237,83.0769230769,444,NA,NA,0,NA
https://homestars.com/on/kitchener/tree-service,20,https://homestars.com/on/kitchener/tree-service?&page=2&,Tree Service,2894949,NA,/companies/2894949-jolly-loggers-tree-service-ltd?searched_category_id=444&service_area=2117558,"Operating within the Tri-Cities and surrounding areas. We are focused on customer satisfaction and provide high quality services at very affordable prices.

We are fully insured in addition to having a  stringent safety policy. We offer Tree removals, tree pruning and hedge maintenance",jolly-loggers-tree-service-ltd,2017-03-11T15:11:38.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1957373,Jolly Loggers Tree Service Ltd,1,1,0,10,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,NA,FALSE,0,0,0,FALSE,cd424ed1dbdfa4bca177529ee9fe301a86c8f078,FALSE,NA,FALSE,FALSE,2117558,66.4647248177,444,NA,NA,0,NA
https://homestars.com/on/kitchener/tree-service,20,https://homestars.com/on/kitchener/tree-service?&page=2&,Tree Service,2920705,NA,/companies/2920705-stark-s-tree-service?searched_category_id=444&service_area=2173585,NA,stark-s-tree-service,2018-08-20T16:56:51.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1982886,Stark’s Tree Service,0,0,0,NA,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,2018-08-24T10:04:39.000-04:00,FALSE,0,0,0,FALSE,26da02611920ff375a74a4ac6e1663ca25a53335,FALSE,NA,FALSE,FALSE,2173585,-1.0,444,NA,NA,0,NA
https://homestars.com/on/kitchener/tree-service,20,https://homestars.com/on/kitchener/tree-service?&page=2&,Tree Service,2759602,NA,/companies/2759602-j-j-tree-service?searched_category_id=444&service_area=1772806,NA,j-j-tree-service,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1822654,J&J Tree Service,0,0,0,NA,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,2020-03-10T15:17:28.000-04:00,FALSE,0,0,0,FALSE,0e9430bc4705bf1d70dca6d7b7ae3e164cc0bc3b,FALSE,NA,FALSE,FALSE,1772806,-1.0,444,NA,NA,NA,NA
https://homestars.com/on/kitchener/tree-service,20,https://homestars.com/on/kitchener/tree-service?&page=2&,Tree Service,2940658,https://kitchenertree.com/,/companies/2940658-kitchener-tree-service?searched_category_id=444&service_area=2218773,"Kitchener Tree is a tree service company located in Kitchener Ontario. We provide all tree services for residential and commercial clients including tree removal, tree trimming & pruning, stump removal/grinding, tree planting, and much more. We also offer 24/7 emergency tree services for anyone who needs immediate assistance with regards to a damaged tree. With over 25 years of experience in tree service, Kitchener Tree is equipped with cutting-edge equipment needed to make sure our process is done safe yet extremely fast. All of our tree experts are licensed & insured professionals, who make it their mission to provide you with high quality services. Contact us for a free affordable estimate on your tree removal.",kitchener-tree-service,2020-02-19T22:24:36.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2002832,Kitchener Tree Service,0,0,0,NA,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,2020-02-19T22:25:01.000-05:00,FALSE,0,0,1,FALSE,8e2a64878d389c0bc496f2e5a9c5835a021666a8,FALSE,NA,TRUE,FALSE,2218773,-1.0,444,NA,NA,0,NA
https://homestars.com/on/kitchener/tree-service,20,https://homestars.com/on/kitchener/tree-service?&page=2&,Tree Service,2972564,NA,/companies/2972564-greencare-tree-service-inc?searched_category_id=444&service_area=2290556,NA,greencare-tree-service-inc,2022-09-02T16:40:42.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2034475,GreenCare Tree Service Inc.,0,0,5,NA,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,2022-09-02T16:41:33.000-04:00,FALSE,0,0,6,FALSE,8c2d1fe070ff5f5b44287febf3ee2773ed4a41fe,FALSE,NA,TRUE,FALSE,2290556,-1.0,444,NA,NA,0,NA
https://homestars.com/on/kitchener/tree-service,20,https://homestars.com/on/kitchener/tree-service?&page=2&,Tree Service,2968756,,/companies/2968756-tree-service-ontario?searched_category_id=444&service_area=2281818,"Tree Service Ontario is a family-owned tree service caring for the natural landscape of communities in Kitchener to Waterloo and surrounding areas. Our goal is to provide exceptional tree service to all residential and commercial clients looking to maintain or improve the natural surroundings of their homes and businesses.. At Tree Service Ontario, we have teams that can handle all types of tree care procedures. From tree pruning and tree trimming to arborist tree service and tree removal, our team of tree cutting professionals can handle it all. What separates us from other tree service providers is that we prioritize safety and offer maximum benefits with each tree service. What’s more, we charge very affordable prices for all our tree services.
",tree-service-ontario,2022-05-29T10:20:38.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2030674,Tree Service Ontario,0,0,2,NA,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,2022-05-29T10:21:07.000-04:00,FALSE,0,0,5,FALSE,08ad814d544f967d24c8595ef0102b4a8961899c,FALSE,NA,FALSE,NA,2281818,-1.0,444,NA,NA,0,
https://homestars.com/on/kitchener/tree-service,20,https://homestars.com/on/kitchener/tree-service?&page=2&,Tree Service,2763846,NA,/companies/2763846-davey-tree-expert?searched_category_id=444&service_area=1777050,NA,davey-tree-expert,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1826898,Davey Tree Expert,1,1,0,1,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1777050,0.0,444,NA,NA,NA,NA
https://homestars.com/on/kitchener/tree-service,20,https://homestars.com/on/kitchener/tree-service?&page=2&,Tree Service,2596773,NA,/companies/2596773-a-tree-for-life?searched_category_id=444&service_area=1609977,NA,a-tree-for-life,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1659825,A Tree For Life,0,0,0,NA,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1609977,-1.0,444,NA,NA,NA,NA
https://homestars.com/on/kitchener/tree-service,20,https://homestars.com/on/kitchener/tree-service?&page=2&,Tree Service,2761821,NA,/companies/2761821-all-season-tree-service?searched_category_id=444&service_area=1775025,NA,all-season-tree-service,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1824873,All Season Tree Service,0,0,0,NA,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1775025,-1.0,444,NA,NA,NA,NA
https://homestars.com/on/kitchener/tree-service,20,https://homestars.com/on/kitchener/tree-service?&page=2&,Tree Service,2625507,NA,/companies/2625507-a-a-a-complete-tree-service?searched_category_id=444&service_area=1638711,NA,a-a-a-complete-tree-service,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1688559,A A A Complete Tree Service,0,0,0,NA,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1638711,-1.0,444,NA,NA,NA,NA
https://homestars.com/on/kitchener/tree-service,20,https://homestars.com/on/kitchener/tree-service?&page=2&,Tree Service,2683181,NA,/companies/2683181-springfield-tree-service?searched_category_id=444&service_area=1696385,NA,springfield-tree-service,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1746233,Springfield Tree Service,0,0,0,NA,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1696385,-1.0,444,NA,NA,NA,NA
https://homestars.com/on/kitchener/tree-service,20,https://homestars.com/on/kitchener/tree-service?&page=2&,Tree Service,2593508,NA,/companies/2593508-arbor-tree?searched_category_id=444&service_area=1606712,NA,arbor-tree,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1656560,Arbor Tree,0,0,0,NA,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1606712,-1.0,444,NA,NA,NA,NA
