Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at
https://homestars.com/on/boston/carpet-rug-cleaning-repairing,15,https://homestars.com/on/boston/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,2894752,NA,/companies/2894752-garecs-cleaning-systems?searched_category_id=324&service_area=2117015,NA,garecs-cleaning-systems,2017-03-06T20:26:43.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1957176,Garecs Cleaning Systems ,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,0,FALSE,706f951e42acccba4de826f96ab02dae2e59bce6,FALSE,TRUE,FALSE,2117015,0,324,NA,NA,NA
https://homestars.com/on/boston/carpet-rug-cleaning-repairing,15,https://homestars.com/on/boston/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,2914512,NA,/companies/2914512-canadian-restaurant-cleaning-services?searched_category_id=324&service_area=2159925,NA,canadian-restaurant-cleaning-services,2018-04-15T01:08:35.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1976696,Canadian Restaurant Cleaning Services ,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,0,FALSE,0cf7535be11afa7435ec138389ee7f304528454f,FALSE,FALSE,FALSE,2159925,0,324,NA,NA,2018-04-15T01:09:46.000-04:00
https://homestars.com/on/boston/carpet-rug-cleaning-repairing,15,https://homestars.com/on/boston/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,1066994,NA,/companies/1066994-tc-s-janitorial?searched_category_id=324&service_area=91417,NA,tc-s-janitorial,2008-02-04T20:16:14.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,129614,TC's Janitorial,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,91417,0,324,NA,NA,NA
https://homestars.com/on/boston/carpet-rug-cleaning-repairing,15,https://homestars.com/on/boston/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,1143883,NA,/companies/1143883-action-chem-dry?searched_category_id=324&service_area=168306,NA,action-chem-dry,2008-01-10T17:16:48.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,206503,Action Chem Dry,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,168306,0,324,NA,NA,NA
https://homestars.com/on/boston/carpet-rug-cleaning-repairing,15,https://homestars.com/on/boston/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,2586732,NA,/companies/2586732-spotless-cleaning?searched_category_id=324&service_area=1599936,NA,spotless-cleaning,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1649784,Spotless Cleaning,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1599936,0,324,NA,NA,NA
https://homestars.com/on/boston/carpet-rug-cleaning-repairing,15,https://homestars.com/on/boston/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,2807459,NA,/companies/2807459-jj-carpet-upholstry-tiles?searched_category_id=324&service_area=1876415,NA,jj-carpet-upholstry-tiles,2013-03-18T11:17:12.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1870459,"JJ Carpet, Upholstry & Tiles",0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1876415,-1.0,324,NA,NA,NA
https://homestars.com/on/boston/carpet-rug-cleaning-repairing,15,https://homestars.com/on/boston/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,203386,NA,/companies/203386-deep-steam-master-cleaners?searched_category_id=324&service_area=1803603,NA,deep-steam-master-cleaners,2008-01-23T10:25:55.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,58894,Deep Steam Master Cleaners,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1803603,0,324,NA,NA,NA
https://homestars.com/on/boston/carpet-rug-cleaning-repairing,15,https://homestars.com/on/boston/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,2356854,NA,/companies/2356854-jim-professional-cleaners?searched_category_id=324&service_area=1370069,NA,jim-professional-cleaners,2008-01-10T19:00:00.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1419797,Jim Professional Cleaners,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1370069,0,324,NA,NA,NA
https://homestars.com/on/boston/carpet-rug-cleaning-repairing,15,https://homestars.com/on/boston/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,2663026,NA,/companies/2663026-guarantee-carpet-cleaning?searched_category_id=324&service_area=1676230,NA,guarantee-carpet-cleaning,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1726078,Guarantee Carpet Cleaning,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1676230,0,324,NA,NA,NA
https://homestars.com/on/boston/carpet-rug-cleaning-repairing,15,https://homestars.com/on/boston/carpet-rug-cleaning-repairing?&page=2&,Carpet & Rug Cleaning & Repairing,2584695,NA,/companies/2584695-deep-steam-master-cleaners?searched_category_id=324&service_area=1597899,NA,deep-steam-master-cleaners,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1647747,Deep Steam Master Cleaners,0,0,0,NA,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1597899,-1.0,324,NA,NA,NA
