Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/dryden/appliance-retailers,2,https://homestars.com/on/dryden/appliance-retailers,Appliance Retailers,2590333,https://dufresne.ca/,/companies/2590333-dufresne-furniture-appliances?searched_category_id=307&service_area=1603537,"
Dufresne Furniture & Appliances is Western Canada’s largest independent furniture retailer with 14 locations. Dufresne offers a full array of furniture, mattresses, appliances and home accents so that you can find the perfect fit your life and style!",dufresne-furniture-appliances,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1653385,Dufresne Furniture & Appliances,1,1,1,0,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,2018-03-12T11:14:41.000-04:00,FALSE,0,0,2,FALSE,6094f669adf75a6ee2d6dcac17936ec9a8855d9a,FALSE,TRUE,FALSE,1603537,7.3241758242,307,NA,NA
https://homestars.com/on/dryden/appliance-retailers,2,https://homestars.com/on/dryden/appliance-retailers,Appliance Retailers,2681011,NA,/companies/2681011-sears-canada-inc?searched_category_id=307&service_area=1694215,NA,sears-canada-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1744063,Sears Canada Inc,0,0,0,NA,"Appliance Retailers, Home Appliances, Kitchen Appliances, Appliance Stores, Refrigerator, Fridge, Stove, Oven, Washer, Dryer, Microwave, refrigerator, appliance, stove, stoves, appliances, freezer, dishwasher, kitchenaid, fridgidaire, cooktop, appliance parts, electric appliance, electric appliances, appliance shop, appliance store, appliance installation,,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1694215,0,307,NA,NA
