Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at
https://homestars.com/on/fort%20william%20first%20nation/interlocking-stone,6,https://homestars.com/on/fort%20william%20first%20nation/interlocking-stone,Interlocking Stone,2888520,https://lroc.ca/,/companies/2888520-l-roc-construction?searched_category_id=391&service_area=2284079,"My name is Leigh. I'm the owner and play a key role in the construction of every project. I also enjoy being part of the unique difference's in every job. Creating and beautifying like I'm leaving you pieces of my art. I'm very meticulous and have an eye like an eagle when it comes to grading(leveling). Throughout the years I've learned a lot of little tricks to the trade that only yrs of experience can produce. I also care about the final product. I know references and testimonials are key to building good customer relations to build my business. Though for myself as well, I'm always trying to achieve prefection in my trade. Its not just about the money for me. I take pride in creating a nice space for someone to enjoy. Doing what I do is very gratifying for me. Thanks, L ROC Construction.",l-roc-construction,2016-07-08T10:30:56.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,1950944,L Roc Construction,4,4,6,9.5,"Interlocking Stone, Interlocking Tile, Stone, tiles for, landscaping, paving, pavers, paver, stone step, wall stone, stone wall, landscape design, patios, interlock, retaining wall, stepping stones, interlocking, landscaping ideas, retaining walls, paving stones, paver stones, pavers stones, pavers and stones, stones pavers, stones and pavers, flagstone, concrete design, landscapers, natural stone, paving stone, stone paving, stone paving stone, walls stone, patio designs, stone and tiles, tiles and stone, stone flagstones, slate tiles, slate tile, stone veneer, pavers stone, stone and pavers, stone pavers, paver stone, stone paver, concrete driveway, stone brick, stone and brick, brick and stone, stone flooring, stone patio, stone for patio,,",0,,FALSE,0,0,7,0,FALSE,772a23a83c418971d05e9f2f4fb86f1b480a368d,FALSE,TRUE,FALSE,2284079,77.5811582526,391,NA,NA,NA
https://homestars.com/on/fort%20william%20first%20nation/interlocking-stone,6,https://homestars.com/on/fort%20william%20first%20nation/interlocking-stone,Interlocking Stone,2585565,NA,/companies/2585565-p-m-landscaping-inc?searched_category_id=391&service_area=1598769,NA,p-m-landscaping-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1648617,P M Landscaping Inc,2,2,0,10,"Interlocking Stone, Interlocking Tile, Stone, tiles for, landscaping, paving, pavers, paver, stone step, wall stone, stone wall, landscape design, patios, interlock, retaining wall, stepping stones, interlocking, landscaping ideas, retaining walls, paving stones, paver stones, pavers stones, pavers and stones, stones pavers, stones and pavers, flagstone, concrete design, landscapers, natural stone, paving stone, stone paving, stone paving stone, walls stone, patio designs, stone and tiles, tiles and stone, stone flagstones, slate tiles, slate tile, stone veneer, pavers stone, stone and pavers, stone pavers, paver stone, stone paver, concrete driveway, stone brick, stone and brick, brick and stone, stone flooring, stone patio, stone for patio,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1598769,58.5800367352,391,NA,NA,2011-12-29T13:46:55.000-05:00
https://homestars.com/on/fort%20william%20first%20nation/interlocking-stone,6,https://homestars.com/on/fort%20william%20first%20nation/interlocking-stone,Interlocking Stone,2609305,NA,/companies/2609305-patene-building-supplies-ltd?searched_category_id=391&service_area=1622509,NA,patene-building-supplies-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1672357,Patene Building Supplies Ltd,0,0,0,NA,"Interlocking Stone, Interlocking Tile, Stone, tiles for, landscaping, paving, pavers, paver, stone step, wall stone, stone wall, landscape design, patios, interlock, retaining wall, stepping stones, interlocking, landscaping ideas, retaining walls, paving stones, paver stones, pavers stones, pavers and stones, stones pavers, stones and pavers, flagstone, concrete design, landscapers, natural stone, paving stone, stone paving, stone paving stone, walls stone, patio designs, stone and tiles, tiles and stone, stone flagstones, slate tiles, slate tile, stone veneer, pavers stone, stone and pavers, stone pavers, paver stone, stone paver, concrete driveway, stone brick, stone and brick, brick and stone, stone flooring, stone patio, stone for patio,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1622509,-1.0,391,NA,NA,NA
https://homestars.com/on/fort%20william%20first%20nation/interlocking-stone,6,https://homestars.com/on/fort%20william%20first%20nation/interlocking-stone,Interlocking Stone,2600995,NA,/companies/2600995-fullum-c-contracting?searched_category_id=391&service_area=1614199,NA,fullum-c-contracting,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1664047,Fullum C Contracting,0,0,0,NA,"Interlocking Stone, Interlocking Tile, Stone, tiles for, landscaping, paving, pavers, paver, stone step, wall stone, stone wall, landscape design, patios, interlock, retaining wall, stepping stones, interlocking, landscaping ideas, retaining walls, paving stones, paver stones, pavers stones, pavers and stones, stones pavers, stones and pavers, flagstone, concrete design, landscapers, natural stone, paving stone, stone paving, stone paving stone, walls stone, patio designs, stone and tiles, tiles and stone, stone flagstones, slate tiles, slate tile, stone veneer, pavers stone, stone and pavers, stone pavers, paver stone, stone paver, concrete driveway, stone brick, stone and brick, brick and stone, stone flooring, stone patio, stone for patio,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1614199,0,391,NA,NA,NA
https://homestars.com/on/fort%20william%20first%20nation/interlocking-stone,6,https://homestars.com/on/fort%20william%20first%20nation/interlocking-stone,Interlocking Stone,2606685,NA,/companies/2606685-martin-s-bill-nurseryland-inc?searched_category_id=391&service_area=1619889,NA,martin-s-bill-nurseryland-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1669737,Martin's Bill Nurseryland Inc,0,0,0,NA,"Interlocking Stone, Interlocking Tile, Stone, tiles for, landscaping, paving, pavers, paver, stone step, wall stone, stone wall, landscape design, patios, interlock, retaining wall, stepping stones, interlocking, landscaping ideas, retaining walls, paving stones, paver stones, pavers stones, pavers and stones, stones pavers, stones and pavers, flagstone, concrete design, landscapers, natural stone, paving stone, stone paving, stone paving stone, walls stone, patio designs, stone and tiles, tiles and stone, stone flagstones, slate tiles, slate tile, stone veneer, pavers stone, stone and pavers, stone pavers, paver stone, stone paver, concrete driveway, stone brick, stone and brick, brick and stone, stone flooring, stone patio, stone for patio,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1619889,0,391,NA,NA,NA
https://homestars.com/on/fort%20william%20first%20nation/interlocking-stone,6,https://homestars.com/on/fort%20william%20first%20nation/interlocking-stone,Interlocking Stone,2612078,NA,/companies/2612078-precision-paving-stone?searched_category_id=391&service_area=1625282,NA,precision-paving-stone,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1675130,Precision Paving Stone,0,0,0,NA,"Interlocking Stone, Interlocking Tile, Stone, tiles for, landscaping, paving, pavers, paver, stone step, wall stone, stone wall, landscape design, patios, interlock, retaining wall, stepping stones, interlocking, landscaping ideas, retaining walls, paving stones, paver stones, pavers stones, pavers and stones, stones pavers, stones and pavers, flagstone, concrete design, landscapers, natural stone, paving stone, stone paving, stone paving stone, walls stone, patio designs, stone and tiles, tiles and stone, stone flagstones, slate tiles, slate tile, stone veneer, pavers stone, stone and pavers, stone pavers, paver stone, stone paver, concrete driveway, stone brick, stone and brick, brick and stone, stone flooring, stone patio, stone for patio,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1625282,-1.0,391,NA,NA,NA
