Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/port%20coquitlam/carpet-rug-retailers,14,https://homestars.com/on/port%20coquitlam/carpet-rug-retailers?&page=2&,Carpet & Rug Retailers,229764,http://www.westwoodfloors.com,/companies/229764-westwood-floors?searched_category_id=325&service_area=1824370,"Carpet, tile, wood, laminate, cork, bamboo, vinyl, cushion vinyl, dura ceramic, commercial products.  Installation on everything we sell!  ",westwood-floors,2006-09-21T20:00:00.000-04:00,NA,,"Monday- Friday 8:30-6:00, Sat 9:30-5, Sun closed",,,"Mohawk, Kraus, Kahrs, Congoleum, Armstrong, Columbia & More!",,1993,8,"We accept: Interac, Visa, Master Card, Cash, & Cheque.  Note BMO Mosaik card holders will receive triple Airmiles on the first $650.00 spent (one tran",,,We are a member of the floor covering association.,TRUE,TRUE,,,TRUE,FALSE,2 year labor warranty on all installations.,80108,Westwood Floors ***No Longer In Business**,9,8,2,6.25,"Carpet & Rug Retailers, Carpet Stores, Oriental Rugs, Wool Rugs, Runners, persian rugs, persian carpets, oriental carpets, area rugs, broadloom, wool carpets, carpet, carpets, carpet shops, carpet and floor, floor carpet, floor and carpet, best carpet, carpet and home, home carpet, new carpet, carpet for sale, carpet sale,carpet buy, new carpets, rug stores, new rug, wool carpet, carpet installation, cheap rugs, ,",1,2008-07-07T14:13:34.000-04:00,FALSE,0,0,1,FALSE,d46d11b11b4d1ea8161d10241f0004d9a770774d,TRUE,2013-02-14T23:08:03.000-05:00,FALSE,FALSE,1824370,21.63068033,325,NA,NA
https://homestars.com/on/port%20coquitlam/carpet-rug-retailers,14,https://homestars.com/on/port%20coquitlam/carpet-rug-retailers?&page=2&,Carpet & Rug Retailers,205422,NA,/companies/205422-end-of-the-roll?searched_category_id=325&service_area=1820287,NA,end-of-the-roll,2006-09-21T20:00:00.000-04:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,60634,End of the Roll,11,11,0,6.56818,"Carpet & Rug Retailers, Carpet Stores, Oriental Rugs, Wool Rugs, Runners, persian rugs, persian carpets, oriental carpets, area rugs, broadloom, wool carpets, carpet, carpets, carpet shops, carpet and floor, floor carpet, floor and carpet, best carpet, carpet and home, home carpet, new carpet, carpet for sale, carpet sale,carpet buy, new carpets, rug stores, new rug, wool carpet, carpet installation, cheap rugs, ,",0,NA,FALSE,0,0,0,FALSE,NA,TRUE,2016-10-08T13:10:36.000-04:00,FALSE,FALSE,1820287,55.6214317187,325,NA,NA
https://homestars.com/on/port%20coquitlam/carpet-rug-retailers,14,https://homestars.com/on/port%20coquitlam/carpet-rug-retailers?&page=2&,Carpet & Rug Retailers,2654206,NA,/companies/2654206-jordans-floorcoveringscoquitlam-commerical-flooring?searched_category_id=325&service_area=1667410,NA,jordans-floorcoveringscoquitlam-commerical-flooring,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1717258,Jordans FloorcoveringsCoquitlam Commerical Flooring,1,1,0,9,"Carpet & Rug Retailers, Carpet Stores, Oriental Rugs, Wool Rugs, Runners, persian rugs, persian carpets, oriental carpets, area rugs, broadloom, wool carpets, carpet, carpets, carpet shops, carpet and floor, floor carpet, floor and carpet, best carpet, carpet and home, home carpet, new carpet, carpet for sale, carpet sale,carpet buy, new carpets, rug stores, new rug, wool carpet, carpet installation, cheap rugs, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,2011-10-15T16:22:43.000-04:00,FALSE,FALSE,1667410,48.6604122115,325,NA,NA
https://homestars.com/on/port%20coquitlam/carpet-rug-retailers,14,https://homestars.com/on/port%20coquitlam/carpet-rug-retailers?&page=2&,Carpet & Rug Retailers,2618829,NA,/companies/2618829-d-j-flooring-centre?searched_category_id=325&service_area=1632033,NA,d-j-flooring-centre,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1681881,D & J Flooring Centre,8,7,0,6.28571,"Carpet & Rug Retailers, Carpet Stores, Oriental Rugs, Wool Rugs, Runners, persian rugs, persian carpets, oriental carpets, area rugs, broadloom, wool carpets, carpet, carpets, carpet shops, carpet and floor, floor carpet, floor and carpet, best carpet, carpet and home, home carpet, new carpet, carpet for sale, carpet sale,carpet buy, new carpets, rug stores, new rug, wool carpet, carpet installation, cheap rugs, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,2013-02-19T12:57:27.000-05:00,FALSE,FALSE,1632033,52.4489502323,325,NA,NA
https://homestars.com/on/port%20coquitlam/carpet-rug-retailers,14,https://homestars.com/on/port%20coquitlam/carpet-rug-retailers?&page=2&,Carpet & Rug Retailers,2650853,NA,/companies/2650853-global-rugs?searched_category_id=325&service_area=1664057,NA,global-rugs,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1713905,Global Rugs,0,0,0,NA,"Carpet & Rug Retailers, Carpet Stores, Oriental Rugs, Wool Rugs, Runners, persian rugs, persian carpets, oriental carpets, area rugs, broadloom, wool carpets, carpet, carpets, carpet shops, carpet and floor, floor carpet, floor and carpet, best carpet, carpet and home, home carpet, new carpet, carpet for sale, carpet sale,carpet buy, new carpets, rug stores, new rug, wool carpet, carpet installation, cheap rugs, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1664057,0,325,NA,NA
https://homestars.com/on/port%20coquitlam/carpet-rug-retailers,14,https://homestars.com/on/port%20coquitlam/carpet-rug-retailers?&page=2&,Carpet & Rug Retailers,208235,NA,/companies/208235-global-rugs?searched_category_id=325&service_area=1820723,NA,global-rugs,2006-09-21T20:00:00.000-04:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,62873,Global Rugs,0,0,0,NA,"Carpet & Rug Retailers, Carpet Stores, Oriental Rugs, Wool Rugs, Runners, persian rugs, persian carpets, oriental carpets, area rugs, broadloom, wool carpets, carpet, carpets, carpet shops, carpet and floor, floor carpet, floor and carpet, best carpet, carpet and home, home carpet, new carpet, carpet for sale, carpet sale,carpet buy, new carpets, rug stores, new rug, wool carpet, carpet installation, cheap rugs, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1820723,-1.0,325,NA,NA
https://homestars.com/on/port%20coquitlam/carpet-rug-retailers,14,https://homestars.com/on/port%20coquitlam/carpet-rug-retailers?&page=2&,Carpet & Rug Retailers,2654210,NA,/companies/2654210-jordans-floor-coveringscoquitlam-floor-coverings?searched_category_id=325&service_area=1667414,NA,jordans-floor-coveringscoquitlam-floor-coverings,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1717262,Jordans Floor CoveringsCoquitlam Floor Coverings,0,0,0,NA,"Carpet & Rug Retailers, Carpet Stores, Oriental Rugs, Wool Rugs, Runners, persian rugs, persian carpets, oriental carpets, area rugs, broadloom, wool carpets, carpet, carpets, carpet shops, carpet and floor, floor carpet, floor and carpet, best carpet, carpet and home, home carpet, new carpet, carpet for sale, carpet sale,carpet buy, new carpets, rug stores, new rug, wool carpet, carpet installation, cheap rugs, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1667414,0,325,NA,NA
https://homestars.com/on/port%20coquitlam/carpet-rug-retailers,14,https://homestars.com/on/port%20coquitlam/carpet-rug-retailers?&page=2&,Carpet & Rug Retailers,212202,NA,/companies/212202-jordans?searched_category_id=325&service_area=1821334,NA,jordans,2006-09-21T20:00:00.000-04:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,66067,Jordans,0,0,0,NA,"Carpet & Rug Retailers, Carpet Stores, Oriental Rugs, Wool Rugs, Runners, persian rugs, persian carpets, oriental carpets, area rugs, broadloom, wool carpets, carpet, carpets, carpet shops, carpet and floor, floor carpet, floor and carpet, best carpet, carpet and home, home carpet, new carpet, carpet for sale, carpet sale,carpet buy, new carpets, rug stores, new rug, wool carpet, carpet installation, cheap rugs, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1821334,0,325,NA,NA
https://homestars.com/on/port%20coquitlam/carpet-rug-retailers,14,https://homestars.com/on/port%20coquitlam/carpet-rug-retailers?&page=2&,Carpet & Rug Retailers,2645790,NA,/companies/2645790-end-of-the-rollcoquitlam?searched_category_id=325&service_area=1658994,NA,end-of-the-rollcoquitlam,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1708842,End Of The RollCoquitlam,0,0,0,NA,"Carpet & Rug Retailers, Carpet Stores, Oriental Rugs, Wool Rugs, Runners, persian rugs, persian carpets, oriental carpets, area rugs, broadloom, wool carpets, carpet, carpets, carpet shops, carpet and floor, floor carpet, floor and carpet, best carpet, carpet and home, home carpet, new carpet, carpet for sale, carpet sale,carpet buy, new carpets, rug stores, new rug, wool carpet, carpet installation, cheap rugs, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1658994,0,325,NA,NA
https://homestars.com/on/port%20coquitlam/carpet-rug-retailers,14,https://homestars.com/on/port%20coquitlam/carpet-rug-retailers?&page=2&,Carpet & Rug Retailers,1000969,NA,/companies/1000969-abbey-carpet-by-mccurley?searched_category_id=325&service_area=25392,NA,abbey-carpet-by-mccurley,2008-01-10T15:35:47.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,970,Abbey Carpet By McCurley,0,0,0,NA,"Carpet & Rug Retailers, Carpet Stores, Oriental Rugs, Wool Rugs, Runners, persian rugs, persian carpets, oriental carpets, area rugs, broadloom, wool carpets, carpet, carpets, carpet shops, carpet and floor, floor carpet, floor and carpet, best carpet, carpet and home, home carpet, new carpet, carpet for sale, carpet sale,carpet buy, new carpets, rug stores, new rug, wool carpet, carpet installation, cheap rugs, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,25392,0,325,NA,NA
