Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at
https://homestars.com/on/midland/builders,26,"c(""https://homestars.com/on/midland/builders?&page=2&"", ""https://homestars.com/on/midland/builders?&page=3&"")",Builders,2879335,NA,/companies/2879335-alair-homes-georgian-bay?searched_category_id=321&service_area=2065292,,alair-homes-georgian-bay,2015-11-14T19:13:44.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1941759,Alair Homes Georgian Bay,1,1,0,10,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,0,FALSE,b6296710b59af6079a0b4ec1dbada3e4ec345679,FALSE,2016-10-28T16:22:40.000-04:00,TRUE,FALSE,2065292,71.8932691514,321,NA,NA,NA
https://homestars.com/on/midland/builders,26,"c(""https://homestars.com/on/midland/builders?&page=2&"", ""https://homestars.com/on/midland/builders?&page=3&"")",Builders,2866474,NA,/companies/2866474-upper-north-contracting?searched_category_id=321&service_area=2016167,"If you're looking at home improvements, full renovations, a new build or any sized landscaping job, look no further than Upper North Contracting! Upper North Contracting and their team of dedicated contractors can make your home improvement, landscaping and new build dreams a true reality! Specializing in finished basements/seperate entrances for the past 6 years, our work is superior! 
 
Our services include but are not limited to; 
 
- Landscaping
- Entrances
- Additions 
- Electrical
- Plumbing
- Drywall boarding/taping
- Paint
- Trim 
- Flooring
- Window/door installation
- Kitchen installations 
- Wood/metal stud framing
- Siding, soffit, fascia
- Decks and fences 
- Retaining walls
- Interlock/Pavers
- Concrete
- Waterproofing
- Tree removal
- Full interior remodels
- Insurance claims
 
and much more
 
Call or e-mail us today with your home or business improvement project!",upper-north-contracting,2015-02-20T12:30:06.000-05:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1928899,Upper North Contracting,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,0,FALSE,6d495b00c68f5ed02d7de7dc1fa3f06d7d671879,FALSE,NA,FALSE,FALSE,2016167,0,321,NA,NA,NA
https://homestars.com/on/midland/builders,26,"c(""https://homestars.com/on/midland/builders?&page=2&"", ""https://homestars.com/on/midland/builders?&page=3&"")",Builders,2751117,NA,/companies/2751117-georgian-bay-mobile-wash-limited?searched_category_id=321&service_area=1764321,NA,georgian-bay-mobile-wash-limited,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1814169,Georgian Bay Mobile Wash Limited,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,258b17f3c7a11567753fab66b1fe4d8fa432062f,FALSE,NA,FALSE,FALSE,1764321,0,321,NA,NA,2011-02-16T21:00:44.000-05:00
https://homestars.com/on/midland/builders,26,"c(""https://homestars.com/on/midland/builders?&page=2&"", ""https://homestars.com/on/midland/builders?&page=3&"")",Builders,2742562,,/companies/2742562-rob-marchand-construction-ltd?searched_category_id=321&service_area=1755766,"Established since 1997, Rob Marchand Construction has grown to be a successful company and well know around Midland and the surrounding area.

www.robmarchandconstruction.com",rob-marchand-construction-ltd,2008-03-04T16:55:15.000-05:00,NA,,Office Hours M-Th: 8:30-4:30  F:8:30-3:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1805614,Rob Marchand Construction Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,37c62960f20be34f7c393120a496d2e40e464ed6,FALSE,NA,FALSE,FALSE,1755766,0,321,NA,NA,2008-12-08T11:12:14.000-05:00
https://homestars.com/on/midland/builders,26,"c(""https://homestars.com/on/midland/builders?&page=2&"", ""https://homestars.com/on/midland/builders?&page=3&"")",Builders,2845696,NA,/companies/2845696-witfield-carpentry?searched_category_id=321&service_area=1951868,NA,witfield-carpentry,2013-11-21T21:28:42.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1908132,Witfield Carpentry ,1,1,0,10,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,0,FALSE,NA,FALSE,2013-11-21T21:32:05.000-05:00,FALSE,FALSE,1951868,44.8076923077,321,NA,NA,NA
https://homestars.com/on/midland/builders,26,"c(""https://homestars.com/on/midland/builders?&page=2&"", ""https://homestars.com/on/midland/builders?&page=3&"")",Builders,205076,http://www.ehlhomes.ca,/companies/205076-ehl-homes?searched_category_id=321&service_area=1827270,Builders of Material Home & Cottage Packages and Log Home & Cottage Packages.,ehl-homes,2007-04-25T20:00:00.000-04:00,NA,,,,,,,0,0,,,,,FALSE,FALSE,,,FALSE,FALSE,,60326,EHL Homes,1,1,0,10,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,2007-01-19T19:00:00.000-05:00,FALSE,FALSE,1827270,42.7494327539,321,NA,NA,NA
https://homestars.com/on/midland/builders,26,"c(""https://homestars.com/on/midland/builders?&page=2&"", ""https://homestars.com/on/midland/builders?&page=3&"")",Builders,2845695,NA,/companies/2845695-y-r-renovations?searched_category_id=321&service_area=1951866,NA,y-r-renovations,2013-11-21T21:22:43.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1908131,Y&R Renovations,1,1,0,9,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,0,FALSE,NA,FALSE,2013-11-21T21:26:19.000-05:00,FALSE,FALSE,1951866,36.7076923077,321,NA,NA,NA
https://homestars.com/on/midland/builders,26,"c(""https://homestars.com/on/midland/builders?&page=2&"", ""https://homestars.com/on/midland/builders?&page=3&"")",Builders,2622418,NA,/companies/2622418-innovative-home-design?searched_category_id=321&service_area=1635622,NA,innovative-home-design,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1685470,Innovative Home Design,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1635622,0,321,NA,NA,NA
https://homestars.com/on/midland/builders,26,"c(""https://homestars.com/on/midland/builders?&page=2&"", ""https://homestars.com/on/midland/builders?&page=3&"")",Builders,2731083,NA,/companies/2731083-forget-p-f-construction?searched_category_id=321&service_area=1744287,NA,forget-p-f-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1794135,Forget P F Construction,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1744287,0,321,NA,NA,NA
https://homestars.com/on/midland/builders,26,"c(""https://homestars.com/on/midland/builders?&page=2&"", ""https://homestars.com/on/midland/builders?&page=3&"")",Builders,2767978,NA,/companies/2767978-highmark-powerwash-exterior-wood-home-refinishing?searched_category_id=321&service_area=1781182,NA,highmark-powerwash-exterior-wood-home-refinishing,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1831030,Highmark Powerwash & Exterior Wood Home Refinishing,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1781182,-1.0,321,NA,NA,NA
