Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at
https://homestars.com/on/hornell-heights/masonry-bricklaying,6,https://homestars.com/on/hornell-heights/masonry-bricklaying,Masonry & Bricklaying,2612152,NA,/companies/2612152-a-a-bricklayers?searched_category_id=401&service_area=1625356,NA,a-a-bricklayers,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1675204,A & A Bricklayers,1,1,0,10,"Masonry & Bricklaying, Masonry Supply, Masonry Contractor, Stone Masonry, Brick Laying, Technique, Brick Laying Pattern, stone wall, brick wall, masonry repair, brick repairs, masonry, brick masonry, masonry bricklaying, masonry work, mason contractors, york masonry, masonry companies, brick masonry construction, brick contractors, masonry brick laying, masonry workers, bricklaying firms, parging, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1625356,63.2417582418,401,NA,NA,NA
https://homestars.com/on/hornell-heights/masonry-bricklaying,6,https://homestars.com/on/hornell-heights/masonry-bricklaying,Masonry & Bricklaying,2752493,NA,/companies/2752493-r-m-d-masonry-construction?searched_category_id=401&service_area=1765697,NA,r-m-d-masonry-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1815545,R M D Masonry & Construction,1,1,0,10,"Masonry & Bricklaying, Masonry Supply, Masonry Contractor, Stone Masonry, Brick Laying, Technique, Brick Laying Pattern, stone wall, brick wall, masonry repair, brick repairs, masonry, brick masonry, masonry bricklaying, masonry work, mason contractors, york masonry, masonry companies, brick masonry construction, brick contractors, masonry brick laying, masonry workers, bricklaying firms, parging, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1765697,62.9851243517,401,NA,NA,2011-10-31T20:06:14.000-04:00
https://homestars.com/on/hornell-heights/masonry-bricklaying,6,https://homestars.com/on/hornell-heights/masonry-bricklaying,Masonry & Bricklaying,2645415,NA,/companies/2645415-mario-masonry-construction?searched_category_id=401&service_area=1658619,NA,mario-masonry-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1708467,Mario Masonry Construction,0,0,0,NA,"Masonry & Bricklaying, Masonry Supply, Masonry Contractor, Stone Masonry, Brick Laying, Technique, Brick Laying Pattern, stone wall, brick wall, masonry repair, brick repairs, masonry, brick masonry, masonry bricklaying, masonry work, mason contractors, york masonry, masonry companies, brick masonry construction, brick contractors, masonry brick laying, masonry workers, bricklaying firms, parging, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1658619,0,401,NA,NA,NA
https://homestars.com/on/hornell-heights/masonry-bricklaying,6,https://homestars.com/on/hornell-heights/masonry-bricklaying,Masonry & Bricklaying,2579613,NA,/companies/2579613-grelar-masonry-construction?searched_category_id=401&service_area=1592817,NA,grelar-masonry-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1642665,Grelar Masonry Construction,0,0,0,NA,"Masonry & Bricklaying, Masonry Supply, Masonry Contractor, Stone Masonry, Brick Laying, Technique, Brick Laying Pattern, stone wall, brick wall, masonry repair, brick repairs, masonry, brick masonry, masonry bricklaying, masonry work, mason contractors, york masonry, masonry companies, brick masonry construction, brick contractors, masonry brick laying, masonry workers, bricklaying firms, parging, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1592817,0,401,NA,NA,NA
https://homestars.com/on/hornell-heights/masonry-bricklaying,6,https://homestars.com/on/hornell-heights/masonry-bricklaying,Masonry & Bricklaying,2593127,NA,/companies/2593127-meph-s-masonry?searched_category_id=401&service_area=1606331,NA,meph-s-masonry,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1656179,Meph's Masonry,0,0,0,NA,"Masonry & Bricklaying, Masonry Supply, Masonry Contractor, Stone Masonry, Brick Laying, Technique, Brick Laying Pattern, stone wall, brick wall, masonry repair, brick repairs, masonry, brick masonry, masonry bricklaying, masonry work, mason contractors, york masonry, masonry companies, brick masonry construction, brick contractors, masonry brick laying, masonry workers, bricklaying firms, parging, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1606331,0,401,NA,NA,NA
https://homestars.com/on/hornell-heights/masonry-bricklaying,6,https://homestars.com/on/hornell-heights/masonry-bricklaying,Masonry & Bricklaying,2639726,NA,/companies/2639726-l-p-masonry?searched_category_id=401&service_area=1652930,NA,l-p-masonry,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1702778,L & P Masonry,0,0,0,NA,"Masonry & Bricklaying, Masonry Supply, Masonry Contractor, Stone Masonry, Brick Laying, Technique, Brick Laying Pattern, stone wall, brick wall, masonry repair, brick repairs, masonry, brick masonry, masonry bricklaying, masonry work, mason contractors, york masonry, masonry companies, brick masonry construction, brick contractors, masonry brick laying, masonry workers, bricklaying firms, parging, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1652930,0,401,NA,NA,NA
